Navio: Suezmax L280B50T17
Cenário: SE Forte - pos2035 - 2
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 15 kn SSE 
Onda: 1.7m 10s SE 

time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 distance_port distance_starboard distance_target discrete_propeller
0.0 10859.42 5253.61 -165.92 3.6 -0.0 -0.0 -0.0 105.654 98.894 3776.026 0
0.1 10859.07 5253.52 -165.92 3.6 -0.0 -0.0 0.0 105.653 98.896 3775.665 0
0.2 10858.72 5253.43 -165.92 3.6 -0.0 -0.0 0.0 105.651 98.897 3775.303 0
0.3 10858.37 5253.35 -165.92 3.6 -0.0 -0.0 0.0 105.659 98.889 3774.944 0
0.4 10858.02 5253.26 -165.92 3.6 -0.0 -0.0 0.0 105.657 98.891 3774.583 0
0.5 10857.67 5253.17 -165.92 3.6 -0.01 -0.0 0.0 105.655 98.893 3774.222 0
0.6 10857.33 5253.08 -165.92 3.6 -0.01 -0.0 0.0 105.651 98.897 3773.87 0
0.7 10856.98 5253.0 -165.92 3.6 -0.01 -0.01 0.0 105.659 98.889 3773.511 0
0.8 10856.63 5252.91 -165.92 3.6 -0.01 -0.01 0.0 105.658 98.89 3773.15 0
0.9 10856.28 5252.82 -165.92 3.6 -0.01 -0.01 0.0 105.656 98.892 3772.788 0
1.0 10855.93 5252.74 -165.92 3.6 -0.01 -0.01 0.0 105.664 98.884 3772.429 0
1.1 10855.58 5252.65 -165.92 3.6 -0.01 -0.01 0.0 105.662 98.886 3772.068 0
1.2 10855.23 5252.57 -165.92 3.6 -0.01 -0.01 0.0 105.67 98.877 3771.709 0
1.3 10854.88 5252.48 -165.92 3.6 -0.01 -0.01 0.0 105.668 98.879 3771.348 0
1.4 10854.53 5252.39 -165.92 3.59 -0.01 -0.01 0.0 105.667 98.881 3770.986 0
1.5 10854.18 5252.31 -165.92 3.59 -0.01 -0.01 0.0 105.675 98.873 3770.627 0
1.6 10853.84 5252.22 -165.93 3.59 -0.02 -0.01 0.0 105.646 98.852 3770.276 0
1.7 10853.49 5252.14 -165.93 3.59 -0.02 -0.01 0.0 105.654 98.844 3769.917 0
1.8 10853.14 5252.05 -165.93 3.59 -0.02 -0.01 0.0 105.653 98.846 3769.555 0
1.9 10852.79 5251.96 -165.93 3.59 -0.02 -0.01 0.0 105.651 98.848 3769.194 0
2.0 10852.44 5251.88 -165.93 3.59 -0.02 -0.01 0.0 105.659 98.84 3768.835 0
2.1 10852.09 5251.79 -165.93 3.59 -0.02 -0.01 0.0 105.657 98.841 3768.474 0
2.2 10851.74 5251.71 -165.93 3.59 -0.02 -0.01 0.0 105.665 98.833 3768.115 0
2.3 10851.39 5251.62 -165.93 3.59 -0.02 -0.02 0.0 105.664 98.835 3767.753 0
2.4 10851.04 5251.54 -165.94 3.59 -0.02 -0.02 0.0 105.647 98.803 3767.395 0
2.5 10850.69 5251.45 -165.94 3.59 -0.02 -0.02 0.0 105.646 98.804 3767.033 0
2.6 10850.35 5251.37 -165.94 3.59 -0.02 -0.02 0.0 105.651 98.799 3766.684 0
2.7 10850.0 5251.28 -165.94 3.59 -0.02 -0.02 0.0 105.649 98.8 3766.323 0
2.8 10849.65 5251.2 -165.94 3.59 -0.02 -0.02 0.0 105.657 98.792 3765.964 0
2.9 10849.3 5251.11 -165.94 3.59 -0.02 -0.02 0.0 105.656 98.794 3765.602 29
3.0 10848.95 5251.03 -165.95 3.59 -0.02 -0.02 0.0 105.639 98.761 3765.243 29
3.1 10848.6 5250.94 -165.95 3.59 -0.03 -0.02 0.0 105.638 98.763 3764.882 29
3.2 10848.25 5250.86 -165.95 3.59 -0.03 -0.02 0.0 105.646 98.755 3764.523 29
3.3 10847.9 5250.77 -165.95 3.59 -0.03 -0.02 0.0 105.644 98.757 3764.162 29
3.4 10847.55 5250.69 -165.95 3.59 -0.03 -0.02 0.0 105.652 98.749 3763.803 29
3.5 10847.2 5250.6 -165.96 3.59 -0.03 -0.02 0.0 105.626 98.726 3763.441 29
3.6 10846.86 5250.52 -165.96 3.59 -0.03 -0.02 0.0 105.632 98.72 3763.092 29
3.7 10846.51 5250.43 -165.96 3.59 -0.03 -0.02 0.0 105.63 98.722 3762.731 29
3.8 10846.16 5250.35 -165.96 3.59 -0.03 -0.02 0.0 105.638 98.714 3762.372 29
3.9 10845.81 5250.26 -165.97 3.59 -0.03 -0.02 0.0 105.612 98.691 3762.01 29
4.0 10845.46 5250.18 -165.97 3.59 -0.03 -0.02 0.0 105.62 98.683 3761.651 29
4.1 10845.11 5250.1 -165.97 3.59 -0.03 -0.03 0.0 105.628 98.675 3761.293 29
4.2 10844.76 5250.01 -165.97 3.59 -0.03 -0.03 0.0 105.626 98.677 3760.931 29
4.3 10844.41 5249.93 -165.98 3.59 -0.03 -0.03 0.0 105.61 98.645 3760.572 29
4.4 10844.06 5249.84 -165.98 3.59 -0.03 -0.03 0.0 105.608 98.646 3760.211 29
4.5 10843.71 5249.76 -165.98 3.59 -0.03 -0.03 0.0 105.616 98.638 3759.852 29
4.6 10843.37 5249.68 -165.98 3.59 -0.03 -0.03 0.0 105.622 98.633 3759.503 29
4.7 10843.02 5249.59 -165.99 3.59 -0.03 -0.03 0.0 105.596 98.61 3759.141 29
4.8 10842.67 5249.51 -165.99 3.59 -0.03 -0.03 0.0 105.604 98.602 3758.782 29
4.9 10842.32 5249.43 -165.99 3.59 -0.03 -0.03 0.0 105.612 98.594 3758.424 29
5.0 10841.97 5249.34 -166.0 3.59 -0.03 -0.03 0.0 105.586 98.571 3758.062 29
5.1 10841.62 5249.26 -166.0 3.59 -0.03 -0.03 0.0 105.594 98.563 3757.703 29
5.2 10841.27 5249.18 -166.0 3.59 -0.04 -0.03 0.0 105.602 98.555 3757.344 29
5.3 10840.92 5249.09 -166.01 3.59 -0.04 -0.03 0.0 105.576 98.532 3756.983 41
5.4 10840.57 5249.01 -166.01 3.59 -0.04 -0.03 0.0 105.584 98.524 3756.624 41
5.5 10840.22 5248.93 -166.01 3.59 -0.04 -0.03 0.0 105.592 98.516 3756.265 41
5.6 10839.88 5248.84 -166.02 3.59 -0.04 -0.03 0.0 105.563 98.496 3755.913 41
5.7 10839.53 5248.76 -166.02 3.59 -0.04 -0.03 0.0 105.571 98.488 3755.554 41
5.8 10839.18 5248.68 -166.02 3.59 -0.04 -0.03 0.0 105.579 98.48 3755.196 41
5.9 10838.83 5248.59 -166.03 3.59 -0.04 -0.03 0.0 105.553 98.457 3754.834 41
6.0 10838.48 5248.51 -166.03 3.59 -0.04 -0.04 0.0 105.561 98.449 3754.475 41
6.1 10838.13 5248.43 -166.03 3.59 -0.04 -0.04 0.0 105.569 98.441 3754.116 41
6.2 10837.78 5248.35 -166.04 3.59 -0.04 -0.04 0.0 105.553 98.409 3753.757 41
6.3 10837.43 5248.26 -166.04 3.59 -0.04 -0.04 0.0 105.551 98.411 3753.396 41
6.4 10837.08 5248.18 -166.04 3.59 -0.04 -0.04 0.0 105.559 98.402 3753.037 41
6.5 10836.73 5248.1 -166.05 3.59 -0.04 -0.04 0.0 105.543 98.37 3752.678 41
6.6 10836.39 5248.01 -166.05 3.59 -0.04 -0.04 0.0 105.539 98.374 3752.327 41
6.7 10836.04 5247.93 -166.05 3.59 -0.04 -0.04 0.0 105.547 98.366 3751.968 41
6.8 10835.69 5247.85 -166.06 3.59 -0.04 -0.04 0.0 105.531 98.334 3751.609 41
6.9 10835.34 5247.77 -166.06 3.59 -0.04 -0.04 0.0 105.539 98.326 3751.25 41
7.0 10834.99 5247.68 -166.07 3.59 -0.04 -0.04 -0.04 105.513 98.303 3750.888 41
7.1 10834.64 5247.6 -166.07 3.59 -0.04 -0.04 -0.04 105.521 98.295 3750.529 41
7.2 10834.29 5247.52 -166.07 3.59 -0.04 -0.04 -0.04 105.529 98.287 3750.171 41
7.3 10833.94 5247.44 -166.08 3.59 -0.04 -0.04 -0.04 105.512 98.255 3749.812 41
7.4 10833.59 5247.36 -166.08 3.59 -0.04 -0.04 -0.11 105.52 98.247 3749.453 41
7.5 10833.24 5247.27 -166.09 3.59 -0.04 -0.04 -0.11 105.494 98.224 3749.091 41
7.6 10832.89 5247.19 -166.09 3.59 -0.04 -0.04 -0.11 105.502 98.216 3748.732 41
7.7 10832.55 5247.11 -166.1 3.58 -0.05 -0.04 -0.11 105.484 98.186 3748.383 41
7.8 10832.2 5247.03 -166.1 3.58 -0.05 -0.04 -0.14 105.492 98.178 3748.024 41
7.9 10831.85 5246.95 -166.1 3.58 -0.05 -0.04 -0.14 105.5 98.17 3747.665 41
8.0 10831.5 5246.87 -166.11 3.58 -0.05 -0.04 -0.14 105.483 98.138 3747.306 41
8.1 10831.15 5246.78 -166.11 3.58 -0.05 -0.04 -0.14 105.482 98.139 3746.945 41
8.2 10830.8 5246.7 -166.12 3.58 -0.05 -0.05 -0.14 105.465 98.107 3746.586 41
8.3 10830.45 5246.62 -166.12 3.58 -0.05 -0.05 -0.14 105.473 98.099 3746.227 41
8.4 10830.1 5246.54 -166.13 3.58 -0.05 -0.05 -0.14 105.457 98.067 3745.868 41
8.5 10829.75 5246.46 -166.13 3.58 -0.05 -0.05 -0.14 105.465 98.058 3745.509 41
8.6 10829.4 5246.38 -166.14 3.58 -0.05 -0.05 -0.14 105.449 98.026 3745.151 41
8.7 10829.05 5246.3 -166.14 3.58 -0.05 -0.05 -0.14 105.457 98.018 3744.792 41
8.8 10828.71 5246.22 -166.15 3.58 -0.05 -0.05 -0.14 105.438 97.988 3744.442 41
8.9 10828.36 5246.14 -166.15 3.58 -0.05 -0.05 -0.14 105.446 97.98 3744.083 41
9.0 10828.01 5246.05 -166.16 3.58 -0.05 -0.05 -0.16 105.42 97.958 3743.722 41
9.1 10827.66 5245.97 -166.16 3.58 -0.05 -0.05 -0.16 105.428 97.949 3743.363 41
9.2 10827.31 5245.89 -166.17 3.58 -0.05 -0.05 -0.16 105.412 97.917 3743.004 41
9.3 10826.96 5245.81 -166.17 3.58 -0.05 -0.05 -0.16 105.42 97.909 3742.645 41
9.4 10826.61 5245.73 -166.18 3.58 -0.05 -0.05 -0.16 105.403 97.877 3742.286 41
9.5 10826.26 5245.65 -166.18 3.58 -0.05 -0.05 -0.16 105.411 97.869 3741.927 41
9.6 10825.91 5245.57 -166.19 3.58 -0.05 -0.05 -0.16 105.395 97.836 3741.569 41
9.7 10825.56 5245.49 -166.19 3.58 -0.05 -0.05 -0.16 105.403 97.828 3741.21 41
9.8 10825.21 5245.41 -166.2 3.58 -0.05 -0.05 -0.16 105.387 97.796 3740.851 41
9.9 10824.87 5245.33 -166.2 3.58 -0.05 -0.05 -0.16 105.392 97.79 3740.502 41
10.0 10824.52 5245.25 -166.21 3.58 -0.05 -0.05 -0.16 105.376 97.758 3740.143 41
10.1 10824.17 5245.17 -166.21 3.58 -0.05 -0.05 -0.16 105.384 97.75 3739.784 41
10.2 10823.82 5245.09 -166.22 3.58 -0.05 -0.05 -0.16 105.368 97.718 3739.425 41
10.3 10823.47 5245.01 -166.22 3.58 -0.05 -0.05 -0.16 105.376 97.71 3739.066 41
10.4 10823.12 5244.93 -166.23 3.57 -0.05 -0.05 -0.16 105.36 97.677 3738.707 41
10.5 10822.77 5244.85 -166.23 3.57 -0.05 -0.05 -0.16 105.368 97.669 3738.348 41
10.6 10822.43 5244.77 -166.24 3.57 -0.05 -0.05 -0.23 105.349 97.639 3737.999 41
10.7 10822.08 5244.69 -166.24 3.57 -0.05 -0.05 -0.23 105.357 97.631 3737.64 41
10.8 10821.73 5244.61 -166.25 3.57 -0.05 -0.05 -0.23 105.341 97.599 3737.281 41
10.9 10821.38 5244.53 -166.25 3.57 -0.06 -0.05 -0.23 105.349 97.591 3736.922 41
11.0 10821.03 5244.45 -166.26 3.57 -0.06 -0.06 -0.28 105.332 97.559 3736.563 41
11.1 10820.69 5244.37 -166.26 3.57 -0.06 -0.06 -0.28 105.338 97.553 3736.214 41
11.2 10820.34 5244.29 -166.27 3.56 -0.06 -0.06 -0.28 105.322 97.521 3735.855 41
11.3 10819.99 5244.21 -166.28 3.56 -0.06 -0.06 -0.28 105.305 97.488 3735.496 41
11.4 10819.64 5244.13 -166.28 3.56 -0.06 -0.06 -0.28 105.313 97.48 3735.137 41
11.5 10819.3 5244.06 -166.29 3.56 -0.06 -0.06 -0.28 105.304 97.441 3734.79 41
11.6 10818.95 5243.98 -166.29 3.56 -0.06 -0.06 -0.28 105.312 97.433 3734.432 41
11.7 10818.6 5243.9 -166.3 3.56 -0.06 -0.06 -0.28 105.296 97.4 3734.073 41
11.8 10818.25 5243.82 -166.3 3.56 -0.06 -0.06 -0.31 105.304 97.392 3733.714 41
11.9 10817.91 5243.74 -166.31 3.56 -0.07 -0.06 -0.31 105.285 97.362 3733.364 41
12.0 10817.56 5243.66 -166.32 3.56 -0.07 -0.06 -0.31 105.269 97.33 3733.006 41
12.1 10817.21 5243.59 -166.32 3.55 -0.07 -0.06 -0.31 105.287 97.312 3732.649 41
12.2 10816.87 5243.51 -166.33 3.55 -0.07 -0.06 -0.34 105.268 97.283 3732.3 41
12.3 10816.52 5243.43 -166.33 3.55 -0.07 -0.06 -0.34 105.276 97.274 3731.941 41
12.4 10816.17 5243.36 -166.34 3.55 -0.07 -0.06 -0.34 105.269 97.232 3731.585 41
12.5 10815.83 5243.28 -166.34 3.55 -0.07 -0.06 -0.34 105.275 97.227 3731.235 41
12.6 10815.48 5243.2 -166.35 3.55 -0.08 -0.06 -0.34 105.259 97.195 3730.876 41
12.7 10815.13 5243.13 -166.36 3.55 -0.08 -0.06 -0.34 105.252 97.153 3730.52 41
12.8 10814.78 5243.05 -166.36 3.55 -0.08 -0.06 -0.34 105.26 97.144 3730.161 41
12.9 10814.44 5242.97 -166.37 3.55 -0.08 -0.06 -0.34 105.241 97.115 3729.812 41
13.0 10814.09 5242.9 -166.37 3.55 -0.08 -0.06 -0.34 105.259 97.097 3729.455 41
13.1 10813.74 5242.82 -166.38 3.55 -0.08 -0.06 -0.34 105.243 97.065 3729.096 41
13.2 10813.4 5242.75 -166.39 3.55 -0.09 -0.06 -0.34 105.234 97.025 3728.75 41
13.3 10813.05 5242.67 -166.39 3.55 -0.09 -0.06 -0.34 105.242 97.017 3728.391 41
13.4 10812.7 5242.6 -166.4 3.55 -0.09 -0.06 -0.34 105.235 96.975 3728.034 41
13.5 10812.35 5242.52 -166.4 3.55 -0.09 -0.06 -0.34 105.243 96.967 3727.675 41
13.6 10812.01 5242.45 -166.41 3.55 -0.09 -0.06 -0.34 105.234 96.927 3727.329 41
13.7 10811.66 5242.37 -166.42 3.55 -0.1 -0.06 -0.34 105.218 96.895 3726.97 41
13.8 10811.31 5242.3 -166.42 3.55 -0.1 -0.06 -0.34 105.236 96.877 3726.613 41
13.9 10810.97 5242.23 -166.43 3.55 -0.1 -0.06 -0.34 105.227 96.838 3726.267 41
14.0 10810.62 5242.15 -166.44 3.55 -0.1 -0.06 -0.34 105.21 96.805 3725.908 41
14.1 10810.27 5242.08 -166.44 3.55 -0.1 -0.06 -0.34 105.228 96.788 3725.551 41
14.2 10809.92 5242.01 -166.45 3.55 -0.1 -0.06 -0.34 105.221 96.746 3725.195 41
14.3 10809.57 5241.93 -166.45 3.56 -0.1 -0.06 -0.34 105.229 96.738 3724.836 41
14.4 10809.23 5241.86 -166.46 3.56 -0.11 -0.06 -0.34 105.22 96.698 3724.489 41
14.5 10808.88 5241.79 -166.47 3.56 -0.11 -0.06 -0.34 105.214 96.656 3724.133 41
14.6 10808.53 5241.71 -166.47 3.56 -0.11 -0.06 -0.34 105.222 96.648 3723.774 41
14.7 10808.18 5241.64 -166.48 3.56 -0.11 -0.06 -0.34 105.215 96.606 3723.417 41
14.8 10807.83 5241.57 -166.49 3.56 -0.11 -0.06 -0.34 105.209 96.564 3723.061 41
14.9 10807.48 5241.5 -166.49 3.56 -0.11 -0.06 -0.34 105.226 96.546 3722.704 41
15.0 10807.13 5241.42 -166.5 3.56 -0.11 -0.06 -0.34 105.21 96.514 3722.346 41
15.1 10806.78 5241.35 -166.5 3.57 -0.11 -0.06 -0.34 105.228 96.496 3721.989 41
15.2 10806.44 5241.28 -166.51 3.57 -0.11 -0.06 -0.34 105.219 96.457 3721.642 41
15.3 10806.09 5241.21 -166.52 3.57 -0.11 -0.06 -0.34 105.212 96.415 3721.286 41
15.4 10805.74 5241.14 -166.52 3.57 -0.12 -0.06 -0.34 105.23 96.397 3720.929 41
15.5 10805.39 5241.06 -166.53 3.57 -0.12 -0.06 -0.34 105.214 96.365 3720.571 41
15.6 10805.04 5240.99 -166.54 3.57 -0.12 -0.06 -0.34 105.207 96.323 3720.214 41
15.7 10804.69 5240.92 -166.54 3.58 -0.12 -0.06 -0.34 105.225 96.305 3719.858 41
15.8 10804.33 5240.85 -166.55 3.58 -0.12 -0.06 -0.34 105.221 96.26 3719.492 41
15.9 10803.98 5240.78 -166.56 3.58 -0.12 -0.06 -0.34 105.214 96.218 3719.135 41
16.0 10803.63 5240.7 -166.56 3.58 -0.12 -0.06 -0.34 105.222 96.21 3718.776 41
16.1 10803.28 5240.63 -166.57 3.58 -0.12 -0.06 -0.34 105.216 96.168 3718.42 41
16.2 10802.93 5240.56 -166.57 3.58 -0.12 -0.06 -0.34 105.233 96.151 3718.063 41
16.3 10802.58 5240.49 -166.58 3.59 -0.12 -0.06 -0.34 105.227 96.109 3717.707 41
16.4 10802.23 5240.42 -166.59 3.59 -0.12 -0.06 -0.34 105.22 96.067 3717.35 41
16.5 10801.88 5240.34 -166.59 3.59 -0.12 -0.06 -0.34 105.228 96.058 3716.991 41
16.6 10801.52 5240.27 -166.6 3.59 -0.11 -0.06 -0.34 105.224 96.014 3716.625 41
16.7 10801.17 5240.2 -166.61 3.59 -0.11 -0.06 -0.34 105.218 95.972 3716.269 41
16.8 10800.82 5240.13 -166.61 3.6 -0.11 -0.06 -0.34 105.235 95.954 3715.912 41
16.9 10800.47 5240.06 -166.62 3.6 -0.11 -0.06 -0.34 105.229 95.912 3715.556 41
17.0 10800.11 5239.98 -166.63 3.6 -0.11 -0.06 -0.34 105.215 95.878 3715.187 41
17.1 10799.76 5239.91 -166.63 3.6 -0.11 -0.06 -0.34 105.233 95.86 3714.831 41
17.2 10799.41 5239.84 -166.64 3.6 -0.11 -0.06 -0.34 105.226 95.818 3714.475 41
17.3 10799.05 5239.77 -166.64 3.61 -0.11 -0.06 -0.34 105.246 95.798 3714.108 41
17.4 10798.7 5239.69 -166.65 3.61 -0.11 -0.06 -0.35 105.23 95.765 3713.75 41
17.5 10798.35 5239.62 -166.66 3.61 -0.11 -0.06 -0.35 105.223 95.723 3713.393 41
17.6 10797.99 5239.55 -166.66 3.61 -0.11 -0.06 -0.35 105.244 95.703 3713.027 41
17.7 10797.64 5239.47 -166.67 3.61 -0.1 -0.06 -0.35 105.227 95.671 3712.668 41
17.8 10797.29 5239.4 -166.68 3.61 -0.1 -0.06 -0.35 105.221 95.629 3712.312 41
17.9 10796.93 5239.33 -166.68 3.61 -0.1 -0.06 -0.35 105.241 95.609 3711.945 41
18.0 10796.58 5239.25 -166.69 3.62 -0.1 -0.06 -0.35 105.225 95.576 3711.587 41
18.1 10796.22 5239.18 -166.7 3.62 -0.1 -0.06 -0.35 105.221 95.532 3711.22 41
18.2 10795.87 5239.11 -166.7 3.62 -0.1 -0.06 -0.35 105.238 95.514 3710.864 41
18.3 10795.52 5239.03 -166.71 3.62 -0.1 -0.06 -0.35 105.222 95.482 3710.505 41
18.4 10795.16 5238.96 -166.72 3.62 -0.1 -0.06 -0.35 105.218 95.437 3710.139 41
18.5 10794.81 5238.88 -166.72 3.62 -0.09 -0.06 -0.35 105.226 95.429 3709.78 41
18.6 10794.45 5238.81 -166.73 3.62 -0.09 -0.06 -0.35 105.222 95.385 3709.414 41
18.7 10794.1 5238.74 -166.73 3.62 -0.09 -0.06 -0.35 105.24 95.367 3709.057 41
18.8 10793.74 5238.66 -166.74 3.62 -0.09 -0.06 -0.35 105.226 95.333 3708.689 41
18.9 10793.39 5238.59 -166.75 3.62 -0.09 -0.06 -0.35 105.219 95.291 3708.332 41
19.0 10793.03 5238.51 -166.75 3.62 -0.09 -0.07 -0.35 105.23 95.28 3707.964 41
19.1 10792.68 5238.44 -166.76 3.62 -0.09 -0.07 -0.35 105.223 95.238 3707.607 41
19.2 10792.32 5238.36 -166.77 3.62 -0.09 -0.07 -0.35 105.209 95.203 3707.239 41
19.3 10791.97 5238.29 -166.77 3.62 -0.08 -0.07 -0.35 105.227 95.186 3706.882 41
19.4 10791.61 5238.21 -166.78 3.62 -0.08 -0.07 -0.35 105.213 95.151 3706.514 41
19.5 10791.26 5238.14 -166.79 3.62 -0.08 -0.07 -0.35 105.207 95.109 3706.157 41
19.6 10790.9 5238.07 -166.79 3.62 -0.08 -0.07 -0.35 105.227 95.089 3705.791 41
19.7 10790.55 5237.99 -166.8 3.62 -0.08 -0.07 -0.35 105.211 95.056 3705.432 41
19.8 10790.2 5237.92 -166.81 3.62 -0.08 -0.07 -0.35 105.204 95.014 3705.076 41
19.9 10789.84 5237.84 -166.81 3.62 -0.08 -0.07 -0.35 105.214 95.004 3704.707 41
20.0 10789.49 5237.77 -166.82 3.62 -0.08 -0.07 -0.35 105.208 94.962 3704.351 41
20.1 10789.13 5237.69 -166.83 3.62 -0.08 -0.07 -0.35 105.194 94.927 3703.982 41
20.2 10788.78 5237.62 -166.83 3.62 -0.08 -0.07 -0.35 105.212 94.909 3703.626 41
20.3 10788.42 5237.54 -166.84 3.62 -0.08 -0.07 -0.35 105.198 94.875 3703.257 41
20.4 10788.07 5237.47 -166.85 3.61 -0.08 -0.07 -0.35 105.192 94.833 3702.901 41
20.5 10787.72 5237.39 -166.85 3.61 -0.08 -0.07 -0.35 105.2 94.825 3702.542 41
20.6 10787.36 5237.32 -166.86 3.61 -0.08 -0.07 -0.35 105.195 94.78 3702.176 41
20.7 10787.01 5237.24 -166.86 3.61 -0.08 -0.07 -0.35 105.203 94.772 3701.817 41
20.8 10786.66 5237.17 -166.87 3.61 -0.08 -0.07 -0.35 105.197 94.73 3701.46 41
20.9 10786.3 5237.1 -166.88 3.61 -0.08 -0.07 -0.35 105.193 94.686 3701.094 41
21.0 10785.95 5237.02 -166.88 3.6 -0.08 -0.07 -0.35 105.201 94.678 3700.735 41
21.1 10785.6 5236.95 -166.89 3.6 -0.08 -0.07 -0.35 105.194 94.636 3700.379 41
21.2 10785.25 5236.88 -166.9 3.6 -0.08 -0.07 -0.35 105.188 94.594 3700.022 41
21.3 10784.89 5236.8 -166.9 3.6 -0.09 -0.07 -0.35 105.198 94.583 3699.654 41
21.4 10784.54 5236.73 -166.91 3.59 -0.09 -0.07 -0.35 105.192 94.541 3699.297 41
21.5 10784.19 5236.66 -166.92 3.59 -0.09 -0.07 -0.35 105.185 94.499 3698.941 41
21.6 10783.84 5236.58 -166.92 3.59 -0.09 -0.07 -0.35 105.193 94.491 3698.582 41
21.7 10783.49 5236.51 -166.93 3.58 -0.09 -0.07 -0.35 105.187 94.449 3698.226 41
21.8 10783.14 5236.44 -166.94 3.58 -0.09 -0.07 -0.35 105.18 94.407 3697.869 41
21.9 10782.78 5236.37 -166.94 3.58 -0.09 -0.07 -0.35 105.2 94.387 3697.503 41
22.0 10782.43 5236.3 -166.95 3.58 -0.1 -0.07 -0.35 105.194 94.345 3697.147 41
22.1 10782.08 5236.23 -166.96 3.57 -0.1 -0.07 -0.35 105.187 94.303 3696.79 41
22.2 10781.73 5236.15 -166.96 3.57 -0.1 -0.07 -0.35 105.195 94.295 3696.431 41
22.3 10781.38 5236.08 -166.97 3.57 -0.1 -0.07 -0.35 105.189 94.253 3696.075 41
22.4 10781.03 5236.01 -166.98 3.56 -0.1 -0.07 -0.35 105.182 94.211 3695.718 41
22.5 10780.68 5235.94 -166.98 3.56 -0.11 -0.07 -0.35 105.2 94.194 3695.362 41
22.6 10780.34 5235.87 -166.99 3.56 -0.11 -0.07 -0.35 105.191 94.154 3695.015 41
22.7 10779.99 5235.8 -167.0 3.55 -0.11 -0.07 -0.35 105.184 94.112 3694.659 41
22.8 10779.64 5235.74 -167.0 3.55 -0.11 -0.07 -0.35 105.212 94.085 3694.305 41
22.9 10779.29 5235.67 -167.01 3.55 -0.12 -0.07 -0.35 105.205 94.043 3693.948 41
23.0 10778.94 5235.6 -167.02 3.54 -0.12 -0.07 -0.35 105.199 94.001 3693.592 41
23.1 10778.59 5235.53 -167.02 3.54 -0.12 -0.07 -0.35 105.216 93.983 3693.236 41
23.2 10778.25 5235.46 -167.03 3.54 -0.12 -0.07 -0.35 105.207 93.943 3692.889 41
23.3 10777.9 5235.4 -167.04 3.54 -0.13 -0.07 -0.35 105.211 93.892 3692.535 41
23.4 10777.55 5235.33 -167.04 3.53 -0.13 -0.07 -0.35 105.228 93.874 3692.178 41
23.5 10777.2 5235.26 -167.05 3.53 -0.13 -0.07 -0.35 105.222 93.832 3691.822 41
23.6 10776.86 5235.2 -167.06 3.53 -0.14 -0.07 -0.35 105.223 93.783 3691.478 41
23.7 10776.51 5235.13 -167.06 3.52 -0.14 -0.07 -0.35 105.24 93.765 3691.121 41
23.8 10776.16 5235.07 -167.07 3.52 -0.14 -0.07 -0.35 105.243 93.713 3690.767 41
23.9 10775.82 5235.0 -167.07 3.52 -0.14 -0.07 -0.35 105.259 93.698 3690.421 41
24.0 10775.47 5234.94 -167.08 3.52 -0.15 -0.06 -0.35 105.262 93.647 3690.067 41
24.1 10775.13 5234.87 -167.09 3.51 -0.15 -0.06 -0.35 105.253 93.607 3689.72 41
24.2 10774.78 5234.81 -167.09 3.51 -0.15 -0.06 -0.35 105.28 93.58 3689.366 41
24.3 10774.44 5234.75 -167.1 3.51 -0.15 -0.06 -0.35 105.281 93.53 3689.022 41
24.4 10774.09 5234.68 -167.11 3.51 -0.16 -0.06 -0.35 105.274 93.488 3688.665 41
24.5 10773.74 5234.62 -167.11 3.5 -0.16 -0.06 -0.35 105.302 93.461 3688.311 41
24.6 10773.4 5234.56 -167.12 3.5 -0.16 -0.06 -0.35 105.303 93.412 3687.967 41
24.7 10773.05 5234.49 -167.13 3.5 -0.16 -0.06 -0.35 105.296 93.37 3687.611 41
24.8 10772.71 5234.43 -167.13 3.5 -0.17 -0.06 -0.35 105.321 93.345 3687.266 41
24.9 10772.36 5234.37 -167.14 3.5 -0.17 -0.06 -0.35 105.324 93.293 3686.912 41
25.0 10772.02 5234.31 -167.14 3.5 -0.17 -0.06 -0.35 105.349 93.268 3686.568 41
25.1 10771.68 5234.25 -167.15 3.5 -0.17 -0.06 -0.35 105.35 93.219 3686.224 41
25.2 10771.33 5234.19 -167.16 3.49 -0.17 -0.06 -0.35 105.353 93.167 3685.87 41
25.3 10770.99 5234.13 -167.16 3.49 -0.18 -0.06 -0.35 105.378 93.142 3685.526 41
25.4 10770.64 5234.07 -167.17 3.49 -0.18 -0.06 -0.35 105.381 93.091 3685.172 41
25.5 10770.3 5234.01 -167.18 3.49 -0.18 -0.06 -0.35 105.382 93.041 3684.827 41
25.6 10769.95 5233.95 -167.18 3.49 -0.18 -0.06 -0.35 105.409 93.014 3684.473 41
25.7 10769.61 5233.89 -167.19 3.49 -0.18 -0.06 -0.35 105.41 92.965 3684.129 41
25.8 10769.26 5233.83 -167.19 3.49 -0.18 -0.06 -0.35 105.438 92.937 3683.775 41
25.9 10768.92 5233.77 -167.2 3.49 -0.19 -0.06 -0.35 105.438 92.888 3683.431 41
26.0 10768.57 5233.71 -167.21 3.49 -0.19 -0.06 -0.35 105.441 92.837 3683.077 41
26.1 10768.23 5233.65 -167.21 3.49 -0.19 -0.06 -0.35 105.466 92.812 3682.733 41
