Navio: Aframax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

time_stamp zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target cog sog
100.1 -163.84 3.21 -0.32 -0.22 -0.17 1 -16.298 6046.829 -169.533 3.226
100.2 -163.86 3.21 -0.31 -0.22 -0.17 1 -16.283 6046.514 -169.376 3.225
100.3 -163.88 3.2 -0.31 -0.22 -0.17 1 -16.266 6046.189 -169.413 3.215
100.4 -163.9 3.2 -0.31 -0.22 -0.17 1 -16.249 6045.864 -169.433 3.215
100.5 -163.92 3.19 -0.3 -0.22 -0.17 1 -16.234 6045.549 -169.293 3.204
100.6 -163.94 3.19 -0.3 -0.22 -0.17 1 -16.217 6045.224 -169.313 3.204
100.7 -163.97 3.18 -0.29 -0.22 -0.17 1 -16.202 6044.909 -169.181 3.193
100.8 -163.99 3.18 -0.29 -0.21 -0.17 1 -16.188 6044.593 -169.201 3.193
100.9 -164.01 3.18 -0.29 -0.21 -0.17 1 -16.171 6044.268 -169.221 3.193
101.0 -164.03 3.17 -0.28 -0.21 -0.17 1 -16.156 6043.953 -169.078 3.182
101.1 -164.05 3.17 -0.28 -0.21 -0.17 1 -16.141 6043.638 -169.098 3.182
101.2 -164.07 3.16 -0.27 -0.21 -0.17 1 -16.126 6043.323 -168.954 3.172
101.3 -164.09 3.16 -0.27 -0.21 -0.17 1 -16.109 6042.998 -168.974 3.172
101.4 -164.11 3.16 -0.27 -0.2 -0.17 1 -16.095 6042.683 -168.994 3.172
101.5 -164.13 3.16 -0.26 -0.2 -0.17 1 -16.08 6042.368 -168.834 3.171
101.6 -164.15 3.15 -0.26 -0.2 -0.17 1 -16.065 6042.052 -168.868 3.161
101.7 -164.17 3.15 -0.26 -0.19 -0.17 1 -16.051 6041.737 -168.888 3.161
101.8 -164.19 3.15 -0.25 -0.19 -0.17 1 -16.036 6041.422 -168.728 3.16
101.9 -164.21 3.15 -0.25 -0.19 -0.21 1 -16.031 6041.104 -168.748 3.16
102.0 -164.23 3.14 -0.25 -0.19 -0.21 1 -16.016 6040.789 -168.782 3.15
102.1 -164.25 3.14 -0.24 -0.18 -0.21 1 -16.002 6040.474 -168.621 3.149
102.2 -164.27 3.14 -0.24 -0.18 -0.21 1 -15.987 6040.159 -168.641 3.149
102.3 -164.28 3.14 -0.24 -0.17 -0.21 1 -15.975 6039.853 -168.651 3.149
102.4 -164.3 3.14 -0.24 -0.17 -0.29 1 -15.96 6039.538 -168.671 3.149
102.5 -164.32 3.14 -0.24 -0.17 -0.29 1 -15.955 6039.22 -168.691 3.149
102.6 -164.33 3.14 -0.23 -0.16 -0.29 1 -15.94 6038.905 -168.519 3.148
102.7 -164.35 3.14 -0.23 -0.16 -0.29 1 -15.925 6038.59 -168.539 3.148
102.8 -164.37 3.14 -0.23 -0.15 -0.29 1 -15.911 6038.275 -168.559 3.148
102.9 -164.38 3.14 -0.23 -0.15 -0.29 1 -15.908 6037.967 -168.569 3.148
103.0 -164.4 3.14 -0.23 -0.14 -0.29 1 -15.893 6037.651 -168.589 3.148
103.1 -164.41 3.14 -0.23 -0.14 -0.29 1 -15.879 6037.336 -168.599 3.148
103.2 -164.42 3.14 -0.22 -0.14 -0.29 1 -15.864 6037.021 -168.428 3.148
103.3 -164.44 3.14 -0.22 -0.13 -0.29 1 -15.859 6036.703 -168.448 3.148
103.4 -164.45 3.14 -0.22 -0.13 -0.32 1 -15.844 6036.388 -168.458 3.148
103.5 -164.46 3.14 -0.22 -0.12 -0.32 1 -15.832 6036.083 -168.468 3.148
103.6 -164.47 3.14 -0.22 -0.12 -0.32 1 -15.817 6035.767 -168.478 3.148
103.7 -164.49 3.14 -0.22 -0.11 -0.32 1 -15.812 6035.45 -168.498 3.148
103.8 -164.5 3.14 -0.22 -0.11 -0.32 1 -15.798 6035.134 -168.508 3.148
103.9 -164.51 3.15 -0.22 -0.1 -0.33 1 -15.783 6034.819 -168.505 3.158
104.0 -164.52 3.15 -0.22 -0.1 -0.33 1 -15.768 6034.504 -168.515 3.158
104.1 -164.53 3.15 -0.22 -0.09 -0.33 1 -15.763 6034.186 -168.525 3.158
104.2 -164.54 3.15 -0.22 -0.09 -0.33 1 -15.748 6033.871 -168.535 3.158
104.3 -164.55 3.16 -0.23 -0.08 -0.33 1 -15.734 6033.556 -168.713 3.168
104.4 -164.55 3.16 -0.23 -0.08 -0.36 1 -15.719 6033.241 -168.713 3.168
104.5 -164.56 3.16 -0.23 -0.07 -0.36 1 -15.714 6032.923 -168.723 3.168
104.6 -164.57 3.16 -0.23 -0.07 -0.36 1 -15.699 6032.608 -168.733 3.168
104.7 -164.58 3.17 -0.23 -0.06 -0.36 1 -15.685 6032.293 -168.73 3.178
104.8 -164.58 3.17 -0.23 -0.06 -0.36 1 -15.67 6031.977 -168.73 3.178
104.9 -164.59 3.17 -0.23 -0.06 -0.37 1 -15.655 6031.662 -168.74 3.178
105.0 -164.59 3.18 -0.23 -0.05 -0.37 1 -15.648 6031.335 -168.727 3.188
105.1 -164.6 3.18 -0.24 -0.05 -0.37 1 -15.633 6031.02 -168.916 3.189
105.2 -164.6 3.18 -0.24 -0.04 -0.37 1 -15.619 6030.704 -168.916 3.189
105.3 -164.61 3.19 -0.24 -0.04 -0.37 1 -15.602 6030.38 -168.913 3.199
105.4 -164.61 3.19 -0.24 -0.03 -0.36 1 -15.587 6030.064 -168.913 3.199
105.5 -164.62 3.2 -0.24 -0.03 -0.36 1 -15.572 6029.749 -168.909 3.209
105.6 -164.62 3.2 -0.25 -0.03 -0.36 1 -15.565 6029.422 -169.087 3.21
105.7 -164.62 3.2 -0.25 -0.02 -0.36 1 -15.55 6029.107 -169.087 3.21
105.8 -164.62 3.21 -0.25 -0.02 -0.36 1 -15.533 6028.782 -169.073 3.22
105.9 -164.63 3.21 -0.25 -0.01 -0.34 1 -15.516 6028.457 -169.083 3.22
106.0 -164.63 3.21 -0.26 -0.01 -0.34 1 -15.501 6028.142 -169.261 3.221
106.1 -164.63 3.22 -0.26 -0.01 -0.34 1 -15.484 6027.817 -169.246 3.23
106.2 -164.63 3.22 -0.26 -0.0 -0.34 1 -15.467 6027.492 -169.246 3.23
106.3 -164.63 3.23 -0.26 0.0 -0.34 1 -15.452 6027.177 -169.232 3.24
106.4 -164.63 3.23 -0.27 0.0 -0.34 1 -15.435 6026.852 -169.408 3.241
106.5 -164.63 3.23 -0.27 0.01 -0.34 1 -15.418 6026.527 -169.408 3.241
106.6 -164.63 3.24 -0.27 0.01 -0.34 1 -15.401 6026.202 -169.394 3.251
