Navio: Suezmax T172
Cenário: Forte
Manobra: Entrada PGL3B Atrac. BB
Corrente: N 0.8nó 
Vento: SE 20nós 
Onda: 1.7m 10s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-160.25 3.8 -0.27 -0.01 -0.0 0 -4.481 4054.269
-160.25 3.81 -0.27 -0.01 -0.0 0 -4.493 4053.896
-160.25 3.81 -0.26 -0.01 -0.0 0 -4.513 4053.51
-160.25 3.81 -0.26 -0.01 -0.0 0 -4.523 4053.127
-160.25 3.81 -0.26 -0.01 -0.0 0 -4.545 4052.751
-160.25 3.81 -0.26 -0.01 -0.0 0 -4.555 4052.367
-160.25 3.81 -0.26 -0.01 -0.0 0 -4.565 4051.984
-160.25 3.81 -0.26 -0.01 -0.0 0 -4.585 4051.598
-160.26 3.82 -0.26 -0.01 -0.0 0 -4.597 4051.225
-160.26 3.82 -0.26 -0.01 -0.0 0 -4.617 4050.839
-160.26 3.82 -0.26 -0.01 -0.0 0 -4.627 4050.455
-160.26 3.82 -0.26 -0.01 -0.0 0 -4.647 4050.07
-160.26 3.82 -0.25 -0.01 -0.0 0 -4.657 4049.686
-160.26 3.82 -0.25 -0.01 -0.0 0 -4.677 4049.3
-160.26 3.82 -0.25 -0.01 -0.0 0 -4.689 4048.927
-160.27 3.83 -0.25 -0.01 -0.0 0 -4.709 4048.541
-160.27 3.83 -0.25 -0.01 -0.0 0 -4.719 4048.158
-160.27 3.83 -0.25 -0.01 -0.0 0 -4.739 4047.772
-160.27 3.83 -0.25 -0.01 -0.0 0 -4.749 4047.389
-160.27 3.83 -0.25 -0.01 -0.0 0 -4.768 4047.003
-160.27 3.83 -0.25 -0.01 -0.0 0 -4.788 4046.617
-160.27 3.83 -0.25 -0.01 -0.0 0 -4.798 4046.234
-160.27 3.83 -0.25 -0.01 -0.0 0 -4.818 4045.848
-160.28 3.83 -0.25 -0.01 -0.0 0 -4.828 4045.465
-160.28 3.84 -0.26 -0.01 -0.0 0 -4.85 4045.088
-160.28 3.84 -0.26 -0.01 -0.0 0 -4.86 4044.705
-160.28 3.84 -0.26 -0.01 -0.0 0 -4.88 4044.319
-160.28 3.84 -0.26 -0.01 -0.0 0 -4.89 4043.936
-160.28 3.84 -0.26 -0.01 -0.0 0 -4.91 4043.55
-160.28 3.84 -0.26 -0.01 -0.0 0 -4.92 4043.167
-160.29 3.84 -0.26 -0.01 -0.0 0 -4.94 4042.781
-160.29 3.84 -0.26 -0.01 -0.0 0 -4.95 4042.398
-160.29 3.84 -0.26 -0.01 -0.0 0 -4.969 4042.012
-160.29 3.84 -0.26 -0.01 -0.0 0 -4.979 4041.629
-160.29 3.84 -0.27 -0.01 -0.0 0 -4.999 4041.243
-160.29 3.84 -0.27 -0.01 -0.0 0 -5.007 4040.85
-160.29 3.84 -0.27 -0.01 -0.0 0 -5.027 4040.464
-160.3 3.84 -0.27 -0.01 -0.0 0 -5.037 4040.081
-160.3 3.84 -0.27 -0.01 -0.0 0 -5.047 4039.698
-160.3 3.84 -0.27 -0.01 -0.0 0 -5.067 4039.312
-160.3 3.84 -0.27 -0.01 -0.0 0 -5.077 4038.929
-160.3 3.84 -0.28 -0.01 -0.0 0 -5.096 4038.543
-160.3 3.83 -0.28 -0.01 -0.0 0 -5.106 4038.159
-160.3 3.83 -0.28 -0.01 -0.0 0 -5.116 4037.776
-160.31 3.83 -0.28 -0.01 -0.0 0 -5.126 4037.393
-160.31 3.83 -0.28 -0.01 -0.0 0 -5.146 4037.007
-160.31 3.83 -0.28 -0.01 -0.0 0 -5.156 4036.624
-160.31 3.83 -0.29 -0.01 -0.0 0 -5.166 4036.241
-160.31 3.83 -0.29 -0.01 -0.0 0 -5.176 4035.857
-160.31 3.83 -0.29 -0.01 -0.0 0 -5.196 4035.471
-160.32 3.82 -0.29 -0.01 -0.0 0 -5.206 4035.088
-160.32 3.82 -0.29 -0.01 -0.0 0 -5.216 4034.705
-160.32 3.82 -0.3 -0.01 -0.0 0 -5.226 4034.322
-160.32 3.82 -0.3 -0.01 -0.0 0 -5.236 4033.938
-160.32 3.82 -0.3 -0.01 -0.0 0 -5.246 4033.555
-160.32 3.81 -0.3 -0.01 -0.0 0 -5.256 4033.172
-160.32 3.81 -0.3 -0.01 -0.0 0 -5.266 4032.789
-160.33 3.81 -0.3 -0.01 -0.0 0 -5.279 4032.415
-160.33 3.81 -0.31 -0.01 -0.0 0 -5.289 4032.032
-160.33 3.8 -0.31 -0.01 -0.0 0 -5.299 4031.648
-160.33 3.8 -0.31 -0.01 -0.0 0 -5.309 4031.265
-160.33 3.8 -0.31 -0.01 -0.0 0 -5.319 4030.882
-160.33 3.8 -0.31 -0.01 -0.0 0 -5.319 4030.501
-160.34 3.79 -0.31 -0.01 -0.0 0 -5.332 4030.128
-160.34 3.79 -0.32 -0.01 -0.0 0 -5.342 4029.744
-160.34 3.79 -0.32 -0.01 -0.0 0 -5.352 4029.361
-160.34 3.78 -0.32 -0.01 -0.0 0 -5.362 4028.978
-160.34 3.78 -0.32 -0.01 -0.0 0 -5.365 4028.607
-160.34 3.78 -0.32 -0.01 -0.0 0 -5.375 4028.223
-160.34 3.78 -0.32 -0.01 -0.0 0 -5.385 4027.84
-160.35 3.77 -0.32 -0.01 -0.0 0 -5.387 4027.469
-160.35 3.77 -0.32 -0.01 -0.0 0 -5.397 4027.086
-160.35 3.77 -0.32 -0.01 -0.0 0 -5.407 4026.703
-160.35 3.76 -0.33 -0.01 -0.0 0 -5.41 4026.332
-160.35 3.76 -0.33 -0.01 -0.0 0 -5.42 4025.948
-160.35 3.76 -0.33 -0.01 -0.0 0 -5.423 4025.577
-160.35 3.75 -0.33 -0.01 -0.0 0 -5.433 4025.194
-160.35 3.75 -0.33 -0.01 -0.0 0 -5.435 4024.823
-160.36 3.75 -0.33 -0.01 -0.0 0 -5.446 4024.44
-160.36 3.75 -0.33 -0.01 -0.0 0 -5.448 4024.069
-160.36 3.74 -0.33 -0.01 -0.0 0 -5.461 4023.695
-160.36 3.74 -0.33 -0.01 -0.0 0 -5.461 4023.314
-160.36 3.74 -0.33 -0.01 -0.0 0 -5.473 4022.941
-160.36 3.73 -0.33 -0.01 -0.0 0 -5.476 4022.57
-160.36 3.73 -0.33 -0.01 -0.0 0 -5.486 4022.186
