Navio: Conteneiro 336B48
Cenário: Médio 10 nós
Manobra: Entrada TECON
Corrente: N 0.5nó 
Vento: SE 10nós 
Onda: 1.0m 8s SE 

time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_rpm_0 distance_port distance_starboard distance_target
4.1 7369.62 4437.22 -160.08 4.1 -0.03 -0.03 0.0 0 67.04557671971364 49.141523123463855 1654.4864917219295
4.2 7369.24 4437.09 -160.08 4.1 -0.03 -0.04 0.0 0 67.00647009767947 49.17902600290061 1654.0850223589894
4.3 7368.85 4436.95 -160.08 4.1 -0.03 -0.04 0.0 0 66.95993181497485 49.22391221726437 1653.671030888048
4.4 7368.46 4436.81 -160.09 4.1 -0.03 -0.04 0.0 0 66.94203709136166 49.29747200471413 1653.2570396052574
4.5 7368.08 4436.67 -160.09 4.1 -0.03 -0.04 0.0 0 66.89319860999231 49.34469743806308 1652.8525958174064
4.6 7367.69 4436.54 -160.1 4.1 -0.03 -0.04 0.0 0 66.88503706117123 49.408535966998734 1652.4415795762154
4.7 7367.31 4436.4 -160.1 4.1 -0.03 -0.04 0.0 0 66.83619857980187 49.45576140034768 1652.0371361468665
4.8 7366.92 4436.26 -160.1 4.1 -0.03 -0.04 0.0 0 66.78966029710043 49.50064761471144 1651.6231455796262
4.9 7366.53 4436.13 -160.11 4.1 -0.03 -0.04 0.0 0 66.78150006286926 49.56448743816762 1651.2121295661373
5.0 7366.15 4435.99 -160.11 4.1 -0.03 -0.04 0.0 0 66.73266158149991 49.61171287151657 1650.8076867165169
5.1 7365.76 4435.85 -160.11 4.1 -0.03 -0.04 0.0 0 66.68612329879846 49.65659908588033 1650.3936966458457
5.2 7365.37 4435.72 -160.12 4.1 -0.03 -0.04 0.0 0 66.67796437828382 49.72044020298895 1649.9826808607231
5.3 7364.99 4435.58 -160.12 4.1 -0.03 -0.04 0.0 0 66.62912589691447 49.7676656363379 1649.578238592016
5.4 7364.6 4435.44 -160.13 4.1 -0.03 -0.04 0.0 0 66.611236429911 49.84123060013359 1649.164249018981
5.5 7364.21 4435.31 -160.13 4.1 -0.03 -0.04 0.0 0 66.57443000654473 49.87639426058516 1648.7532334628913
5.6 7363.83 4435.17 -160.14 4.1 -0.03 -0.04 0.0 0 66.55424165284631 49.95229973526968 1648.3487917762852
5.7 7363.44 4435.04 -160.14 4.1 -0.04 -0.04 0.0 0 66.51743522947686 49.98746339572125 1647.9377763624261
5.8 7363.05 4434.9 -160.14 4.1 -0.04 -0.04 0.0 0 66.47089694677541 50.03234961008501 1647.523787375569
5.9 7362.67 4434.77 -160.15 4.1 -0.04 -0.05 0.0 0 66.46044176350858 50.09853382188342 1647.1223197656998
6.0 7362.28 4434.63 -160.15 4.1 -0.04 -0.05 0.0 0 66.41390348080714 50.14342003625033 1646.7083310885198
6.1 7361.89 4434.49 -160.16 4.1 -0.04 -0.05 0.0 0 66.39601794709925 50.21698887313058 1646.2943426016927
