Navio: Suezmax L280B50T17
Cenário: SE - pos2035 - 1
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 20 kn S/SE 
Onda: 1.7m 10s SE 

time_stamp zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target cog sog local_cog
505.5 -156.7 3.18 -0.51 0.02 0.37 1 0.964 4780.414 -165.811 3.221 -0.618
506.0 -156.69 3.17 -0.51 0.02 0.37 1 0.951 4778.806 -165.83 3.211 -0.6
506.5 -156.68 3.16 -0.51 0.02 0.36 1 0.926 4777.206 -165.848 3.201 -0.581
507.0 -156.67 3.16 -0.51 0.02 0.36 1 0.91 4775.607 -165.838 3.201 -0.591
507.5 -156.66 3.15 -0.51 0.02 0.36 1 0.895 4774.009 -165.857 3.191 -0.573
508.0 -156.65 3.14 -0.51 0.02 0.37 1 0.879 4772.411 -165.875 3.181 -0.554
508.5 -156.64 3.14 -0.5 0.02 0.37 1 0.862 4770.822 -165.688 3.18 -0.742
509.0 -156.63 3.14 -0.5 0.02 0.37 1 0.844 4769.234 -165.678 3.18 -0.752
509.5 -156.62 3.13 -0.5 0.02 0.37 1 0.826 4767.645 -165.696 3.17 -0.733
510.0 -156.61 3.13 -0.5 0.02 0.37 1 0.799 4766.055 -165.686 3.17 -0.743
510.5 -156.61 3.14 -0.5 0.02 0.38 1 0.779 4764.476 -165.658 3.18 -0.772
511.0 -156.6 3.14 -0.49 0.02 0.38 1 0.751 4762.885 -165.47 3.178 -0.96
511.5 -156.59 3.14 -0.49 0.02 0.39 1 0.733 4761.296 -165.46 3.178 -0.97
512.0 -156.58 3.15 -0.49 0.02 0.39 1 0.706 4759.706 -165.422 3.188 -1.008
512.5 -156.57 3.15 -0.49 0.02 0.39 1 0.678 4758.115 -165.412 3.188 -1.018
513.0 -156.56 3.16 -0.49 0.02 0.39 1 0.644 4756.512 -165.374 3.198 -1.055
513.5 -156.55 3.16 -0.49 0.02 0.4 1 0.616 4754.921 -165.364 3.198 -1.065
514.0 -156.55 3.16 -0.49 0.02 0.4 1 0.581 4753.318 -165.364 3.198 -1.065
514.5 -156.54 3.17 -0.49 0.02 0.4 1 0.556 4751.718 -165.327 3.208 -1.102
515.0 -156.53 3.17 -0.49 0.02 0.4 1 0.521 4750.115 -165.317 3.208 -1.112
515.5 -156.52 3.17 -0.49 0.01 0.4 1 0.486 4748.512 -165.307 3.208 -1.122
516.0 -156.52 3.18 -0.49 0.01 0.4 1 0.464 4746.901 -165.28 3.218 -1.15
516.5 -156.51 3.18 -0.49 0.01 0.39 1 0.429 4745.298 -165.27 3.218 -1.16
517.0 -156.5 3.18 -0.49 0.01 0.39 1 0.396 4743.686 -165.26 3.218 -1.17
517.5 -156.49 3.19 -0.5 0.01 0.38 1 0.364 4742.073 -165.398 3.229 -1.031
518.0 -156.49 3.19 -0.5 0.01 0.37 1 0.331 4740.461 -165.398 3.229 -1.031
518.5 -156.48 3.19 -0.5 0.01 0.37 1 0.308 4738.85 -165.388 3.229 -1.041
519.0 -156.47 3.19 -0.5 0.01 0.36 1 0.278 4737.228 -165.378 3.229 -1.051
519.5 -156.47 3.19 -0.5 0.01 0.36 1 0.246 4735.615 -165.378 3.229 -1.051
520.0 -156.46 3.19 -0.5 0.01 0.35 1 0.213 4734.003 -165.368 3.229 -1.061
520.5 -156.45 3.19 -0.49 0.01 0.36 1 0.181 4732.39 -165.183 3.227 -1.247
521.0 -156.45 3.18 -0.49 0.01 0.36 1 0.148 4730.777 -165.21 3.218 -1.22
521.5 -156.44 3.17 -0.48 0.01 0.37 1 0.113 4729.175 -165.05 3.206 -1.379
