Navio: Suezmax T172
Cenário: Vento NE
Manobra: Entrada STS PGL3B Atrac. BB
Corrente: N 0.4nó 
Vento: NE 25nós 
Onda: 1.0m 8s NE 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
9777.6 5008.05 -172.15 3.84 -0.02 -0.02 0.01 1 70.782 63.091 4126.819
9777.22 5008.0 -172.15 3.84 -0.02 -0.02 0.01 1 70.823 63.05 4126.439
9776.84 5007.95 -172.15 3.84 -0.02 -0.03 0.01 1 70.864 63.009 4126.059
9776.46 5007.9 -172.16 3.84 -0.02 -0.03 0.01 1 70.881 62.944 4125.679
9776.07 5007.85 -172.16 3.84 -0.02 -0.03 0.01 1 70.924 62.901 4125.289
9775.69 5007.8 -172.16 3.84 -0.02 -0.03 0.01 1 70.965 62.86 4124.909
9775.31 5007.75 -172.16 3.84 -0.02 -0.03 0.01 1 71.006 62.819 4124.529
9774.93 5007.7 -172.17 3.84 -0.02 -0.03 0.01 1 71.023 62.754 4124.149
9774.55 5007.65 -172.17 3.84 -0.02 -0.03 0.01 1 71.064 62.713 4123.769
9774.17 5007.6 -172.17 3.84 -0.02 -0.03 0.01 1 71.105 62.672 4123.389
9773.79 5007.55 -172.18 3.84 -0.02 -0.03 0.01 1 71.122 62.608 4123.009
9773.41 5007.5 -172.18 3.84 -0.02 -0.03 0.01 1 71.163 62.567 4122.629
9773.03 5007.45 -172.18 3.84 -0.02 -0.03 0.01 1 71.204 62.526 4122.249
9772.65 5007.4 -172.18 3.84 -0.02 -0.03 0.01 1 71.244 62.485 4121.869
9772.27 5007.35 -172.19 3.84 -0.02 -0.03 0.01 1 71.262 62.42 4121.489
9771.89 5007.3 -172.19 3.84 -0.02 -0.03 0.01 1 71.302 62.379 4121.109
9771.51 5007.25 -172.19 3.84 -0.02 -0.03 0.01 1 71.343 62.338 4120.729
9771.13 5007.2 -172.19 3.84 -0.02 -0.03 0.01 1 71.384 62.297 4120.349
9770.75 5007.15 -172.2 3.84 -0.02 -0.03 0.01 1 71.401 62.233 4119.969
9770.37 5007.1 -172.2 3.84 -0.02 -0.03 0.01 1 71.442 62.192 4119.589
9769.99 5007.05 -172.2 3.84 -0.02 -0.03 0.01 1 71.483 62.151 4119.209
9769.61 5007.0 -172.21 3.83 -0.02 -0.03 0.01 1 71.5 62.086 4118.829
9769.23 5006.95 -172.21 3.83 -0.02 -0.03 0.01 1 71.541 62.045 4118.449
9768.85 5006.9 -172.21 3.83 -0.02 -0.03 0.01 1 71.582 62.004 4118.069
9768.46 5006.85 -172.21 3.83 -0.02 -0.03 0.01 1 71.625 61.961 4117.679
9768.08 5006.8 -172.22 3.83 -0.02 -0.03 0.01 1 71.642 61.896 4117.299
9767.7 5006.75 -172.22 3.83 -0.02 -0.03 0.01 1 71.683 61.855 4116.919
9767.33 5006.7 -172.22 3.83 -0.02 -0.03 0.01 1 71.722 61.817 4116.548
9766.95 5006.65 -172.23 3.83 -0.02 -0.03 0.01 1 71.739 61.752 4116.168
9766.57 5006.6 -172.23 3.83 -0.02 -0.03 0.01 1 71.78 61.711 4115.788
9766.19 5006.55 -172.23 3.83 -0.02 -0.03 0.01 1 71.821 61.67 4115.408
9765.81 5006.5 -172.23 3.83 -0.02 -0.03 0.01 1 71.861 61.629 4115.028
9765.43 5006.45 -172.24 3.83 -0.02 -0.03 0.01 1 71.879 61.565 4114.648
9765.05 5006.41 -172.24 3.83 -0.02 -0.03 0.01 1 71.929 61.514 4114.271
9764.67 5006.36 -172.24 3.83 -0.02 -0.03 0.01 1 71.97 61.473 4113.891
9764.29 5006.31 -172.25 3.83 -0.03 -0.03 0.01 1 71.987 61.408 4113.511
9763.91 5006.26 -172.25 3.83 -0.03 -0.03 0.01 1 72.028 61.367 4113.131
9763.53 5006.21 -172.25 3.82 -0.03 -0.03 0.01 1 72.069 61.326 4112.751
9763.15 5006.16 -172.26 3.82 -0.03 -0.03 0.01 1 72.086 61.262 4112.371
9762.77 5006.11 -172.26 3.82 -0.03 -0.03 0.01 1 72.127 61.221 4111.991
9762.39 5006.06 -172.26 3.82 -0.03 -0.03 0.01 1 72.168 61.18 4111.61
9762.01 5006.01 -172.27 3.82 -0.03 -0.03 0.01 1 72.185 61.115 4111.23
9761.63 5005.96 -172.27 3.82 -0.03 -0.03 0.01 1 72.226 61.074 4110.85
9761.25 5005.91 -172.27 3.82 -0.03 -0.03 0.01 1 72.267 61.033 4110.47
9760.87 5005.87 -172.27 3.82 -0.03 -0.03 0.01 1 72.317 60.983 4110.093
9760.5 5005.82 -172.28 3.82 -0.03 -0.03 0.01 1 72.332 60.92 4109.723
9760.12 5005.77 -172.28 3.82 -0.03 -0.03 0.01 1 72.373 60.879 4109.343
9759.74 5005.72 -172.28 3.82 -0.03 -0.03 0.01 1 72.414 60.838 4108.963
9759.36 5005.67 -172.29 3.82 -0.03 -0.03 0.01 1 72.431 60.774 4108.582
9758.98 5005.62 -172.29 3.82 -0.03 -0.03 0.01 1 72.472 60.733 4108.202
9758.6 5005.57 -172.29 3.82 -0.03 -0.03 0.01 1 72.513 60.692 4107.822
9758.22 5005.53 -172.3 3.82 -0.03 -0.03 0.01 1 72.539 60.618 4107.445
9757.84 5005.48 -172.3 3.82 -0.03 -0.03 0.01 1 72.58 60.577 4107.065
9757.46 5005.43 -172.31 3.82 -0.03 -0.03 0.01 1 72.597 60.512 4106.685
9757.09 5005.38 -172.31 3.82 -0.03 -0.03 0.01 1 72.636 60.473 4106.315
9756.71 5005.33 -172.31 3.82 -0.03 -0.03 0.01 1 72.677 60.432 4105.935
9756.33 5005.28 -172.32 3.82 -0.03 -0.03 0.01 1 72.694 60.368 4105.555
9755.95 5005.23 -172.32 3.82 -0.03 -0.03 0.01 1 72.735 60.327 4105.175
9755.57 5005.19 -172.32 3.82 -0.03 -0.04 0.01 1 72.785 60.276 4104.797
9755.19 5005.14 -172.33 3.82 -0.03 -0.04 0.01 1 72.803 60.211 4104.417
9754.81 5005.09 -172.33 3.82 -0.03 -0.04 0.01 1 72.844 60.171 4104.037
9754.44 5005.04 -172.33 3.82 -0.03 -0.04 0.01 1 72.882 60.132 4103.667
9754.06 5004.99 -172.34 3.82 -0.03 -0.04 0.01 1 72.899 60.067 4103.287
