Navio: Capsan L333B48T14.3
Cenário: NE Forte - pos2035 - 1
Manobra: Entrada, Giro e Atracação Berço Interno
Corrente: 0.4 kn N 
Vento: 15 kn NE 
Onda: 1.0m 8s E 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
11566.84 5472.2 -161.84 4.41 -0.31 0.06 0.17 1 133.15 48.543 4515.669
11566.41 5472.09 -161.83 4.41 -0.31 0.06 0.17 1 133.12 48.515 4515.225
11565.98 5471.98 -161.82 4.41 -0.31 0.06 0.17 1 133.09 48.488 4514.782
11565.55 5471.87 -161.82 4.41 -0.31 0.06 0.17 1 133.088 48.49 4514.338
11565.12 5471.77 -161.81 4.41 -0.31 0.06 0.17 1 133.068 48.453 4513.896
11564.69 5471.66 -161.81 4.41 -0.31 0.06 0.17 1 133.066 48.454 4513.453
11564.26 5471.55 -161.8 4.41 -0.31 0.06 0.17 1 133.036 48.427 4513.009
11563.83 5471.44 -161.79 4.41 -0.31 0.06 0.17 1 133.006 48.4 4512.565
11563.4 5471.33 -161.79 4.41 -0.31 0.06 0.17 1 133.004 48.401 4512.121
11562.98 5471.23 -161.78 4.41 -0.31 0.06 0.17 1 132.981 48.367 4511.689
11562.55 5471.12 -161.78 4.41 -0.31 0.06 0.17 1 132.98 48.368 4511.246
11562.12 5471.01 -161.77 4.41 -0.31 0.06 0.17 1 132.95 48.341 4510.802
11561.69 5470.9 -161.77 4.41 -0.31 0.06 0.17 1 132.948 48.342 4510.358
11561.26 5470.79 -161.76 4.41 -0.31 0.06 0.17 1 132.918 48.315 4509.914
11560.83 5470.69 -161.75 4.41 -0.31 0.06 0.17 1 132.897 48.278 4509.473
11560.41 5470.58 -161.75 4.41 -0.31 0.06 0.17 1 132.893 48.282 4509.039
11559.98 5470.47 -161.74 4.41 -0.31 0.06 0.17 1 132.863 48.255 4508.595
11559.55 5470.36 -161.74 4.41 -0.31 0.06 0.17 1 132.862 48.256 4508.151
11559.12 5470.25 -161.73 4.4 -0.31 0.06 0.17 1 132.831 48.229 4507.707
11558.69 5470.14 -161.72 4.4 -0.31 0.06 0.17 1 132.801 48.202 4507.263
11558.27 5470.03 -161.72 4.4 -0.31 0.06 0.17 1 132.797 48.206 4506.829
11557.84 5469.93 -161.71 4.4 -0.31 0.06 0.17 1 132.777 48.169 4506.388
11557.41 5469.82 -161.71 4.4 -0.31 0.06 0.17 1 132.775 48.17 4505.944
11556.98 5469.71 -161.7 4.4 -0.31 0.06 0.17 1 132.745 48.143 4505.5
11556.56 5469.6 -161.7 4.4 -0.31 0.06 0.17 1 132.741 48.147 4505.066
11556.13 5469.49 -161.69 4.4 -0.31 0.06 0.17 1 132.711 48.12 4504.622
11555.7 5469.38 -161.68 4.4 -0.31 0.06 0.17 1 132.681 48.093 4504.178
11555.27 5469.27 -161.68 4.4 -0.31 0.06 0.17 1 132.679 48.094 4503.735
11554.85 5469.16 -161.67 4.4 -0.31 0.06 0.17 1 132.646 48.069 4503.3
11554.42 5469.05 -161.67 4.4 -0.31 0.06 0.17 1 132.645 48.071 4502.857
11553.99 5468.95 -161.66 4.4 -0.31 0.06 0.17 1 132.624 48.034 4502.415
11553.56 5468.84 -161.66 4.4 -0.31 0.06 0.17 1 132.623 48.035 4501.971
11553.14 5468.73 -161.65 4.4 -0.31 0.06 0.17 1 132.59 48.011 4501.537
11552.71 5468.62 -161.64 4.4 -0.31 0.06 0.17 1 132.56 47.983 4501.093
11552.28 5468.51 -161.64 4.39 -0.31 0.06 0.17 1 132.558 47.985 4500.65
11551.86 5468.4 -161.63 4.39 -0.31 0.06 0.17 1 132.526 47.96 4500.215
11551.43 5468.29 -161.63 4.39 -0.31 0.06 0.17 1 132.524 47.962 4499.772
11551.0 5468.18 -161.62 4.39 -0.31 0.06 0.17 1 132.494 47.934 4499.328
11550.58 5468.07 -161.62 4.39 -0.31 0.06 0.17 1 132.49 47.938 4498.894
11550.15 5467.96 -161.61 4.39 -0.31 0.06 0.16 1 132.46 47.911 4498.45
11549.72 5467.85 -161.61 4.39 -0.31 0.06 0.16 1 132.458 47.913 4498.006
11549.3 5467.74 -161.6 4.39 -0.31 0.06 0.16 1 132.426 47.888 4497.572
11548.87 5467.63 -161.59 4.39 -0.31 0.06 0.16 1 132.395 47.861 4497.128
11548.44 5467.53 -161.59 4.39 -0.31 0.06 0.12 1 132.404 47.852 4496.687
11548.02 5467.42 -161.58 4.39 -0.31 0.06 0.12 1 132.371 47.828 4496.253
11547.59 5467.31 -161.58 4.39 -0.31 0.06 0.12 1 132.369 47.829 4495.809
11547.17 5467.2 -161.57 4.39 -0.31 0.06 0.12 1 132.337 47.804 4495.375
11546.74 5467.09 -161.57 4.39 -0.31 0.06 0.11 1 132.335 47.806 4494.931
11546.31 5466.98 -161.56 4.39 -0.31 0.06 0.11 1 132.305 47.779 4494.487
11545.89 5466.87 -161.55 4.39 -0.31 0.06 0.11 1 132.272 47.754 4494.053
11545.46 5466.76 -161.55 4.39 -0.31 0.06 0.11 1 132.271 47.755 4493.609
11545.04 5466.65 -161.54 4.39 -0.31 0.06 0.11 1 132.238 47.731 4493.175
11544.61 5466.54 -161.54 4.39 -0.31 0.06 0.11 1 132.237 47.732 4492.731
11544.18 5466.43 -161.53 4.39 -0.31 0.06 0.11 1 132.207 47.705 4492.287
11543.76 5466.32 -161.53 4.39 -0.31 0.06 0.11 1 132.203 47.709 4491.853
11543.33 5466.21 -161.52 4.39 -0.31 0.06 0.09 1 132.172 47.682 4491.409
11542.91 5466.1 -161.52 4.39 -0.31 0.06 0.09 1 132.168 47.686 4490.975
11542.48 5465.99 -161.51 4.39 -0.31 0.06 0.09 1 132.138 47.658 4490.531
11542.05 5465.88 -161.5 4.39 -0.31 0.06 0.09 1 132.108 47.631 4490.087
11541.63 5465.77 -161.5 4.39 -0.31 0.06 0.09 1 132.104 47.635 4489.653
11541.2 5465.66 -161.49 4.39 -0.31 0.06 0.09 1 132.074 47.608 4489.209
11540.78 5465.55 -161.49 4.39 -0.31 0.06 0.09 1 132.07 47.612 4488.775
11540.35 5465.44 -161.48 4.39 -0.3 0.06 0.09 1 132.04 47.585 4488.331
11539.92 5465.33 -161.48 4.39 -0.3 0.06 0.09 1 132.038 47.586 4487.887
11539.5 5465.21 -161.47 4.39 -0.3 0.06 0.09 1 131.996 47.571 4487.451
11539.07 5465.1 -161.47 4.39 -0.3 0.06 0.09 1 131.994 47.572 4487.007
11538.65 5464.99 -161.46 4.39 -0.3 0.06 0.09 1 131.962 47.548 4486.573
11538.22 5464.88 -161.46 4.39 -0.3 0.06 0.09 1 131.96 47.549 4486.129
11537.79 5464.77 -161.45 4.39 -0.3 0.06 0.09 1 131.93 47.522 4485.685
11537.37 5464.66 -161.44 4.39 -0.3 0.06 0.09 1 131.897 47.497 4485.251
11536.94 5464.55 -161.44 4.39 -0.3 0.05 0.09 1 131.896 47.499 4484.807
11536.52 5464.44 -161.43 4.39 -0.3 0.05 0.09 1 131.863 47.474 4484.373
11536.09 5464.33 -161.43 4.39 -0.3 0.05 0.09 1 131.862 47.475 4483.929
11535.66 5464.22 -161.42 4.39 -0.3 0.05 0.09 1 131.831 47.448 4483.485
11535.24 5464.11 -161.42 4.39 -0.3 0.05 0.09 1 131.827 47.452 4483.051
11534.81 5463.99 -161.41 4.39 -0.3 0.05 0.09 1 131.788 47.435 4482.605
11534.38 5463.88 -161.41 4.39 -0.3 0.05 0.09 1 131.786 47.436 4482.161
11533.96 5463.77 -161.4 4.4 -0.3 0.05 0.09 1 131.753 47.411 4481.727
11533.53 5463.66 -161.39 4.4 -0.3 0.05 0.09 1 131.723 47.384 4481.283
11533.11 5463.55 -161.39 4.4 -0.3 0.05 0.09 1 131.719 47.388 4480.849
11532.68 5463.44 -161.38 4.4 -0.3 0.05 0.09 1 131.689 47.361 4480.405
11532.25 5463.33 -161.38 4.4 -0.3 0.05 0.09 1 131.688 47.362 4479.961
11531.83 5463.21 -161.37 4.4 -0.3 0.05 0.09 1 131.645 47.347 4479.524
11531.4 5463.1 -161.37 4.4 -0.3 0.05 0.09 1 131.644 47.349 4479.08
11530.97 5462.99 -161.36 4.4 -0.3 0.05 0.09 1 131.614 47.322 4478.637
11530.55 5462.88 -161.36 4.4 -0.3 0.05 0.09 1 131.61 47.326 4478.202
11530.12 5462.77 -161.35 4.4 -0.3 0.05 0.09 1 131.579 47.298 4477.759
11529.69 5462.66 -161.35 4.4 -0.3 0.05 0.09 1 131.578 47.3 4477.315
11529.27 5462.54 -161.34 4.4 -0.3 0.05 0.09 1 131.536 47.285 4476.878
11528.84 5462.43 -161.33 4.4 -0.3 0.05 0.09 1 131.505 47.258 4476.434
11528.42 5462.32 -161.33 4.4 -0.3 0.05 0.09 1 131.501 47.262 4476.0
11527.99 5462.21 -161.32 4.4 -0.3 0.05 0.09 1 131.471 47.234 4475.556
11527.56 5462.09 -161.32 4.4 -0.3 0.05 0.09 1 131.46 47.246 4475.11
11527.14 5461.98 -161.31 4.4 -0.3 0.05 0.09 1 131.427 47.221 4474.676
11526.71 5461.87 -161.31 4.4 -0.3 0.05 0.09 1 131.426 47.222 4474.232
11526.28 5461.76 -161.3 4.4 -0.3 0.05 0.09 1 131.396 47.195 4473.788
11525.86 5461.64 -161.3 4.4 -0.3 0.05 0.09 1 131.382 47.209 4473.351
11525.43 5461.53 -161.29 4.4 -0.3 0.05 0.09 1 131.352 47.182 4472.907
11525.0 5461.42 -161.29 4.4 -0.3 0.05 0.09 1 131.35 47.183 4472.464
11524.58 5461.31 -161.28 4.4 -0.3 0.05 0.09 1 131.318 47.158 4472.029
11524.15 5461.19 -161.27 4.4 -0.3 0.05 0.09 1 131.278 47.141 4471.583
11523.72 5461.08 -161.27 4.4 -0.3 0.05 0.09 1 131.276 47.142 4471.139
11523.3 5460.97 -161.26 4.4 -0.3 0.05 0.09 1 131.244 47.118 4470.705
11522.87 5460.86 -161.26 4.4 -0.3 0.05 0.09 1 131.242 47.119 4470.261
11522.44 5460.74 -161.25 4.4 -0.3 0.05 0.09 1 131.202 47.102 4469.815
11522.02 5460.63 -161.25 4.4 -0.3 0.05 0.09 1 131.198 47.106 4469.381
11521.59 5460.52 -161.24 4.4 -0.3 0.05 0.09 1 131.168 47.078 4468.937
11521.16 5460.4 -161.24 4.4 -0.3 0.05 0.09 1 131.157 47.09 4468.49
11520.74 5460.29 -161.23 4.4 -0.3 0.05 0.09 1 131.124 47.065 4468.056
11520.31 5460.18 -161.23 4.4 -0.3 0.05 0.09 1 131.123 47.066 4467.612
11519.88 5460.06 -161.22 4.4 -0.3 0.05 0.09 1 131.083 47.049 4467.166
11519.46 5459.95 -161.21 4.4 -0.3 0.05 0.09 1 131.05 47.024 4466.732
11519.03 5459.84 -161.21 4.4 -0.3 0.05 0.09 1 131.049 47.026 4466.288
11518.6 5459.72 -161.2 4.4 -0.3 0.05 0.09 1 131.009 47.008 4465.842
11518.18 5459.61 -161.2 4.4 -0.3 0.05 0.09 1 131.005 47.012 4465.407
11517.75 5459.5 -161.19 4.4 -0.3 0.05 0.09 1 130.975 46.985 4464.964
11517.33 5459.38 -161.19 4.4 -0.3 0.05 0.09 1 130.961 46.998 4464.527
11516.9 5459.27 -161.18 4.4 -0.3 0.05 0.09 1 130.931 46.971 4464.083
11516.47 5459.16 -161.18 4.4 -0.3 0.05 0.09 1 130.929 46.973 4463.639
11516.05 5459.04 -161.17 4.4 -0.3 0.05 0.09 1 130.887 46.958 4463.202
11515.62 5458.93 -161.17 4.4 -0.3 0.05 0.09 1 130.886 46.959 4462.759
11515.2 5458.82 -161.16 4.4 -0.3 0.05 0.09 1 130.853 46.935 4462.324
11514.77 5458.7 -161.15 4.4 -0.3 0.05 0.09 1 130.813 46.917 4461.878
11514.34 5458.59 -161.15 4.4 -0.3 0.05 0.09 1 130.812 46.919 4461.434
11513.92 5458.48 -161.14 4.4 -0.3 0.05 0.09 1 130.779 46.894 4461.0
11513.49 5458.36 -161.14 4.39 -0.3 0.05 0.09 1 130.768 46.905 4460.554
11513.07 5458.25 -161.13 4.39 -0.3 0.05 0.09 1 130.735 46.88 4460.12
