Navio: Conteneiro 336B48
Cenário: Médio 10 nós
Manobra: Entrada TECON
Corrente: N 0.5nó 
Vento: SE 10nós 
Onda: 1.0m 8s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-160.24 3.58 -0.04 -0.04 0.0 0 5.031 3453.03
-160.24 3.58 -0.04 -0.04 0.0 0 4.993 3452.671
-160.25 3.58 -0.05 -0.04 0.0 0 4.956 3452.311
-160.25 3.59 -0.05 -0.04 0.0 0 4.927 3451.954
-160.26 3.59 -0.05 -0.04 0.0 0 4.89 3451.595
-160.26 3.59 -0.05 -0.04 0.0 0 4.852 3451.235
-160.27 3.59 -0.05 -0.04 0.0 0 4.824 3450.878
-160.27 3.59 -0.05 -0.04 0.0 0 4.786 3450.519
-160.27 3.59 -0.05 -0.04 0.0 0 4.748 3450.159
-160.28 3.59 -0.05 -0.04 0.0 0 4.72 3449.802
-160.28 3.59 -0.05 -0.04 0.0 0 4.682 3449.443
-160.29 3.59 -0.05 -0.04 0.0 0 4.644 3449.083
-160.29 3.59 -0.05 -0.04 0.0 0 4.616 3448.726
-160.29 3.59 -0.06 -0.04 0.0 0 4.578 3448.366
-160.3 3.59 -0.06 -0.04 0.0 0 4.548 3448.019
-160.3 3.59 -0.06 -0.04 0.0 0 4.51 3447.66
-160.31 3.59 -0.06 -0.04 0.0 0 4.482 3447.303
-160.31 3.59 -0.06 -0.04 0.0 0 4.444 3446.943
-160.32 3.59 -0.06 -0.04 0.0 0 4.406 3446.584
-160.32 3.59 -0.06 -0.04 0.0 0 4.378 3446.227
-160.32 3.59 -0.06 -0.04 0.0 0 4.34 3445.867
-160.33 3.59 -0.06 -0.04 0.0 0 4.312 3445.51
-160.33 3.59 -0.06 -0.04 0.0 0 4.276 3445.141
-160.34 3.59 -0.06 -0.04 0.0 0 4.248 3444.784
-160.34 3.59 -0.07 -0.04 0.0 0 4.21 3444.424
-160.35 3.59 -0.07 -0.04 0.0 1 4.182 3444.067
-160.35 3.59 -0.07 -0.04 0.0 1 4.154 3443.71
-160.35 3.59 -0.07 -0.04 0.0 1 4.116 3443.351
-160.36 3.59 -0.07 -0.05 0.0 1 4.088 3442.994
-160.36 3.59 -0.07 -0.05 0.0 1 4.05 3442.634
-160.37 3.59 -0.07 -0.05 0.0 1 4.022 3442.277
-160.37 3.59 -0.07 -0.05 0.0 1 3.984 3441.918
-160.38 3.59 -0.07 -0.05 0.0 1 3.956 3441.561
-160.38 3.59 -0.07 -0.05 0.0 1 3.928 3441.204
-160.39 3.59 -0.07 -0.05 0.0 1 3.89 3440.844
-160.39 3.59 -0.07 -0.05 0.0 1 3.862 3440.487
-160.4 3.59 -0.07 -0.05 0.0 1 3.834 3440.13
-160.4 3.59 -0.07 -0.05 0.0 1 3.796 3439.771
-160.41 3.59 -0.07 -0.05 0.0 1 3.768 3439.414
-160.41 3.59 -0.08 -0.05 0.0 1 3.74 3439.057
-160.42 3.59 -0.08 -0.05 0.0 1 3.704 3438.688
-160.42 3.59 -0.08 -0.05 0.0 1 3.676 3438.331
-160.43 3.59 -0.08 -0.05 0.0 1 3.648 3437.974
-160.43 3.59 -0.08 -0.06 0.0 1 3.61 3437.614
-160.44 3.59 -0.08 -0.06 0.0 1 3.582 3437.257
-160.44 3.59 -0.08 -0.06 0.0 1 3.554 3436.9
-160.45 3.59 -0.08 -0.06 0.0 1 3.526 3436.544
-160.46 3.58 -0.08 -0.06 0.0 1 3.488 3436.184
-160.46 3.58 -0.08 -0.06 0.0 1 3.46 3435.827
-160.47 3.58 -0.08 -0.06 0.0 1 3.432 3435.47
-160.47 3.58 -0.08 -0.06 0.0 1 3.394 3435.111
-160.48 3.58 -0.08 -0.06 0.0 1 3.366 3434.754
-160.49 3.58 -0.08 -0.06 0.0 1 3.337 3434.397
-160.49 3.58 -0.08 -0.06 0.0 1 3.309 3434.04
-160.5 3.58 -0.08 -0.06 0.0 1 3.281 3433.683
-160.51 3.58 -0.08 -0.06 0.0 1 3.243 3433.323
-160.51 3.58 -0.08 -0.06 0.0 1 3.215 3432.966
-160.52 3.58 -0.08 -0.07 0.0 1 3.187 3432.609
-160.52 3.58 -0.08 -0.07 0.0 1 3.159 3432.252
-160.53 3.57 -0.08 -0.07 0.0 1 3.131 3431.895
-160.54 3.57 -0.08 -0.07 0.0 1 3.093 3431.536
-160.54 3.57 -0.08 -0.07 0.0 1 3.065 3431.179
-160.55 3.57 -0.08 -0.07 0.0 1 3.037 3430.822
-160.56 3.57 -0.08 -0.07 0.0 1 3.009 3430.465
-160.57 3.57 -0.08 -0.07 0.0 1 2.981 3430.108
-160.57 3.57 -0.08 -0.07 0.0 1 2.943 3429.749
-160.58 3.57 -0.08 -0.07 0.0 1 2.915 3429.392
-160.59 3.57 -0.08 -0.07 0.0 1 2.884 3429.044
-160.59 3.57 -0.08 -0.07 0.0 1 2.856 3428.687
-160.6 3.57 -0.08 -0.07 0.0 1 2.828 3428.33
-160.61 3.57 -0.07 -0.07 0.0 1 2.8 3427.973
-160.61 3.56 -0.07 -0.07 0.0 1 2.772 3427.617
-160.62 3.56 -0.07 -0.07 0.0 1 2.734 3427.257
-160.63 3.56 -0.07 -0.07 0.0 1 2.706 3426.9
-160.64 3.56 -0.07 -0.07 0.0 1 2.677 3426.543
-160.64 3.56 -0.07 -0.07 0.0 1 2.647 3426.196
-160.65 3.56 -0.07 -0.07 0.0 1 2.619 3425.839
-160.66 3.56 -0.07 -0.07 0.0 1 2.591 3425.482
-160.66 3.56 -0.07 -0.07 0.0 1 2.563 3425.125
-160.67 3.56 -0.07 -0.07 0.0 1 2.535 3424.768
-160.68 3.56 -0.07 -0.07 0.0 1 2.506 3424.411
-160.68 3.56 -0.07 -0.07 0.0 1 2.476 3424.064
-160.69 3.56 -0.07 -0.07 0.0 1 2.438 3423.704
-160.7 3.56 -0.07 -0.07 0.0 1 2.41 3423.347
-160.71 3.56 -0.07 -0.07 0.0 1 2.382 3422.99
-160.71 3.56 -0.07 -0.07 0.0 1 2.354 3422.633
-160.72 3.56 -0.07 -0.07 0.0 1 2.323 3422.286
-160.73 3.56 -0.07 -0.07 0.0 1 2.295 3421.929
-160.73 3.56 -0.07 -0.07 0.0 1 2.267 3421.572
-160.74 3.55 -0.07 -0.07 0.0 1 2.239 3421.215
-160.75 3.55 -0.07 -0.07 0.0 1 2.211 3420.858
-160.75 3.55 -0.07 -0.07 0.0 1 2.18 3420.511
-160.76 3.55 -0.07 -0.07 0.0 1 2.152 3420.154
-160.77 3.55 -0.07 -0.07 0.0 1 2.124 3419.797
-160.77 3.55 -0.07 -0.07 0.0 1 2.096 3419.44
-160.78 3.55 -0.07 -0.07 0.0 1 2.068 3419.083
-160.79 3.55 -0.07 -0.07 0.0 1 2.037 3418.736
-160.79 3.55 -0.07 -0.07 0.0 1 2.009 3418.379
-160.8 3.55 -0.07 -0.06 0.0 1 1.981 3418.022
-160.81 3.56 -0.07 -0.06 0.0 1 1.953 3417.665
-160.81 3.56 -0.07 -0.06 0.0 1 1.925 3417.308
-160.82 3.56 -0.07 -0.06 0.0 1 1.894 3416.961
-160.83 3.56 -0.07 -0.06 0.0 1 1.866 3416.604
-160.83 3.56 -0.07 -0.06 0.0 1 1.838 3416.247
-160.84 3.56 -0.07 -0.06 0.0 1 1.81 3415.89
-160.84 3.56 -0.08 -0.06 0.0 1 1.782 3415.533
-160.85 3.56 -0.08 -0.06 0.0 1 1.754 3415.176
-160.86 3.56 -0.08 -0.06 0.0 1 1.723 3414.829
-160.86 3.56 -0.08 -0.06 0.0 1 1.695 3414.472
-160.87 3.56 -0.08 -0.06 0.0 1 1.667 3414.115
-160.88 3.56 -0.08 -0.06 0.0 1 1.639 3413.758
-160.88 3.56 -0.08 -0.06 0.0 1 1.611 3413.401
-160.89 3.56 -0.08 -0.06 0.0 1 1.583 3413.044
-160.89 3.56 -0.08 -0.06 0.0 1 1.555 3412.687
-160.9 3.56 -0.08 -0.06 0.0 1 1.526 3412.33
-160.91 3.56 -0.08 -0.06 0.0 1 1.508 3411.976
-160.91 3.56 -0.08 -0.06 0.0 1 1.478 3411.629
-160.92 3.56 -0.08 -0.06 0.0 1 1.449 3411.272
-160.92 3.56 -0.08 -0.06 0.0 1 1.421 3410.915
-160.93 3.56 -0.08 -0.06 0.0 1 1.393 3410.558
-160.94 3.56 -0.08 -0.06 0.0 1 1.365 3410.201
-160.94 3.56 -0.08 -0.06 0.0 1 1.337 3409.844
