Navio: Suezmax T172
Cenário: Forte
Manobra: Entrada PGL3B Atrac. BB
Corrente: N 0.8nó 
Vento: SE 20nós 
Onda: 1.7m 10s SE 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
11565.88 5435.13 -160.47 3.96 -0.57 0.12 0.6 3 64.468 69.058 5964.957
11565.49 5435.05 -160.46 3.97 -0.57 0.12 0.6 3 64.458 69.02 5964.559
11565.09 5434.97 -160.45 3.97 -0.57 0.12 0.6 3 64.451 68.98 5964.152
11564.7 5434.89 -160.43 3.97 -0.57 0.12 0.56 3 64.417 68.918 5963.754
11564.31 5434.81 -160.42 3.97 -0.57 0.12 0.56 3 64.408 68.88 5963.357
11563.92 5434.73 -160.41 3.97 -0.57 0.12 0.56 3 64.398 68.842 5962.959
11563.52 5434.65 -160.4 3.97 -0.57 0.12 0.56 3 64.391 68.802 5962.552
11563.13 5434.57 -160.39 3.97 -0.57 0.12 0.56 3 64.381 68.764 5962.154
11562.74 5434.49 -160.37 3.97 -0.57 0.12 0.56 3 64.348 68.703 5961.756
11562.34 5434.41 -160.36 3.97 -0.57 0.12 0.56 3 64.34 68.663 5961.349
11561.95 5434.33 -160.35 3.98 -0.57 0.12 0.56 3 64.331 68.625 5960.952
11561.55 5434.25 -160.34 3.98 -0.57 0.12 0.58 3 64.323 68.584 5960.544
11561.16 5434.17 -160.33 3.98 -0.57 0.12 0.58 3 64.314 68.547 5960.147
11560.77 5434.09 -160.32 3.98 -0.57 0.12 0.58 3 64.304 68.509 5959.749
11560.37 5434.01 -160.3 3.98 -0.57 0.12 0.58 3 64.273 68.445 5959.342
11559.98 5433.93 -160.29 3.98 -0.57 0.11 0.58 3 64.263 68.407 5958.944
11559.58 5433.85 -160.28 3.99 -0.57 0.11 0.58 3 64.256 68.367 5958.537
11559.19 5433.77 -160.27 3.99 -0.57 0.11 0.58 3 64.246 68.329 5958.139
11558.79 5433.69 -160.26 3.99 -0.57 0.11 0.58 3 64.239 68.289 5957.732
11558.4 5433.61 -160.25 3.99 -0.57 0.11 0.55 3 64.23 68.251 5957.334
11558.0 5433.53 -160.24 3.99 -0.57 0.11 0.55 3 64.222 68.211 5956.927
11557.61 5433.45 -160.22 3.99 -0.57 0.11 0.55 3 64.189 68.149 5956.529
11557.21 5433.36 -160.21 4.0 -0.57 0.11 0.55 3 64.172 68.119 5956.12
11556.82 5433.28 -160.2 4.0 -0.57 0.11 0.55 3 64.162 68.081 5955.722
11556.42 5433.2 -160.19 4.0 -0.57 0.11 0.55 3 64.155 68.04 5955.315
11556.03 5433.12 -160.18 4.0 -0.57 0.11 0.55 3 64.145 68.003 5954.917
11555.63 5433.04 -160.17 4.0 -0.57 0.11 0.55 3 64.138 67.962 5954.51
11555.23 5432.96 -160.16 4.01 -0.57 0.11 0.55 3 64.131 67.922 5954.102
11554.84 5432.87 -160.15 4.01 -0.57 0.11 0.55 3 64.111 67.894 5953.702
11554.44 5432.79 -160.14 4.01 -0.57 0.11 0.55 3 64.104 67.854 5953.295
11554.04 5432.71 -160.13 4.01 -0.57 0.11 0.55 3 64.097 67.814 5952.888
11553.65 5432.63 -160.12 4.02 -0.57 0.1 0.47 3 64.087 67.776 5952.49
11553.25 5432.54 -160.11 4.02 -0.57 0.1 0.47 3 64.07 67.745 5952.08
11552.85 5432.46 -160.1 4.02 -0.57 0.1 0.47 3 64.063 67.705 5951.673
11552.46 5432.38 -160.09 4.02 -0.57 0.1 0.47 3 64.053 67.667 5951.275
11552.06 5432.29 -160.08 4.02 -0.57 0.1 0.47 3 64.036 67.637 5950.866
11551.66 5432.21 -160.07 4.03 -0.57 0.1 0.47 3 64.029 67.597 5950.458
11551.26 5432.13 -160.05 4.03 -0.57 0.1 0.47 3 63.998 67.533 5950.051
11550.86 5432.04 -160.04 4.03 -0.57 0.1 0.47 3 63.981 67.502 5949.641
11550.47 5431.96 -160.03 4.03 -0.57 0.1 0.47 3 63.972 67.464 5949.244
11550.07 5431.88 -160.02 4.03 -0.57 0.1 0.47 3 63.964 67.424 5948.836
11549.67 5431.79 -160.02 4.04 -0.57 0.1 0.47 3 63.971 67.418 5948.426
11549.27 5431.71 -160.01 4.04 -0.57 0.1 0.47 3 63.964 67.377 5948.019
11548.87 5431.62 -160.0 4.04 -0.57 0.1 0.47 3 63.947 67.347 5947.609
11548.47 5431.54 -159.99 4.04 -0.57 0.1 0.47 3 63.939 67.307 5947.202
11548.07 5431.45 -159.98 4.04 -0.57 0.1 0.47 3 63.922 67.276 5946.792
11547.67 5431.37 -159.97 4.05 -0.57 0.1 0.47 3 63.915 67.236 5946.385
11547.27 5431.28 -159.96 4.05 -0.57 0.09 0.42 3 63.898 67.206 5945.975
11546.87 5431.2 -159.95 4.05 -0.57 0.09 0.42 3 63.891 67.165 5945.568
11546.47 5431.11 -159.94 4.05 -0.57 0.09 0.42 3 63.874 67.135 5945.158
11546.07 5431.03 -159.93 4.05 -0.57 0.09 0.42 3 63.867 67.095 5944.751
11545.67 5430.94 -159.92 4.05 -0.57 0.09 0.42 3 63.85 67.064 5944.341
11545.27 5430.85 -159.91 4.06 -0.56 0.09 0.42 3 63.833 67.034 5943.931
11544.87 5430.77 -159.9 4.06 -0.56 0.09 0.42 3 63.826 66.994 5943.524
11544.47 5430.68 -159.89 4.06 -0.56 0.09 0.42 3 63.809 66.963 5943.114
11544.07 5430.59 -159.88 4.06 -0.56 0.09 0.4 3 63.792 66.933 5942.704
11543.67 5430.51 -159.87 4.06 -0.56 0.09 0.4 3 63.784 66.893 5942.297
11543.27 5430.42 -159.87 4.06 -0.56 0.09 0.4 3 63.791 66.886 5941.887
11542.87 5430.33 -159.86 4.06 -0.56 0.09 0.4 3 63.774 66.855 5941.477
11542.47 5430.25 -159.85 4.07 -0.56 0.09 0.4 3 63.767 66.815 5941.07
11542.07 5430.16 -159.84 4.07 -0.56 0.09 0.4 3 63.75 66.785 5940.66
11541.67 5430.07 -159.83 4.07 -0.56 0.08 0.4 3 63.733 66.754 5940.25
11541.26 5429.98 -159.82 4.07 -0.56 0.08 0.4 3 63.718 66.722 5939.831
11540.86 5429.89 -159.81 4.07 -0.56 0.08 0.37 3 63.701 66.691 5939.421
11540.46 5429.81 -159.81 4.07 -0.56 0.08 0.37 3 63.718 66.675 5939.014
11540.06 5429.72 -159.8 4.07 -0.56 0.08 0.37 3 63.701 66.644 5938.604
11539.66 5429.63 -159.79 4.07 -0.55 0.08 0.37 3 63.684 66.614 5938.194
11539.26 5429.54 -159.78 4.07 -0.55 0.08 0.37 3 63.667 66.583 5937.784
11538.86 5429.45 -159.77 4.07 -0.55 0.08 0.37 3 63.65 66.553 5937.375
11538.46 5429.36 -159.77 4.07 -0.55 0.08 0.37 3 63.657 66.546 5936.965
11538.05 5429.27 -159.76 4.07 -0.55 0.08 0.37 3 63.642 66.513 5936.545
11537.65 5429.18 -159.75 4.08 -0.55 0.08 0.32 3 63.625 66.483 5936.136
11537.25 5429.1 -159.74 4.08 -0.55 0.08 0.32 3 63.618 66.443 5935.728
11536.85 5429.01 -159.73 4.08 -0.55 0.08 0.32 3 63.601 66.412 5935.319
11536.45 5428.92 -159.73 4.08 -0.55 0.08 0.32 3 63.608 66.406 5934.909
11536.05 5428.83 -159.72 4.08 -0.55 0.08 0.32 3 63.591 66.375 5934.499
11535.65 5428.74 -159.71 4.08 -0.55 0.08 0.32 3 63.574 66.345 5934.089
11535.24 5428.65 -159.7 4.08 -0.55 0.08 0.32 3 63.559 66.312 5933.67
11534.84 5428.56 -159.7 4.08 -0.54 0.07 0.32 3 63.566 66.305 5933.26
11534.44 5428.46 -159.69 4.08 -0.54 0.07 0.31 3 63.539 66.284 5932.848
11534.04 5428.37 -159.68 4.08 -0.54 0.07 0.31 3 63.522 66.254 5932.438
11533.64 5428.28 -159.67 4.07 -0.54 0.07 0.31 3 63.505 66.224 5932.028
11533.24 5428.19 -159.67 4.07 -0.54 0.07 0.31 3 63.512 66.217 5931.618
11532.84 5428.1 -159.66 4.07 -0.54 0.07 0.3 3 63.495 66.186 5931.208
11532.44 5428.01 -159.65 4.07 -0.54 0.07 0.3 3 63.478 66.156 5930.799
11532.04 5427.92 -159.64 4.07 -0.54 0.07 0.3 3 63.461 66.126 5930.389
11531.64 5427.83 -159.64 4.07 -0.54 0.07 0.3 3 63.468 66.119 5929.979
11531.24 5427.74 -159.63 4.07 -0.54 0.07 0.3 3 63.451 66.088 5929.569
11530.84 5427.65 -159.62 4.07 -0.54 0.07 0.3 3 63.434 66.058 5929.159
11530.44 5427.55 -159.62 4.07 -0.53 0.07 0.3 3 63.431 66.061 5928.747
11530.04 5427.46 -159.61 4.07 -0.53 0.07 0.3 3 63.414 66.03 5928.337
11529.64 5427.37 -159.6 4.07 -0.53 0.07 0.3 3 63.397 66.0 5927.927
11529.24 5427.28 -159.6 4.06 -0.53 0.07 0.3 3 63.404 65.993 5927.518
11528.84 5427.19 -159.59 4.06 -0.53 0.07 0.3 3 63.387 65.963 5927.108
11528.44 5427.1 -159.58 4.06 -0.53 0.07 0.3 3 63.37 65.932 5926.698
11528.04 5427.0 -159.58 4.06 -0.53 0.07 0.28 3 63.367 65.935 5926.286
11527.64 5426.91 -159.57 4.06 -0.53 0.07 0.28 3 63.35 65.905 5925.876
11527.24 5426.82 -159.56 4.06 -0.53 0.06 0.28 3 63.333 65.875 5925.466
11526.84 5426.73 -159.56 4.06 -0.53 0.06 0.28 3 63.34 65.868 5925.056
11526.44 5426.63 -159.55 4.05 -0.53 0.06 0.27 3 63.313 65.847 5924.644
11526.05 5426.54 -159.54 4.05 -0.53 0.06 0.27 3 63.294 65.819 5924.244
11525.65 5426.45 -159.54 4.05 -0.53 0.06 0.27 3 63.301 65.812 5923.834
11525.25 5426.36 -159.53 4.05 -0.52 0.06 0.27 3 63.284 65.782 5923.424
11524.85 5426.26 -159.53 4.05 -0.52 0.06 0.27 3 63.281 65.785 5923.012
11524.46 5426.17 -159.52 4.04 -0.52 0.06 0.27 3 63.262 65.757 5922.612
11524.06 5426.08 -159.51 4.04 -0.52 0.06 0.27 3 63.245 65.726 5922.202
11523.66 5425.99 -159.51 4.04 -0.52 0.06 0.27 3 63.251 65.72 5921.792
11523.27 5425.89 -159.5 4.04 -0.52 0.06 0.27 3 63.222 65.701 5921.39
11522.87 5425.8 -159.49 4.04 -0.52 0.06 0.27 3 63.205 65.671 5920.98
11522.47 5425.71 -159.49 4.03 -0.52 0.06 0.27 3 63.212 65.664 5920.57
11522.08 5425.62 -159.48 4.03 -0.52 0.06 0.27 3 63.193 65.636 5920.17
11521.68 5425.52 -159.48 4.03 -0.52 0.06 0.27 3 63.19 65.639 5919.758
11521.29 5425.43 -159.47 4.03 -0.52 0.06 0.27 3 63.171 65.611 5919.358
11520.89 5425.34 -159.47 4.03 -0.52 0.06 0.27 3 63.177 65.604 5918.948
11520.49 5425.25 -159.46 4.02 -0.52 0.06 0.27 3 63.16 65.574 5918.538
11520.1 5425.15 -159.45 4.02 -0.52 0.06 0.27 3 63.131 65.555 5918.135
11519.71 5425.06 -159.45 4.02 -0.52 0.06 0.27 3 63.136 65.551 5917.735
11519.31 5424.97 -159.44 4.02 -0.52 0.06 0.27 3 63.119 65.521 5917.326
11518.92 5424.88 -159.44 4.01 -0.52 0.06 0.27 3 63.123 65.516 5916.925
11518.52 5424.78 -159.43 4.01 -0.52 0.05 0.27 3 63.097 65.496 5916.513
11518.13 5424.69 -159.43 4.01 -0.52 0.05 0.27 3 63.101 65.491 5916.113
