Navio: Aframax
Cenário: Forte
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 20 nós 
Onda: 1.7m 10s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-159.01 3.04 -0.11 -0.18 -0.61 2 8.46 3608.065
-159.03 3.04 -0.1 -0.18 -0.61 2 8.431 3607.759
-159.04 3.04 -0.1 -0.18 -0.61 2 8.409 3607.465
-159.06 3.04 -0.1 -0.17 -0.61 2 8.38 3607.159
-159.08 3.04 -0.1 -0.17 -0.61 2 8.352 3606.853
-159.09 3.04 -0.1 -0.17 -0.61 2 8.323 3606.547
-159.11 3.04 -0.1 -0.17 -0.61 2 8.291 3606.25
-159.13 3.04 -0.1 -0.16 -0.61 2 8.263 3605.944
-159.14 3.04 -0.1 -0.16 -0.61 2 8.234 3605.638
-159.16 3.04 -0.1 -0.16 -0.61 2 8.205 3605.332
-159.18 3.04 -0.1 -0.15 -0.61 2 8.174 3605.036
-159.19 3.04 -0.1 -0.15 -0.61 2 8.145 3604.73
-159.21 3.04 -0.1 -0.15 -0.61 2 8.126 3604.426
-159.22 3.04 -0.1 -0.14 -0.61 2 8.097 3604.12
-159.23 3.04 -0.1 -0.14 -0.61 2 8.068 3603.814
-159.25 3.04 -0.1 -0.14 -0.61 2 8.037 3603.518
-159.26 3.04 -0.1 -0.13 -0.61 2 8.008 3603.212
-159.27 3.04 -0.1 -0.13 -0.61 2 7.979 3602.905
-159.29 3.05 -0.1 -0.12 -0.61 2 7.95 3602.599
-159.3 3.05 -0.1 -0.12 -0.61 2 7.921 3602.293
-159.31 3.05 -0.1 -0.12 -0.61 2 7.892 3601.987
-159.32 3.05 -0.1 -0.11 -0.61 2 7.871 3601.693
-159.33 3.05 -0.1 -0.11 -0.61 2 7.842 3601.387
-159.34 3.05 -0.1 -0.1 -0.61 2 7.813 3601.081
-159.35 3.05 -0.1 -0.1 -0.61 2 7.784 3600.775
-159.36 3.05 -0.1 -0.09 -0.61 2 7.755 3600.469
-159.37 3.05 -0.1 -0.09 -0.61 2 7.726 3600.163
-159.38 3.06 -0.1 -0.08 -0.61 2 7.707 3599.86
-159.39 3.06 -0.1 -0.08 -0.61 2 7.678 3599.554
-159.4 3.06 -0.1 -0.08 -0.61 2 7.649 3599.248
-159.4 3.06 -0.1 -0.07 -0.61 2 7.62 3598.941
-159.41 3.06 -0.11 -0.07 -0.61 2 7.591 3598.635
-159.42 3.06 -0.11 -0.06 -0.61 2 7.572 3598.332
-159.42 3.07 -0.11 -0.06 -0.61 2 7.543 3598.026
-159.43 3.07 -0.11 -0.06 -0.61 2 7.515 3597.72
-159.44 3.07 -0.11 -0.05 -0.61 2 7.486 3597.414
-159.44 3.07 -0.11 -0.05 -0.61 2 7.466 3597.11
-159.45 3.07 -0.11 -0.05 -0.61 2 7.438 3596.804
-159.45 3.07 -0.12 -0.04 -0.61 2 7.411 3596.489
-159.45 3.07 -0.12 -0.04 -0.61 2 7.392 3596.185
-159.46 3.08 -0.12 -0.04 -0.61 2 7.363 3595.879
-159.46 3.08 -0.12 -0.03 -0.61 2 7.334 3595.573
-159.46 3.08 -0.12 -0.03 -0.61 2 7.317 3595.26
-159.47 3.08 -0.12 -0.03 -0.61 2 7.288 3594.954
-159.47 3.08 -0.13 -0.03 -0.61 2 7.26 3594.648
-159.47 3.08 -0.13 -0.02 -0.61 2 7.24 3594.344
-159.47 3.08 -0.13 -0.02 -0.61 2 7.214 3594.029
-159.48 3.09 -0.13 -0.02 -0.61 2 7.185 3593.723
-159.48 3.09 -0.13 -0.02 -0.61 2 7.166 3593.419
-159.48 3.09 -0.14 -0.02 -0.61 2 7.139 3593.103
-159.48 3.09 -0.14 -0.02 -0.61 2 7.12 3592.8
-159.48 3.09 -0.14 -0.02 -0.61 2 7.094 3592.484
-159.49 3.09 -0.14 -0.02 -0.61 2 7.074 3592.181
-159.49 3.09 -0.14 -0.02 -0.61 2 7.048 3591.865
-159.49 3.09 -0.14 -0.02 -0.61 2 7.029 3591.562
-159.49 3.09 -0.15 -0.02 -0.61 2 7.0 3591.256
-159.49 3.09 -0.15 -0.02 -0.61 2 6.983 3590.942
-159.49 3.09 -0.15 -0.02 -0.61 2 6.954 3590.636
-159.5 3.09 -0.15 -0.02 -0.61 2 6.937 3590.323
-159.5 3.09 -0.15 -0.02 -0.61 2 6.918 3590.02
-159.5 3.09 -0.15 -0.02 -0.61 2 6.892 3589.704
-159.5 3.09 -0.16 -0.02 -0.61 2 6.872 3589.401
-159.51 3.09 -0.16 -0.03 -0.61 2 6.846 3589.085
-159.51 3.09 -0.16 -0.03 -0.61 2 6.827 3588.781
-159.51 3.09 -0.16 -0.03 -0.61 2 6.81 3588.468
-159.51 3.09 -0.16 -0.03 -0.61 2 6.783 3588.153
-159.52 3.09 -0.16 -0.04 -0.61 2 6.764 3587.849
-159.52 3.09 -0.16 -0.04 -0.61 2 6.747 3587.536
-159.53 3.09 -0.16 -0.04 -0.61 2 6.728 3587.233
-159.53 3.09 -0.17 -0.04 -0.61 2 6.702 3586.917
-159.53 3.09 -0.17 -0.05 -0.61 2 6.683 3586.614
-159.54 3.09 -0.17 -0.05 -0.61 2 6.666 3586.3
-159.54 3.09 -0.17 -0.05 -0.61 2 6.647 3585.997
-159.55 3.09 -0.17 -0.06 -0.61 2 6.62 3585.681
-159.56 3.09 -0.17 -0.06 -0.61 2 6.601 3585.378
-159.56 3.08 -0.17 -0.07 -0.61 2 6.584 3585.065
-159.57 3.08 -0.17 -0.07 -0.61 2 6.565 3584.761
-159.58 3.08 -0.17 -0.07 -0.61 2 6.548 3584.448
-159.58 3.08 -0.17 -0.08 -0.61 2 6.519 3584.142
-159.59 3.08 -0.17 -0.08 -0.61 2 6.502 3583.829
-159.6 3.08 -0.17 -0.08 -0.61 2 6.483 3583.526
-159.61 3.08 -0.17 -0.09 -0.61 2 6.466 3583.212
-159.62 3.08 -0.17 -0.09 -0.61 2 6.447 3582.909
-159.63 3.08 -0.17 -0.1 -0.61 2 6.43 3582.596
-159.64 3.07 -0.17 -0.1 -0.61 2 6.411 3582.292
-159.65 3.07 -0.17 -0.1 -0.61 2 6.392 3581.989
-159.66 3.07 -0.17 -0.11 -0.61 2 6.375 3581.676
-159.67 3.07 -0.17 -0.11 -0.61 2 6.356 3581.372
-159.68 3.07 -0.17 -0.11 -0.61 2 6.339 3581.059
-159.69 3.07 -0.17 -0.12 -0.61 2 6.32 3580.756
-159.7 3.07 -0.17 -0.12 -0.61 2 6.301 3580.453
-159.72 3.06 -0.17 -0.12 -0.61 2 6.284 3580.139
-159.73 3.06 -0.17 -0.13 -0.61 2 6.265 3579.836
-159.74 3.06 -0.17 -0.13 -0.61 2 6.246 3579.533
-159.75 3.06 -0.17 -0.13 -0.61 2 6.229 3579.219
-159.77 3.06 -0.17 -0.13 -0.61 2 6.21 3578.916
-159.78 3.06 -0.17 -0.14 -0.61 2 6.191 3578.613
-159.79 3.06 -0.17 -0.14 -0.59 2 6.174 3578.299
-159.81 3.06 -0.17 -0.14 -0.59 2 6.155 3577.996
-159.82 3.06 -0.17 -0.14 -0.59 2 6.136 3577.693
-159.84 3.06 -0.17 -0.14 -0.59 2 6.116 3577.389
-159.85 3.06 -0.17 -0.14 -0.59 2 6.1 3577.076
-159.87 3.05 -0.17 -0.14 -0.47 2 6.08 3576.773
-159.88 3.05 -0.17 -0.14 -0.47 2 6.061 3576.469
-159.89 3.05 -0.17 -0.14 -0.47 2 6.044 3576.156
-159.91 3.05 -0.17 -0.14 -0.47 2 6.035 3575.855
-159.92 3.05 -0.18 -0.14 -0.47 2 6.016 3575.552
-159.94 3.05 -0.18 -0.14 -0.41 2 5.997 3575.248
-159.95 3.05 -0.18 -0.14 -0.41 2 5.98 3574.935
-159.97 3.05 -0.18 -0.14 -0.41 2 5.961 3574.632
-159.98 3.05 -0.18 -0.14 -0.41 2 5.942 3574.328
-159.99 3.05 -0.18 -0.14 -0.41 2 5.932 3574.027
-160.01 3.05 -0.18 -0.14 -0.38 2 5.915 3573.714
-160.02 3.05 -0.18 -0.14 -0.38 2 5.896 3573.411
-160.04 3.05 -0.18 -0.13 -0.38 2 5.877 3573.107
-160.05 3.05 -0.18 -0.13 -0.38 2 5.87 3572.797
-160.06 3.05 -0.18 -0.13 -0.38 2 5.851 3572.494
-160.07 3.05 -0.18 -0.13 -0.37 2 5.832 3572.19
-160.09 3.05 -0.18 -0.12 -0.37 2 5.824 3571.88
-160.1 3.05 -0.18 -0.12 -0.37 2 5.805 3571.576
-160.11 3.05 -0.18 -0.12 -0.37 2 5.786 3571.273
-160.12 3.06 -0.19 -0.11 -0.37 2 5.779 3570.962
-160.13 3.06 -0.19 -0.11 -0.35 2 5.76 3570.659
-160.14 3.06 -0.19 -0.11 -0.35 2 5.741 3570.355
-160.16 3.06 -0.19 -0.1 -0.35 2 5.734 3570.045
-160.17 3.06 -0.19 -0.1 -0.35 2 5.714 3569.741
-160.18 3.06 -0.19 -0.1 -0.35 2 5.698 3569.428
-160.18 3.06 -0.19 -0.09 -0.35 2 5.688 3569.128
-160.19 3.06 -0.19 -0.09 -0.35 2 5.669 3568.824
-160.2 3.06 -0.19 -0.08 -0.35 2 5.662 3568.514
-160.21 3.06 -0.2 -0.08 -0.35 2 5.643 3568.21
-160.22 3.06 -0.2 -0.07 -0.35 2 5.636 3567.9
-160.23 3.07 -0.2 -0.07 -0.35 2 5.616 3567.596
-160.23 3.07 -0.2 -0.07 -0.35 2 5.609 3567.286
-160.24 3.07 -0.2 -0.06 -0.35 2 5.59 3566.982
-160.24 3.07 -0.2 -0.06 -0.35 2 5.583 3566.672
-160.25 3.07 -0.2 -0.05 -0.35 2 5.566 3566.359
-160.26 3.07 -0.2 -0.05 -0.35 2 5.557 3566.058
-160.26 3.07 -0.21 -0.04 -0.35 2 5.54 3565.745
-160.26 3.07 -0.21 -0.04 -0.35 2 5.531 3565.444
-160.27 3.07 -0.21 -0.03 -0.35 2 5.514 3565.131
-160.27 3.07 -0.21 -0.03 -0.35 2 5.507 3564.82
-160.27 3.08 -0.21 -0.03 -0.35 2 5.497 3564.52
-160.28 3.08 -0.21 -0.02 -0.35 2 5.48 3564.206
-160.28 3.08 -0.21 -0.02 -0.35 2 5.473 3563.896
-160.28 3.08 -0.21 -0.01 -0.35 2 5.454 3563.593
-160.28 3.08 -0.22 -0.01 -0.35 2 5.447 3563.282
-160.28 3.08 -0.22 -0.01 -0.35 2 5.44 3562.972
-160.28 3.08 -0.22 -0.0 -0.35 2 5.421 3562.668
-160.28 3.08 -0.22 -0.0 -0.35 2 5.414 3562.358
-160.28 3.08 -0.22 0.0 -0.35 2 5.407 3562.047
-160.28 3.08 -0.22 0.01 -0.35 2 5.39 3561.734
-160.28 3.08 -0.22 0.01 -0.35 2 5.38 3561.433
-160.28 3.08 -0.22 0.01 -0.35 2 5.373 3561.123
-160.28 3.09 -0.22 0.01 -0.35 2 5.357 3560.81
-160.28 3.09 -0.22 0.02 -0.35 2 5.349 3560.499
-160.28 3.09 -0.23 0.02 -0.35 2 5.342 3560.189
-160.27 3.09 -0.23 0.02 -0.35 2 5.323 3559.885
-160.27 3.09 -0.23 0.02 -0.35 2 5.316 3559.575
-160.27 3.09 -0.23 0.02 -0.35 2 5.309 3559.264
-160.27 3.09 -0.23 0.02 -0.35 2 5.302 3558.954
-160.26 3.09 -0.23 0.03 -0.35 2 5.285 3558.641
-160.26 3.09 -0.23 0.03 -0.35 2 5.278 3558.33
-160.26 3.09 -0.23 0.03 -0.35 2 5.269 3558.029
-160.26 3.09 -0.23 0.03 -0.35 2 5.261 3557.719
-160.25 3.09 -0.23 0.03 -0.35 2 5.245 3557.406
-160.25 3.09 -0.23 0.03 -0.35 2 5.238 3557.095
-160.25 3.09 -0.23 0.03 -0.35 2 5.23 3556.785
-160.25 3.09 -0.23 0.03 -0.35 2 5.223 3556.474
-160.24 3.09 -0.23 0.03 -0.35 2 5.207 3556.161
-160.24 3.09 -0.23 0.02 -0.35 2 5.197 3555.86
-160.24 3.09 -0.23 0.02 -0.35 2 5.19 3555.55
-160.24 3.09 -0.23 0.02 -0.35 2 5.183 3555.24
-160.23 3.09 -0.23 0.02 -0.35 2 5.166 3554.926
-160.23 3.09 -0.23 0.02 -0.35 2 5.159 3554.616
-160.23 3.09 -0.23 0.02 -0.35 2 5.152 3554.305
-160.23 3.09 -0.23 0.01 -0.35 2 5.142 3554.005
-160.23 3.09 -0.23 0.01 -0.35 2 5.126 3553.692
-160.23 3.08 -0.23 0.01 -0.35 2 5.119 3553.381
-160.23 3.08 -0.23 0.01 -0.35 2 5.111 3553.071
-160.22 3.08 -0.23 0.0 -0.35 2 5.104 3552.76
-160.22 3.08 -0.23 0.0 -0.35 2 5.088 3552.447
-160.22 3.08 -0.23 -0.0 -0.35 2 5.078 3552.146
-160.22 3.08 -0.23 -0.0 -0.35 2 5.071 3551.836
-160.22 3.08 -0.23 -0.01 -0.35 2 5.064 3551.525
-160.23 3.08 -0.23 -0.01 -0.35 2 5.057 3551.215
-160.23 3.08 -0.24 -0.01 -0.35 2 5.038 3550.911
-160.23 3.08 -0.24 -0.02 -0.35 2 5.031 3550.601
-160.23 3.08 -0.24 -0.02 -0.35 2 5.023 3550.29
-160.23 3.08 -0.24 -0.02 -0.35 2 5.016 3549.98
-160.24 3.08 -0.24 -0.03 -0.35 2 5.009 3549.669
