Navio: Aframax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-161.65 3.09 -0.13 0.16 -0.6 4 -0.281 4316.176
-161.64 3.1 -0.14 0.16 -0.6 4 -0.288 4315.866
-161.62 3.1 -0.14 0.17 -0.6 4 -0.295 4315.555
-161.6 3.11 -0.15 0.17 -0.6 4 -0.312 4315.242
-161.59 3.11 -0.16 0.18 -0.6 4 -0.319 4314.932
-161.57 3.11 -0.16 0.18 -0.6 4 -0.336 4314.618
-161.55 3.12 -0.17 0.18 -0.6 4 -0.343 4314.308
-161.53 3.12 -0.17 0.18 -0.6 4 -0.35 4313.998
-161.51 3.13 -0.18 0.18 -0.6 4 -0.357 4313.687
-161.49 3.13 -0.19 0.18 -0.6 4 -0.372 4313.364
-161.48 3.13 -0.19 0.18 -0.6 4 -0.379 4313.054
-161.46 3.14 -0.2 0.18 -0.6 4 -0.386 4312.743
-161.44 3.14 -0.2 0.18 -0.6 4 -0.391 4312.423
-161.42 3.14 -0.21 0.18 -0.6 4 -0.398 4312.113
-161.4 3.15 -0.22 0.18 -0.6 4 -0.402 4311.793
-161.39 3.15 -0.22 0.17 -0.6 4 -0.409 4311.482
-161.37 3.15 -0.23 0.17 -0.6 4 -0.414 4311.162
-161.35 3.16 -0.24 0.16 -0.6 4 -0.421 4310.851
-161.34 3.16 -0.24 0.16 -0.6 4 -0.416 4310.534
-161.32 3.16 -0.25 0.15 -0.6 4 -0.421 4310.214
-161.31 3.16 -0.25 0.15 -0.6 4 -0.426 4309.894
-161.29 3.17 -0.26 0.14 -0.6 4 -0.433 4309.583
-161.28 3.17 -0.27 0.13 -0.6 4 -0.428 4309.266
-161.27 3.17 -0.27 0.12 -0.6 4 -0.433 4308.945
-161.26 3.17 -0.28 0.11 -0.6 4 -0.437 4308.625
-161.25 3.17 -0.28 0.1 -0.6 4 -0.432 4308.308
-161.24 3.17 -0.29 0.09 -0.6 4 -0.437 4307.987
-161.23 3.17 -0.3 0.08 -0.6 4 -0.432 4307.67
-161.22 3.17 -0.3 0.07 -0.6 4 -0.427 4307.352
-161.21 3.18 -0.31 0.06 -0.6 4 -0.432 4307.032
-161.21 3.18 -0.31 0.05 -0.6 4 -0.427 4306.715
-161.21 3.18 -0.32 0.04 -0.6 4 -0.422 4306.397
-161.2 3.18 -0.32 0.02 -0.6 4 -0.427 4306.077
-161.2 3.18 -0.33 0.01 -0.6 4 -0.422 4305.759
-161.2 3.18 -0.33 -0.0 -0.6 4 -0.417 4305.442
-161.2 3.17 -0.34 -0.02 -0.48 4 -0.409 4305.114
-161.21 3.17 -0.34 -0.03 -0.48 4 -0.404 4304.797
-161.21 3.17 -0.34 -0.04 -0.48 4 -0.399 4304.479
-161.22 3.17 -0.35 -0.06 -0.48 4 -0.394 4304.162
-161.22 3.17 -0.35 -0.07 -0.48 4 -0.389 4303.844
-161.23 3.17 -0.35 -0.09 -0.07 4 -0.384 4303.526
-161.24 3.17 -0.36 -0.1 -0.07 4 -0.38 4303.209
-161.25 3.16 -0.36 -0.12 -0.07 4 -0.365 4302.894
-161.27 3.16 -0.36 -0.13 -0.07 4 -0.357 4302.566
-161.28 3.16 -0.37 -0.15 -0.07 4 -0.352 4302.249
-161.3 3.16 -0.37 -0.16 -0.05 4 -0.338 4301.934
