Navio: Aframax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-153.78 3.07 -0.66 -0.05 -0.0 2 14.885 6043.786
-153.79 3.07 -0.65 -0.05 -0.0 2 14.89 6043.469
-153.8 3.06 -0.65 -0.05 -0.0 2 14.883 6043.158
-153.8 3.06 -0.65 -0.05 -0.0 2 14.876 6042.848
-153.81 3.05 -0.64 -0.05 -0.0 2 14.878 6042.54
-153.81 3.05 -0.64 -0.06 -0.0 2 14.874 6042.22
-153.82 3.04 -0.64 -0.05 -0.0 2 14.867 6041.909
-153.82 3.04 -0.63 -0.05 -0.0 2 14.859 6041.599
-153.83 3.03 -0.63 -0.05 -0.0 2 14.862 6041.291
-153.83 3.03 -0.62 -0.05 -0.0 2 14.855 6040.98
-153.84 3.02 -0.62 -0.05 -0.0 2 14.848 6040.67
-153.84 3.02 -0.62 -0.04 -0.0 2 14.841 6040.359
-153.85 3.01 -0.61 -0.04 -0.0 2 14.841 6040.061
-153.85 3.01 -0.61 -0.04 -0.0 2 14.834 6039.75
-153.85 3.0 -0.61 -0.03 -0.0 2 14.827 6039.44
-153.86 3.0 -0.6 -0.03 -0.0 2 14.817 6039.139
-153.86 2.99 -0.6 -0.02 -0.0 2 14.81 6038.829
-153.86 2.99 -0.59 -0.01 -0.0 2 14.811 6038.53
-153.86 2.99 -0.59 -0.01 -0.0 2 14.804 6038.22
-153.86 2.98 -0.59 0.0 -0.0 2 14.794 6037.919
-153.86 2.98 -0.58 0.01 -0.0 2 14.785 6037.618
-153.86 2.98 -0.58 0.02 -0.0 2 14.778 6037.308
-153.86 2.97 -0.58 0.03 -0.0 2 14.768 6037.007
-153.85 2.97 -0.57 0.04 -0.0 2 14.759 6036.706
-153.85 2.97 -0.57 0.05 -0.0 2 14.749 6036.405
-153.85 2.97 -0.57 0.06 -0.0 2 14.742 6036.095
-153.84 2.97 -0.56 0.07 -0.0 2 14.733 6035.794
-153.83 2.96 -0.56 0.08 -0.0 2 14.723 6035.493
-153.82 2.96 -0.56 0.09 -0.0 2 14.714 6035.193
-153.81 2.96 -0.55 0.1 -0.0 2 14.704 6034.892
-153.8 2.96 -0.55 0.11 -0.0 2 14.695 6034.591
-153.79 2.96 -0.55 0.12 -0.0 2 14.685 6034.29
-153.78 2.96 -0.55 0.13 -0.0 2 14.676 6033.989
-153.77 2.96 -0.55 0.14 -0.0 2 14.667 6033.689
-153.75 2.96 -0.54 0.15 -0.0 2 14.647 6033.385
-153.74 2.96 -0.54 0.16 -0.0 2 14.638 6033.084
-153.72 2.96 -0.54 0.18 -0.0 2 14.626 6032.793
-153.7 2.96 -0.54 0.19 -0.0 2 14.617 6032.493
-153.68 2.96 -0.54 0.2 -0.0 2 14.598 6032.189
-153.66 2.96 -0.54 0.21 -0.0 2 14.588 6031.888
-153.64 2.96 -0.53 0.22 -0.0 2 14.579 6031.588
-153.62 2.96 -0.53 0.23 -0.0 2 14.559 6031.284
-153.6 2.97 -0.53 0.24 -0.0 2 14.55 6030.983
-153.57 2.97 -0.53 0.25 -0.0 2 14.541 6030.683
-153.55 2.97 -0.53 0.26 -0.0 2 14.521 6030.379
-153.52 2.97 -0.53 0.27 -0.0 2 14.512 6030.079
-153.5 2.98 -0.53 0.28 -0.0 2 14.493 6029.775
-153.47 2.98 -0.53 0.29 -0.0 2 14.483 6029.474
-153.44 2.98 -0.53 0.3 -0.0 2 14.464 6029.171
-153.41 2.99 -0.53 0.3 -0.0 2 14.445 6028.868
-153.38 2.99 -0.53 0.31 -0.0 2 14.436 6028.567
-153.35 2.99 -0.53 0.32 -0.0 2 14.416 6028.264
-153.32 3.0 -0.54 0.32 -0.0 2 14.409 6027.953
-153.29 3.0 -0.54 0.33 -0.0 2 14.39 6027.65
-153.25 3.01 -0.54 0.34 -0.0 2 14.371 6027.347
-153.22 3.01 -0.54 0.34 -0.0 2 14.352 6027.043
-153.19 3.01 -0.54 0.35 -0.0 2 14.345 6026.733
-153.15 3.02 -0.55 0.35 -0.0 2 14.326 6026.429
-153.12 3.02 -0.55 0.35 -0.0 2 14.306 6026.126
-153.08 3.03 -0.55 0.36 -0.0 2 14.29 6025.813
-153.05 3.03 -0.55 0.36 -0.0 2 14.28 6025.512
-153.01 3.04 -0.56 0.36 -0.0 2 14.263 6025.199
-152.98 3.04 -0.56 0.36 -0.0 2 14.246 6024.886
-152.94 3.05 -0.56 0.36 -0.0 2 14.227 6024.583
-152.9 3.05 -0.57 0.36 -0.0 2 14.211 6024.27
-152.87 3.06 -0.57 0.36 -0.0 2 14.194 6023.957
-152.83 3.06 -0.57 0.36 -0.0 2 14.187 6023.646
-152.8 3.07 -0.58 0.36 -0.0 2 14.17 6023.333
-152.76 3.07 -0.58 0.36 -0.0 2 14.153 6023.02
-152.73 3.08 -0.59 0.35 -0.0 2 14.136 6022.707
-152.69 3.08 -0.59 0.35 -0.0 2 14.119 6022.394
-152.66 3.09 -0.59 0.35 -0.0 2 14.103 6022.081
-152.62 3.09 -0.6 0.34 -0.0 2 14.086 6021.768
-152.59 3.1 -0.6 0.34 -0.0 2 14.069 6021.455
-152.55 3.1 -0.61 0.33 -0.0 2 14.054 6021.133
-152.52 3.11 -0.61 0.33 -0.0 2 14.047 6020.822
-152.49 3.11 -0.62 0.32 -0.0 2 14.031 6020.509
-152.46 3.12 -0.62 0.32 -0.0 2 14.016 6020.187
-152.42 3.12 -0.63 0.31 -0.0 2 14.002 6019.864
-152.39 3.13 -0.63 0.3 -0.0 2 13.985 6019.551
-152.36 3.13 -0.64 0.3 -0.0 2 13.97 6019.228
-152.33 3.13 -0.64 0.29 -0.0 2 13.954 6018.915
-152.3 3.14 -0.65 0.28 -0.0 2 13.949 6018.595
-152.28 3.14 -0.66 0.27 -0.0 2 13.934 6018.272
-152.25 3.14 -0.66 0.27 -0.0 2 13.92 6017.95
-152.22 3.15 -0.67 0.26 -0.0 2 13.905 6017.627
-152.2 3.15 -0.67 0.25 -0.0 2 13.891 6017.304
-152.17 3.15 -0.68 0.24 0.4 2 13.886 6016.984
-152.15 3.16 -0.68 0.23 0.4 2 13.872 6016.662
-152.12 3.16 -0.69 0.23 0.4 2 13.857 6016.339
-152.1 3.16 -0.69 0.22 0.4 2 13.853 6016.019
-152.08 3.16 -0.7 0.21 0.4 2 13.838 6015.696
-152.06 3.16 -0.7 0.2 0.61 2 13.826 6015.364
-152.04 3.17 -0.71 0.19 0.61 2 13.821 6015.043
-152.02 3.17 -0.71 0.18 0.61 2 13.807 6014.721
-152.0 3.17 -0.72 0.18 0.61 2 13.792 6014.398
-151.99 3.17 -0.72 0.17 0.61 2 13.79 6014.068
-151.97 3.17 -0.72 0.16 0.61 2 13.776 6013.746
-151.95 3.17 -0.73 0.15 0.61 2 13.773 6013.416
-151.94 3.17 -0.73 0.14 0.61 2 13.759 6013.093
-151.93 3.17 -0.74 0.14 0.61 2 13.754 6012.773
-151.91 3.17 -0.74 0.13 0.61 2 13.752 6012.443
-151.9 3.17 -0.74 0.12 0.61 2 13.737 6012.12
-151.89 3.17 -0.75 0.11 0.61 2 13.735 6011.791
-151.88 3.17 -0.75 0.11 0.61 2 13.73 6011.47
-151.87 3.17 -0.75 0.1 0.61 2 13.718 6011.138
-151.86 3.17 -0.75 0.1 0.61 2 13.713 6010.818
-151.85 3.16 -0.76 0.09 0.61 2 13.711 6010.488
-151.84 3.16 -0.76 0.08 0.61 2 13.696 6010.165
-151.83 3.16 -0.76 0.08 0.61 2 13.692 6009.845
-151.83 3.16 -0.76 0.07 0.61 2 13.689 6009.515
-151.82 3.16 -0.76 0.07 0.61 2 13.685 6009.195
-151.81 3.15 -0.76 0.06 0.61 2 13.682 6008.865
-151.81 3.15 -0.76 0.06 0.61 2 13.668 6008.543
-151.8 3.15 -0.76 0.05 0.61 2 13.665 6008.213
-151.8 3.15 -0.76 0.05 0.61 2 13.661 6007.893
-151.79 3.14 -0.76 0.05 0.61 2 13.656 6007.573
-151.79 3.14 -0.76 0.04 0.61 2 13.651 6007.252
-151.78 3.14 -0.76 0.04 0.61 2 13.649 6006.923
-151.78 3.13 -0.76 0.04 0.61 2 13.644 6006.603
-151.78 3.13 -0.76 0.04 0.61 2 13.63 6006.28
-151.77 3.13 -0.76 0.03 0.61 2 13.625 6005.96
-151.77 3.12 -0.76 0.03 0.61 2 13.62 6005.64
-151.77 3.12 -0.75 0.03 0.61 2 13.615 6005.319
-151.77 3.11 -0.75 0.03 0.61 2 13.611 6004.999
-151.76 3.11 -0.75 0.03 0.61 2 13.606 6004.679
-151.76 3.11 -0.75 0.03 0.61 2 13.601 6004.359
-151.76 3.1 -0.74 0.03 0.61 2 13.596 6004.039
-151.76 3.1 -0.74 0.03 0.61 2 13.582 6003.716
-151.75 3.09 -0.73 0.03 0.61 2 13.577 6003.396
-151.75 3.09 -0.73 0.03 0.61 2 13.57 6003.085
-151.75 3.08 -0.73 0.03 0.61 2 13.565 6002.765
-151.74 3.08 -0.72 0.03 0.61 2 13.561 6002.445
-151.74 3.08 -0.72 0.03 0.61 2 13.554 6002.135
-151.74 3.07 -0.71 0.03 0.61 2 13.539 6001.812
-151.74 3.07 -0.71 0.03 0.61 2 13.532 6001.501
-151.73 3.06 -0.7 0.03 0.61 2 13.525 6001.191
-151.73 3.06 -0.7 0.03 0.61 2 13.51 6000.868
-151.73 3.05 -0.69 0.03 0.61 2 13.503 6000.558
-151.72 3.05 -0.69 0.03 0.61 2 13.496 6000.247
-151.72 3.04 -0.68 0.04 0.61 2 13.479 5999.934
-151.72 3.04 -0.68 0.04 0.61 2 13.472 5999.624
-151.71 3.04 -0.67 0.04 0.61 2 13.456 5999.311
-151.71 3.03 -0.66 0.04 0.61 2 13.448 5999.0
-151.7 3.03 -0.66 0.04 0.61 2 13.432 5998.687
-151.7 3.02 -0.65 0.05 0.61 2 13.422 5998.387
-151.69 3.02 -0.64 0.05 0.61 2 13.405 5998.074
-151.69 3.02 -0.64 0.05 0.61 2 13.389 5997.761
-151.68 3.01 -0.63 0.05 0.61 2 13.379 5997.46
-151.68 3.01 -0.63 0.06 0.61 2 13.362 5997.147
-151.67 3.01 -0.62 0.06 0.61 2 13.343 5996.843
-151.66 3.0 -0.61 0.06 0.61 2 13.326 5996.53
-151.66 3.0 -0.61 0.06 0.61 2 13.307 5996.227
-151.65 3.0 -0.6 0.07 0.61 2 13.298 5995.926
-151.64 2.99 -0.6 0.07 0.61 2 13.279 5995.623
-151.64 2.99 -0.59 0.07 0.61 2 13.262 5995.31
-151.63 2.99 -0.59 0.07 0.61 2 13.243 5995.007
-151.62 2.99 -0.58 0.08 0.61 2 13.223 5994.703
-151.61 2.98 -0.57 0.08 0.61 2 13.195 5994.398
-151.61 2.98 -0.57 0.08 0.61 2 13.175 5994.094
-151.6 2.98 -0.56 0.08 0.61 2 13.156 5993.791
-151.59 2.98 -0.56 0.08 0.61 2 13.135 5993.497
-151.58 2.98 -0.55 0.09 0.61 2 13.116 5993.194
-151.57 2.98 -0.55 0.09 0.61 2 13.087 5992.888
-151.56 2.98 -0.54 0.09 0.61 2 13.067 5992.585
-151.55 2.97 -0.54 0.09 0.61 2 13.048 5992.281
-151.54 2.97 -0.54 0.09 0.61 2 13.017 5991.985
-151.54 2.97 -0.53 0.1 0.61 2 12.998 5991.682
-151.53 2.97 -0.53 0.1 0.61 2 12.969 5991.376
-151.52 2.97 -0.53 0.1 0.61 2 12.947 5991.082
-151.51 2.97 -0.52 0.1 0.61 2 12.919 5990.777
-151.5 2.97 -0.52 0.1 0.61 2 12.89 5990.471
-151.49 2.97 -0.52 0.11 0.61 2 12.868 5990.177
-151.47 2.97 -0.51 0.11 0.61 2 12.839 5989.871
-151.46 2.97 -0.51 0.11 0.61 2 12.808 5989.575
-151.45 2.97 -0.51 0.11 0.61 2 12.789 5989.272
-151.44 2.97 -0.51 0.11 0.61 2 12.758 5988.976
-151.43 2.98 -0.51 0.11 0.61 2 12.729 5988.67
-151.42 2.98 -0.51 0.11 0.61 2 12.7 5988.364
-151.41 2.98 -0.5 0.11 0.61 2 12.678 5988.07
-151.4 2.98 -0.5 0.11 0.61 2 12.649 5987.764
-151.39 2.98 -0.5 0.12 0.61 2 12.618 5987.468
-151.37 2.98 -0.5 0.12 0.61 2 12.589 5987.162
-151.36 2.98 -0.5 0.12 0.61 2 12.558 5986.866
-151.35 2.99 -0.5 0.12 0.61 2 12.529 5986.56
-151.34 2.99 -0.5 0.12 0.61 2 12.5 5986.255
-151.33 2.99 -0.5 0.12 0.61 2 12.469 5985.958
-151.32 2.99 -0.5 0.12 0.61 2 12.45 5985.655
-151.3 2.99 -0.51 0.12 0.61 2 12.421 5985.349
-151.29 3.0 -0.51 0.12 0.61 2 12.39 5985.053
-151.28 3.0 -0.51 0.12 0.61 2 12.361 5984.747
-151.27 3.0 -0.51 0.12 0.61 2 12.332 5984.441
-151.25 3.0 -0.51 0.12 0.61 2 12.303 5984.135
-151.24 3.01 -0.51 0.12 0.61 2 12.274 5983.83
-151.23 3.01 -0.52 0.13 0.61 2 12.243 5983.533
-151.22 3.01 -0.52 0.13 0.61 2 12.214 5983.228
-151.2 3.01 -0.52 0.13 0.61 2 12.185 5982.922
-151.19 3.02 -0.52 0.13 0.61 2 12.156 5982.616
-151.18 3.02 -0.53 0.13 0.61 2 12.128 5982.31
-151.17 3.02 -0.53 0.13 0.61 2 12.099 5982.004
-151.15 3.03 -0.53 0.13 0.61 2 12.07 5981.698
-151.14 3.03 -0.54 0.13 0.61 2 12.041 5981.393
-151.13 3.03 -0.54 0.13 0.61 2 12.012 5981.087
-151.11 3.03 -0.54 0.14 0.61 2 11.995 5980.774
-151.1 3.04 -0.55 0.14 0.61 2 11.966 5980.468
-151.08 3.04 -0.55 0.14 0.61 2 11.937 5980.162
-151.07 3.04 -0.56 0.14 0.61 2 11.909 5979.856
-151.06 3.05 -0.56 0.14 0.61 2 11.882 5979.541
-151.04 3.05 -0.57 0.14 0.61 2 11.853 5979.235
-151.03 3.05 -0.57 0.15 0.61 2 11.827 5978.919
-151.01 3.06 -0.57 0.15 0.61 2 11.807 5978.616
-151.0 3.06 -0.58 0.15 0.61 2 11.781 5978.3
-150.98 3.06 -0.58 0.15 0.61 2 11.752 5977.995
-150.97 3.07 -0.59 0.16 0.61 2 11.725 5977.679
-150.95 3.07 -0.59 0.16 0.61 2 11.709 5977.366
-150.93 3.07 -0.6 0.16 0.61 2 11.68 5977.06
-150.92 3.08 -0.6 0.16 0.61 2 11.653 5976.745
-150.9 3.08 -0.61 0.17 0.61 2 11.636 5976.432
-150.88 3.08 -0.61 0.17 0.61 2 11.61 5976.116
-150.87 3.08 -0.62 0.17 0.61 2 11.583 5975.801
-150.85 3.09 -0.62 0.18 0.61 2 11.567 5975.488
-150.83 3.09 -0.63 0.18 0.61 2 11.54 5975.172
-150.81 3.09 -0.64 0.18 0.61 2 11.523 5974.859
-150.8 3.1 -0.64 0.19 0.61 2 11.497 5974.544
-150.78 3.1 -0.65 0.19 0.61 2 11.48 5974.231
-150.76 3.1 -0.65 0.19 0.61 2 11.453 5973.915
-150.74 3.11 -0.66 0.2 0.61 2 11.439 5973.592
-150.72 3.11 -0.66 0.2 0.61 2 11.412 5973.277
-150.7 3.11 -0.67 0.2 0.61 2 11.396 5972.964
-150.68 3.11 -0.67 0.2 0.61 2 11.371 5972.639
-150.66 3.12 -0.68 0.21 0.61 2 11.355 5972.326
-150.64 3.12 -0.68 0.21 0.61 2 11.34 5972.003
-150.62 3.12 -0.69 0.21 0.61 2 11.314 5971.688
-150.59 3.13 -0.69 0.21 0.61 2 11.299 5971.365
-150.57 3.13 -0.7 0.22 0.61 2 11.285 5971.042
-150.55 3.13 -0.7 0.22 0.61 2 11.258 5970.727
-150.53 3.13 -0.71 0.22 0.61 2 11.244 5970.404
-150.51 3.14 -0.71 0.22 0.61 2 11.229 5970.081
-150.49 3.14 -0.71 0.22 0.61 2 11.215 5969.759
-150.46 3.14 -0.72 0.22 0.61 2 11.188 5969.443
-150.44 3.14 -0.72 0.22 0.61 2 11.174 5969.121
-150.42 3.14 -0.73 0.22 0.61 2 11.159 5968.798
-150.4 3.15 -0.73 0.22 0.61 2 11.145 5968.475
-150.37 3.15 -0.73 0.22 0.61 2 11.13 5968.152
-150.35 3.15 -0.74 0.22 0.61 2 11.106 5967.827
-150.33 3.15 -0.74 0.22 0.61 2 11.092 5967.505
-150.31 3.15 -0.74 0.22 0.61 2 11.077 5967.182
-150.28 3.16 -0.75 0.22 0.61 2 11.063 5966.859
-150.26 3.16 -0.75 0.22 0.61 2 11.048 5966.537
-150.24 3.16 -0.75 0.21 0.61 2 11.036 5966.204
-150.22 3.16 -0.75 0.21 0.61 2 11.012 5965.879
-150.2 3.16 -0.75 0.21 0.61 2 10.998 5965.556
-150.18 3.16 -0.76 0.2 0.61 2 10.983 5965.234
-150.16 3.16 -0.76 0.2 0.61 2 10.969 5964.911
-150.14 3.16 -0.76 0.2 0.61 2 10.957 5964.579
-150.12 3.16 -0.76 0.19 0.61 2 10.942 5964.256
-150.1 3.16 -0.76 0.19 0.61 2 10.928 5963.933
-150.08 3.16 -0.76 0.18 0.61 2 10.904 5963.608
-150.06 3.16 -0.76 0.17 0.61 2 10.889 5963.285
-150.05 3.16 -0.76 0.17 0.61 2 10.877 5962.953
-150.03 3.16 -0.76 0.16 0.61 2 10.863 5962.63
-150.02 3.16 -0.76 0.15 0.61 2 10.848 5962.308
-150.0 3.16 -0.76 0.15 0.61 2 10.824 5961.983
-149.99 3.16 -0.76 0.14 0.61 2 10.81 5961.66
-149.97 3.16 -0.76 0.13 0.61 2 10.797 5961.328
-149.96 3.16 -0.76 0.12 0.61 2 10.783 5961.005
-149.95 3.16 -0.76 0.11 0.61 2 10.768 5960.682
-149.94 3.16 -0.76 0.1 0.61 2 10.744 5960.357
-149.93 3.15 -0.75 0.09 0.61 2 10.73 5960.034
-149.92 3.15 -0.75 0.09 0.61 2 10.715 5959.712
-149.91 3.15 -0.75 0.08 0.61 2 10.691 5959.386
-149.91 3.15 -0.75 0.07 0.61 2 10.677 5959.064
-149.9 3.15 -0.74 0.06 0.61 2 10.662 5958.741
-149.9 3.14 -0.74 0.05 0.61 2 10.638 5958.416
-149.89 3.14 -0.74 0.04 0.61 2 10.624 5958.093
-149.89 3.14 -0.73 0.03 0.61 2 10.609 5957.771
-149.89 3.14 -0.73 0.02 0.61 2 10.585 5957.445
-149.89 3.13 -0.73 0.01 0.61 2 10.568 5957.132
-149.89 3.13 -0.72 -0.0 0.61 2 10.544 5956.807
-149.89 3.13 -0.72 -0.01 0.61 2 10.53 5956.484
-149.89 3.12 -0.72 -0.02 0.61 2 10.503 5956.169
-149.9 3.12 -0.71 -0.03 0.61 2 10.489 5955.846
-149.9 3.12 -0.71 -0.04 0.61 2 10.462 5955.531
-149.91 3.11 -0.7 -0.05 0.61 2 10.448 5955.208
-149.91 3.11 -0.7 -0.06 0.61 2 10.421 5954.893
-149.92 3.11 -0.69 -0.07 0.61 2 10.407 5954.57
-149.93 3.1 -0.69 -0.08 0.61 2 10.38 5954.254
-149.94 3.1 -0.68 -0.09 0.61 2 10.363 5953.941
-149.95 3.09 -0.68 -0.09 0.61 2 10.339 5953.616
-149.96 3.09 -0.67 -0.1 0.61 2 10.313 5953.301
-149.97 3.09 -0.67 -0.11 0.61 2 10.296 5952.988
-149.98 3.08 -0.66 -0.11 0.61 2 10.269 5952.672
-149.99 3.08 -0.66 -0.12 0.61 2 10.243 5952.357
-150.0 3.07 -0.65 -0.13 0.61 2 10.226 5952.044
-150.02 3.07 -0.65 -0.13 0.61 2 10.199 5951.728
-150.03 3.07 -0.64 -0.14 0.61 2 10.171 5951.422
-150.04 3.06 -0.64 -0.14 0.61 2 10.144 5951.107
-150.06 3.06 -0.63 -0.14 0.61 2 10.127 5950.794
-150.07 3.05 -0.62 -0.15 0.61 2 10.098 5950.488
-150.09 3.05 -0.62 -0.15 0.61 2 10.072 5950.172
-150.1 3.04 -0.61 -0.15 0.61 2 10.043 5949.867
-150.12 3.04 -0.61 -0.16 0.61 2 10.016 5949.551
-150.13 3.04 -0.6 -0.16 0.61 2 9.987 5949.245
-150.15 3.03 -0.6 -0.16 0.61 2 9.959 5948.939
-150.17 3.03 -0.59 -0.16 0.61 2 9.932 5948.624
-150.18 3.02 -0.59 -0.16 0.61 2 9.913 5948.321
-150.2 3.02 -0.58 -0.16 0.61 2 9.884 5948.015
-150.21 3.02 -0.58 -0.16 0.61 2 9.855 5947.709
-150.23 3.01 -0.57 -0.15 0.61 2 9.826 5947.403
-150.24 3.01 -0.57 -0.15 0.61 2 9.797 5947.097
-150.26 3.01 -0.56 -0.15 0.61 2 9.768 5946.791
-150.27 3.0 -0.56 -0.15 0.61 2 9.74 5946.486
-150.29 3.0 -0.55 -0.14 0.61 2 9.701 5946.177
-150.3 3.0 -0.55 -0.14 0.61 2 9.67 5945.881
-150.32 2.99 -0.54 -0.13 0.61 2 9.641 5945.575
-150.33 2.99 -0.54 -0.13 0.61 2 9.612 5945.269
-150.34 2.99 -0.53 -0.12 0.61 2 9.581 5944.973
-150.35 2.99 -0.53 -0.12 0.61 2 9.552 5944.667
-150.37 2.98 -0.53 -0.11 0.61 2 9.523 5944.362
-150.38 2.98 -0.52 -0.11 0.61 2 9.482 5944.063
-150.39 2.98 -0.52 -0.1 0.61 2 9.453 5943.757
-150.4 2.98 -0.51 -0.09 0.61 2 9.422 5943.461
-150.41 2.98 -0.51 -0.08 0.61 2 9.391 5943.165
-150.42 2.97 -0.51 -0.08 0.61 2 9.352 5942.856
-150.42 2.97 -0.5 -0.07 0.61 2 9.321 5942.56
-150.43 2.97 -0.5 -0.06 0.61 2 9.29 5942.264
-150.44 2.97 -0.5 -0.05 0.61 2 9.261 5941.958
-150.44 2.97 -0.49 -0.04 0.61 2 9.22 5941.66
-150.45 2.97 -0.49 -0.04 0.61 2 9.188 5941.363
-150.45 2.97 -0.49 -0.03 0.61 2 9.15 5941.055
-150.45 2.97 -0.49 -0.02 0.61 2 9.119 5940.759
-150.46 2.97 -0.49 -0.01 0.61 2 9.087 5940.463
-150.46 2.97 -0.48 -0.0 0.61 2 9.046 5940.164
-150.46 2.97 -0.48 0.01 0.61 2 9.015 5939.868
-150.46 2.97 -0.48 0.02 0.61 2 8.977 5939.56
-150.46 2.97 -0.48 0.03 0.61 2 8.945 5939.263
-150.45 2.97 -0.48 0.04 0.61 2 8.904 5938.965
-150.45 2.97 -0.48 0.04 0.61 2 8.873 5938.669
-150.45 2.98 -0.48 0.05 0.61 2 8.835 5938.36
-150.44 2.98 -0.48 0.06 0.61 2 8.803 5938.064
-150.44 2.98 -0.48 0.07 0.61 2 8.762 5937.765
-150.43 2.98 -0.48 0.08 0.61 2 8.731 5937.469
-150.42 2.98 -0.48 0.09 0.61 2 8.693 5937.161
-150.42 2.99 -0.48 0.1 0.61 2 8.661 5936.865
-150.41 2.99 -0.48 0.1 0.61 2 8.62 5936.566
-150.4 2.99 -0.48 0.11 0.61 2 8.582 5936.258
-150.39 3.0 -0.48 0.12 0.61 2 8.55 5935.962
-150.38 3.0 -0.48 0.13 0.61 2 8.512 5935.653
-150.36 3.0 -0.48 0.13 0.61 2 8.471 5935.355
-150.35 3.01 -0.49 0.14 0.61 2 8.442 5935.049
-150.34 3.01 -0.49 0.15 0.61 2 8.401 5934.75
-150.32 3.02 -0.49 0.15 0.61 2 8.362 5934.442
-150.31 3.02 -0.49 0.16 0.61 2 8.331 5934.146
-150.29 3.02 -0.5 0.16 0.61 2 8.293 5933.837
-150.28 3.03 -0.5 0.17 0.61 2 8.254 5933.529
-150.26 3.03 -0.5 0.17 0.61 2 8.225 5933.223
-150.24 3.04 -0.51 0.18 0.61 2 8.187 5932.915
-150.23 3.04 -0.51 0.18 0.61 2 8.146 5932.616
-150.21 3.05 -0.51 0.18 0.61 2 8.117 5932.31
-150.19 3.05 -0.52 0.19 0.61 2 8.078 5932.002
-150.17 3.06 -0.52 0.19 0.61 2 8.042 5931.684
-150.15 3.06 -0.53 0.19 0.61 2 8.013 5931.378
-150.14 3.07 -0.53 0.19 0.61 2 7.974 5931.07
-150.12 3.07 -0.53 0.19 0.61 2 7.936 5930.761
-150.1 3.08 -0.54 0.2 0.61 2 7.909 5930.446
-150.08 3.08 -0.54 0.2 0.61 2 7.871 5930.137
-150.06 3.09 -0.55 0.2 0.61 2 7.832 5929.829
-150.04 3.09 -0.55 0.19 0.61 2 7.805 5929.514
-150.02 3.1 -0.56 0.19 0.61 2 7.769 5929.196
-150.0 3.1 -0.56 0.19 0.61 2 7.731 5928.887
-149.98 3.11 -0.57 0.19 0.61 2 7.704 5928.572
-149.96 3.11 -0.57 0.19 0.61 2 7.668 5928.254
-149.94 3.12 -0.58 0.18 0.61 2 7.632 5927.936
-149.93 3.12 -0.58 0.18 0.61 2 7.605 5927.62
-149.91 3.13 -0.59 0.17 0.61 2 7.569 5927.302
-149.89 3.13 -0.59 0.17 0.61 2 7.542 5926.987
-149.87 3.14 -0.6 0.16 0.61 2 7.506 5926.669
