Navio: Suezmax L280B50T17
Cenário: NE - pos2035 - 2
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 20 kn NE 
Onda: 1.0m 8s NE 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
11461.27 5420.59 201.0 3.18 -0.39 0.01 0.06 1 72.416 55.379 4703.974
11459.72 5420.2 201.0 3.18 -0.38 0.0 0.06 1 72.405 55.399 4702.375
11458.17 5419.81 201.01 3.17 -0.38 0.0 0.07 1 72.371 55.395 4700.777
11456.62 5419.42 201.01 3.17 -0.38 0.0 0.07 1 72.36 55.415 4699.179
11455.07 5419.03 201.01 3.17 -0.38 0.0 0.07 1 72.349 55.435 4697.581
11453.53 5418.64 201.01 3.17 -0.38 0.0 0.07 1 72.336 55.457 4695.992
11451.98 5418.25 201.02 3.17 -0.38 0.0 0.07 1 72.301 55.454 4694.394
11450.44 5417.85 201.02 3.16 -0.38 0.0 0.07 1 72.278 55.486 4692.803
11448.89 5417.46 201.02 3.16 -0.38 0.0 0.07 1 72.268 55.506 4691.205
11447.35 5417.07 201.02 3.16 -0.38 0.0 0.07 1 72.254 55.528 4689.616
11445.81 5416.68 201.02 3.16 -0.38 0.0 0.06 1 72.241 55.55 4688.028
11444.26 5416.29 201.02 3.16 -0.38 0.0 0.06 1 72.23 55.57 4686.429
11442.72 5415.9 201.02 3.16 -0.38 0.0 0.05 1 72.217 55.593 4684.841
11441.18 5415.52 201.03 3.16 -0.38 0.0 0.05 1 72.19 55.582 4683.255
11439.63 5415.13 201.03 3.16 -0.38 0.0 0.05 1 72.179 55.602 4681.656
11438.09 5414.74 201.03 3.16 -0.38 0.0 0.04 1 72.166 55.624 4680.068
11436.55 5414.35 201.03 3.16 -0.38 0.0 0.04 1 72.153 55.646 4678.479
11435.0 5413.96 201.03 3.16 -0.38 0.0 0.04 1 72.142 55.666 4676.881
11433.46 5413.57 201.03 3.16 -0.38 0.0 0.04 1 72.129 55.689 4675.293
11431.91 5413.18 201.03 3.16 -0.38 0.0 0.04 1 72.118 55.709 4673.694
11430.37 5412.79 201.03 3.16 -0.38 0.0 0.04 1 72.105 55.731 4672.106
11428.83 5412.4 201.04 3.16 -0.38 0.0 0.04 1 72.068 55.73 4670.517
11427.28 5412.01 201.04 3.16 -0.38 0.0 0.05 1 72.057 55.75 4668.919
11425.74 5411.62 201.04 3.16 -0.38 0.0 0.05 1 72.044 55.772 4667.331
11424.2 5411.23 201.04 3.16 -0.37 0.0 0.05 1 72.031 55.794 4665.742
11422.65 5410.83 201.04 3.16 -0.37 0.0 0.05 1 72.01 55.824 4664.141
11421.11 5410.44 201.04 3.16 -0.37 0.0 0.06 1 71.997 55.846 4662.553
11419.57 5410.05 201.04 3.16 -0.37 0.0 0.06 1 71.984 55.868 4660.964
11418.03 5409.65 201.04 3.16 -0.37 0.0 0.06 1 71.961 55.901 4659.373
11416.49 5409.26 201.04 3.16 -0.37 0.0 0.06 1 71.948 55.923 4657.785
11414.95 5408.86 201.04 3.16 -0.37 0.0 0.06 1 71.925 55.955 4656.194
11413.41 5408.47 201.04 3.16 -0.37 0.0 0.06 1 71.912 55.977 4654.605
11411.87 5408.08 201.04 3.15 -0.37 0.0 0.05 1 71.898 55.999 4653.017
11410.33 5407.68 201.04 3.15 -0.37 0.0 0.05 1 71.875 56.031 4651.426
11408.79 5407.29 201.04 3.15 -0.37 0.0 0.05 1 71.862 56.054 4649.838
11407.26 5406.9 201.04 3.15 -0.37 -0.0 0.04 1 71.847 56.078 4648.259
11405.72 5406.51 201.04 3.15 -0.37 -0.0 0.04 1 71.833 56.101 4646.67
11404.19 5406.12 201.04 3.15 -0.37 -0.0 0.04 1 71.818 56.125 4645.091
11402.65 5405.73 201.04 3.14 -0.37 -0.0 0.04 1 71.805 56.148 4643.503
11401.12 5405.34 201.04 3.14 -0.37 -0.0 0.03 1 71.789 56.172 4641.924
11399.58 5404.95 201.04 3.14 -0.37 -0.0 0.03 1 71.776 56.194 4640.335
11398.05 5404.55 201.04 3.15 -0.37 -0.0 0.03 1 71.751 56.229 4638.754
11396.51 5404.16 201.04 3.15 -0.37 -0.0 0.03 1 71.737 56.251 4637.166
11394.98 5403.77 201.04 3.15 -0.37 -0.0 0.03 1 71.722 56.276 4635.587
11393.44 5403.38 201.04 3.15 -0.37 -0.0 0.03 1 71.709 56.298 4633.998
11391.9 5402.99 201.04 3.15 -0.37 -0.0 0.04 1 71.695 56.32 4632.41
11390.37 5402.59 201.04 3.15 -0.37 -0.0 0.04 1 71.67 56.355 4630.829
11388.83 5402.2 201.04 3.15 -0.37 -0.0 0.04 1 71.657 56.377 4629.24
11387.29 5401.8 201.04 3.15 -0.37 -0.0 0.04 1 71.634 56.409 4627.649
11385.76 5401.41 201.04 3.15 -0.36 -0.0 0.04 1 71.618 56.434 4626.071
11384.22 5401.01 201.04 3.15 -0.36 -0.0 0.05 1 71.595 56.466 4624.48
11382.68 5400.62 201.04 3.15 -0.36 -0.0 0.05 1 71.582 56.488 4622.891
11381.15 5400.22 201.04 3.15 -0.36 -0.0 0.05 1 71.557 56.522 4621.31
11379.61 5399.82 201.04 3.15 -0.36 -0.0 0.05 1 71.534 56.554 4619.719
11378.08 5399.43 201.03 3.14 -0.36 -0.0 0.05 1 71.542 56.602 4618.14
11376.55 5399.03 201.03 3.14 -0.36 -0.0 0.04 1 71.517 56.637 4616.559
11375.02 5398.64 201.03 3.14 -0.36 -0.0 0.04 1 71.501 56.661 4614.98
11373.49 5398.25 201.03 3.14 -0.36 -0.0 0.04 1 71.486 56.686 4613.401
11371.96 5397.85 201.03 3.14 -0.36 -0.0 0.04 1 71.46 56.72 4611.82
11370.43 5397.46 201.03 3.14 -0.36 -0.0 0.03 1 71.445 56.745 4610.241
11368.91 5397.07 201.03 3.14 -0.36 -0.0 0.03 1 71.427 56.772 4608.672
11367.38 5396.67 201.03 3.14 -0.36 -0.0 0.03 1 71.401 56.806 4607.091
11365.85 5396.28 201.02 3.14 -0.37 -0.0 0.02 1 71.409 56.854 4605.512
11364.32 5395.89 201.02 3.14 -0.37 -0.0 0.02 1 71.394 56.879 4603.934
11362.79 5395.5 201.02 3.14 -0.36 -0.0 0.02 1 71.378 56.904 4602.355
11361.26 5395.1 201.02 3.14 -0.36 -0.0 0.02 1 71.353 56.938 4600.774
11359.72 5394.71 201.02 3.14 -0.36 -0.0 0.02 1 71.34 56.96 4599.185
11358.19 5394.31 201.02 3.14 -0.36 -0.0 0.02 1 71.315 56.994 4597.604
11356.66 5393.92 201.02 3.14 -0.36 -0.0 0.03 1 71.299 57.019 4596.025
11355.13 5393.52 201.02 3.14 -0.36 -0.0 0.03 1 71.274 57.053 4594.444
11353.6 5393.13 201.01 3.14 -0.36 -0.0 0.03 1 71.282 57.102 4592.865
11352.07 5392.73 201.01 3.14 -0.36 -0.0 0.04 1 71.256 57.136 4591.284
11350.54 5392.34 201.01 3.14 -0.36 -0.0 0.04 1 71.241 57.161 4589.705
11349.01 5391.94 201.01 3.14 -0.35 -0.0 0.04 1 71.216 57.195 4588.124
11347.49 5391.54 201.01 3.13 -0.35 -0.0 0.04 1 71.188 57.232 4586.553
11345.96 5391.15 201.01 3.13 -0.35 -0.0 0.04 1 71.172 57.256 4584.974
11344.44 5390.75 201.0 3.13 -0.35 -0.0 0.04 1 71.168 57.316 4583.402
11342.91 5390.35 201.0 3.13 -0.35 -0.0 0.04 1 71.143 57.351 4581.821
11341.39 5389.96 201.0 3.13 -0.35 -0.0 0.04 1 71.125 57.378 4580.252
11339.86 5389.56 201.0 3.13 -0.36 -0.0 0.04 1 71.1 57.412 4578.671
11338.34 5389.17 201.0 3.13 -0.36 -0.0 0.03 1 71.082 57.439 4577.102
11336.81 5388.78 200.99 3.13 -0.36 -0.0 0.03 1 71.09 57.487 4575.523
11335.29 5388.38 200.99 3.13 -0.36 -0.0 0.03 1 71.062 57.524 4573.952
11333.76 5387.99 200.99 3.13 -0.36 -0.0 0.02 1 71.046 57.548 4572.373
