Navio: Aframax
Cenário: Forte
Manobra: Entrada
Corrente: N 1 nó 
Vento: SE 20 nós 
Onda: 2m 12s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-160.0 3.05 -0.11 -0.12 0.01 1 2.39 4353.903
-160.01 3.05 -0.11 -0.11 0.01 1 2.361 4353.597
-160.02 3.05 -0.11 -0.1 0.01 1 2.342 4353.294
-160.03 3.06 -0.11 -0.1 -0.18 1 2.323 4352.99
-160.04 3.06 -0.11 -0.09 -0.18 1 2.294 4352.684
-160.05 3.06 -0.11 -0.08 -0.18 1 2.275 4352.381
-160.06 3.06 -0.11 -0.08 -0.18 1 2.255 4352.077
-160.06 3.06 -0.11 -0.07 -0.18 1 2.229 4351.762
-160.07 3.06 -0.11 -0.07 -0.25 1 2.21 4351.459
-160.08 3.06 -0.11 -0.06 -0.25 1 2.181 4351.153
-160.08 3.06 -0.11 -0.06 -0.25 1 2.162 4350.849
-160.09 3.07 -0.11 -0.06 -0.25 1 2.133 4350.543
-160.1 3.07 -0.1 -0.05 -0.25 1 2.114 4350.24
-160.1 3.07 -0.1 -0.05 -0.22 1 2.087 4349.924
-160.11 3.07 -0.1 -0.05 -0.22 1 2.068 4349.621
-160.11 3.07 -0.1 -0.04 -0.22 1 2.039 4349.315
-160.11 3.07 -0.1 -0.04 -0.22 1 2.02 4349.012
-160.12 3.07 -0.1 -0.04 -0.22 1 2.003 4348.699
-160.12 3.07 -0.1 -0.04 -0.19 1 1.974 4348.393
-160.13 3.07 -0.1 -0.04 -0.19 1 1.945 4348.087
-160.13 3.07 -0.1 -0.04 -0.19 1 1.926 4347.783
-160.14 3.07 -0.1 -0.04 -0.19 1 1.897 4347.477
-160.14 3.07 -0.09 -0.05 -0.19 1 1.88 4347.164
-160.14 3.07 -0.09 -0.05 -0.18 1 1.851 4346.858
-160.15 3.07 -0.09 -0.05 -0.18 1 1.832 4346.555
-160.15 3.07 -0.09 -0.05 -0.18 1 1.803 4346.249
-160.16 3.07 -0.09 -0.06 -0.18 1 1.784 4345.946
-160.17 3.07 -0.09 -0.06 -0.18 1 1.758 4345.63
-160.17 3.07 -0.09 -0.07 -0.18 1 1.729 4345.324
-160.18 3.07 -0.09 -0.07 -0.18 1 1.71 4345.021
-160.19 3.07 -0.08 -0.08 -0.18 1 1.681 4344.715
-160.19 3.07 -0.08 -0.08 -0.18 1 1.662 4344.411
-160.2 3.07 -0.08 -0.09 -0.18 1 1.633 4344.106
-160.21 3.07 -0.08 -0.09 -0.18 1 1.606 4343.79
-160.22 3.06 -0.08 -0.1 -0.18 1 1.587 4343.487
-160.23 3.06 -0.08 -0.11 -0.18 1 1.558 4343.181
-160.24 3.06 -0.07 -0.12 -0.18 1 1.529 4342.875
-160.26 3.06 -0.07 -0.12 -0.18 1 1.51 4342.571
-160.27 3.06 -0.07 -0.13 -0.18 1 1.481 4342.265
-160.28 3.05 -0.07 -0.14 -0.18 1 1.452 4341.959
-160.3 3.05 -0.07 -0.15 -0.18 1 1.433 4341.656
-160.31 3.05 -0.06 -0.16 -0.18 1 1.404 4341.35
-160.33 3.05 -0.06 -0.17 -0.18 1 1.375 4341.044
-160.35 3.05 -0.06 -0.18 -0.18 1 1.356 4340.741
-160.36 3.04 -0.06 -0.18 -0.18 1 1.325 4340.445
-160.38 3.04 -0.05 -0.19 -0.18 1 1.296 4340.139
