Navio: Aframax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
-158.0 3.08 -0.0 -0.0 -0.03 0 74.018 58.457 3142.459
-158.0 3.08 -0.0 -0.0 -0.03 0 73.977 58.498 3142.161
-158.0 3.08 -0.0 -0.0 -0.03 0 73.929 58.547 3141.85
-158.0 3.08 -0.0 -0.0 -0.03 0 73.888 58.588 3141.552
-158.0 3.08 -0.0 -0.0 -0.03 0 73.839 58.636 3141.241
-158.0 3.08 -0.01 -0.0 -0.03 0 73.801 58.674 3140.933
-158.0 3.08 -0.01 -0.01 -0.03 0 73.75 58.725 3140.632
-158.0 3.08 -0.01 -0.01 -0.03 0 73.711 58.764 3140.324
-158.0 3.08 -0.01 -0.01 -0.03 0 73.663 58.812 3140.013
-158.0 3.08 -0.01 -0.01 -0.03 0 73.622 58.853 3139.714
-158.0 3.08 -0.01 -0.01 -0.03 0 73.574 58.901 3139.404
-158.01 3.08 -0.01 -0.01 -0.03 0 73.553 58.963 3139.105
-158.01 3.08 -0.01 -0.01 -0.03 0 73.515 59.001 3138.797
-158.01 3.08 -0.01 -0.01 -0.03 0 73.466 59.05 3138.486
-158.01 3.08 -0.01 -0.01 -0.03 0 73.425 59.09 3138.188
-158.01 3.08 -0.02 -0.01 -0.03 0 73.377 59.139 3137.877
-158.01 3.08 -0.02 -0.01 -0.03 0 73.338 59.177 3137.569
-158.01 3.08 -0.02 -0.01 -0.03 0 73.297 59.218 3137.271
-158.01 3.08 -0.02 -0.01 -0.03 0 73.249 59.267 3136.96
-158.02 3.08 -0.02 -0.02 -0.03 0 73.231 59.326 3136.652
-158.02 3.08 -0.02 -0.02 -0.03 0 73.18 59.376 3136.351
-158.02 3.08 -0.02 -0.02 -0.03 0 73.142 59.415 3136.043
