Navio: Suezmax L280B50T17
Cenário: NE - pos2035 - 2
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 20 kn NE 
Onda: 1.0m 8s NE 

zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
200.25 3.23 -0.44 0.02 0.1 1 73.222 57.116 4774.118
200.26 3.22 -0.43 0.02 0.1 1 73.226 57.074 4772.489
200.27 3.22 -0.43 0.02 0.1 1 73.24 57.022 4770.861
200.29 3.22 -0.43 0.02 0.1 1 73.218 56.959 4769.241
200.3 3.22 -0.43 0.02 0.1 1 73.232 56.907 4767.614
200.31 3.22 -0.43 0.02 0.11 1 73.234 56.867 4765.994
200.32 3.22 -0.43 0.02 0.11 1 73.236 56.827 4764.374
200.33 3.22 -0.43 0.02 0.1 1 73.249 56.775 4762.746
200.35 3.22 -0.43 0.02 0.1 1 73.228 56.712 4761.126
200.36 3.22 -0.43 0.02 0.1 1 73.232 56.67 4759.496
200.37 3.23 -0.43 0.02 0.1 1 73.233 56.63 4757.876
200.38 3.23 -0.43 0.02 0.09 1 73.238 56.588 4756.246
200.39 3.23 -0.43 0.02 0.09 1 73.242 56.546 4754.616
200.4 3.23 -0.44 0.02 0.09 1 73.246 56.504 4752.987
200.41 3.24 -0.44 0.02 0.08 1 73.25 56.462 4751.357
200.42 3.24 -0.44 0.02 0.08 1 73.257 56.417 4749.717
200.43 3.24 -0.44 0.02 0.08 1 73.261 56.375 4748.088
200.44 3.24 -0.44 0.02 0.08 1 73.265 56.333 4746.458
200.45 3.23 -0.43 0.02 0.08 1 73.269 56.291 4744.828
200.46 3.23 -0.43 0.02 0.08 1 73.273 56.249 4743.198
200.48 3.23 -0.43 0.02 0.09 1 73.254 56.183 4741.568
200.49 3.22 -0.43 0.02 0.09 1 73.256 56.144 4739.948
200.5 3.22 -0.43 0.02 0.09 1 73.25 56.111 4738.316
200.51 3.21 -0.42 0.02 0.1 1 73.252 56.071 4736.696
200.52 3.21 -0.42 0.02 0.1 1 73.244 56.041 4735.073
200.53 3.21 -0.42 0.02 0.11 1 73.243 56.004 4733.463
200.54 3.2 -0.42 0.02 0.11 1 73.233 55.976 4731.85
200.55 3.2 -0.42 0.02 0.11 1 73.235 55.937 4730.23
200.56 3.2 -0.42 0.02 0.11 1 73.225 55.909 4728.617
200.57 3.2 -0.42 0.02 0.11 1 73.214 55.881 4727.004
200.58 3.2 -0.42 0.02 0.11 1 73.204 55.853 4725.391
200.58 3.21 -0.42 0.02 0.11 1 73.229 55.837 4723.771
200.59 3.21 -0.42 0.02 0.1 1 73.219 55.81 4722.158
200.6 3.21 -0.42 0.02 0.1 1 73.211 55.779 4720.536
200.61 3.22 -0.42 0.02 0.09 1 73.203 55.749 4718.913
200.62 3.22 -0.42 0.02 0.09 1 73.195 55.719 4717.291
200.63 3.22 -0.43 0.02 0.08 1 73.187 55.689 4715.668
200.64 3.22 -0.43 0.02 0.08 1 73.192 55.647 4714.038
200.65 3.22 -0.43 0.02 0.08 1 73.184 55.617 4712.416
200.65 3.22 -0.42 0.02 0.08 1 73.199 55.611 4710.793
200.66 3.22 -0.42 0.02 0.08 1 73.192 55.581 4709.171
200.67 3.22 -0.42 0.02 0.08 1 73.184 55.551 4707.548
200.68 3.21 -0.42 0.02 0.08 1 73.176 55.521 4705.926
200.69 3.21 -0.42 0.02 0.08 1 73.158 55.501 4704.301
200.7 3.2 -0.41 0.02 0.09 1 73.148 55.473 4702.688
200.7 3.2 -0.41 0.02 0.09 1 73.161 55.469 4701.075
200.71 3.2 -0.41 0.02 0.1 1 73.151 55.441 4699.462
200.72 3.19 -0.41 0.02 0.1 1 73.131 55.423 4697.847
200.73 3.19 -0.41 0.02 0.1 1 73.118 55.398 4696.244
200.73 3.19 -0.41 0.01 0.1 1 73.122 55.403 4694.629
200.74 3.19 -0.41 0.01 0.1 1 73.109 55.378 4693.025
200.75 3.19 -0.41 0.01 0.1 1 73.087 55.362 4691.42
200.76 3.19 -0.41 0.01 0.1 1 73.077 55.335 4689.807
200.76 3.2 -0.41 0.01 0.09 1 73.08 55.34 4688.192
200.77 3.2 -0.41 0.01 0.09 1 73.058 55.325 4686.586
200.78 3.2 -0.41 0.01 0.08 1 73.048 55.297 4684.973
200.78 3.21 -0.41 0.01 0.08 1 73.051 55.303 4683.358
200.79 3.21 -0.41 0.01 0.07 1 73.041 55.275 4681.745
200.79 3.21 -0.41 0.01 0.07 1 73.047 55.278 4680.12
200.8 3.21 -0.41 0.01 0.07 1 73.027 55.26 4678.505
200.81 3.21 -0.41 0.01 0.07 1 73.017 55.233 4676.892
200.81 3.21 -0.41 0.01 0.07 1 73.023 55.236 4675.267
200.82 3.21 -0.41 0.01 0.07 1 73.003 55.218 4673.652
200.83 3.2 -0.41 0.01 0.07 1 72.983 55.2 4672.037
200.83 3.2 -0.4 0.01 0.07 1 72.987 55.206 4670.421
200.84 3.2 -0.4 0.01 0.08 1 72.964 55.19 4668.816
200.84 3.19 -0.4 0.01 0.08 1 72.968 55.196 4667.201
200.85 3.19 -0.4 0.01 0.08 1 72.946 55.18 4665.595
200.85 3.19 -0.4 0.01 0.08 1 72.947 55.188 4663.989
200.86 3.19 -0.4 0.01 0.09 1 72.924 55.172 4662.384
200.86 3.18 -0.4 0.01 0.09 1 72.916 55.19 4660.776
200.87 3.18 -0.4 0.01 0.09 1 72.894 55.174 4659.17
200.87 3.18 -0.4 0.01 0.09 1 72.895 55.182 4657.565
200.88 3.18 -0.4 0.01 0.08 1 72.87 55.169 4655.969
200.88 3.18 -0.4 0.01 0.08 1 72.862 55.186 4654.361
200.89 3.18 -0.4 0.01 0.08 1 72.839 55.171 4652.755
200.89 3.19 -0.4 0.01 0.07 1 72.841 55.179 4651.15
200.9 3.19 -0.4 0.01 0.07 1 72.818 55.163 4649.544
200.9 3.19 -0.4 0.01 0.06 1 72.82 55.171 4647.938
200.91 3.19 -0.4 0.01 0.06 1 72.797 55.155 4646.333
200.91 3.19 -0.4 0.01 0.05 1 72.789 55.173 4644.725
200.91 3.19 -0.4 0.01 0.05 1 72.792 55.179 4643.11
200.92 3.19 -0.4 0.01 0.05 1 72.77 55.163 4641.504
200.92 3.19 -0.4 0.01 0.05 1 72.771 55.171 4639.898
200.93 3.19 -0.4 0.01 0.06 1 72.742 55.163 4638.281
200.93 3.19 -0.4 0.01 0.06 1 72.743 55.171 4636.675
200.93 3.19 -0.39 0.01 0.06 1 72.735 55.188 4635.067
200.94 3.19 -0.39 0.01 0.07 1 72.703 55.183 4633.459
200.94 3.19 -0.39 0.01 0.07 1 72.704 55.19 4631.854
200.95 3.18 -0.39 0.01 0.07 1 72.669 55.187 4630.255
200.95 3.18 -0.39 0.01 0.08 1 72.661 55.205 4628.647
200.95 3.18 -0.39 0.01 0.08 1 72.65 55.225 4627.049
200.96 3.18 -0.39 0.01 0.08 1 72.625 55.211 4625.453
200.96 3.17 -0.39 0.01 0.08 1 72.617 55.229 4623.845
200.96 3.17 -0.39 0.01 0.08 1 72.606 55.249 4622.247
200.97 3.17 -0.39 0.01 0.07 1 72.572 55.245 4620.648
200.97 3.17 -0.39 0.01 0.07 1 72.568 55.258 4619.062
200.97 3.17 -0.39 0.01 0.07 1 72.557 55.278 4617.464
200.97 3.17 -0.39 0.01 0.06 1 72.556 55.288 4615.868
200.98 3.17 -0.39 0.01 0.06 1 72.524 55.282 4614.26
200.98 3.17 -0.39 0.01 0.05 1 72.523 55.292 4612.664
200.98 3.18 -0.39 0.01 0.05 1 72.512 55.312 4611.066
200.99 3.18 -0.39 0.01 0.05 1 72.478 55.309 4609.468
200.99 3.18 -0.39 0.01 0.05 1 72.479 55.317 4607.862
200.99 3.18 -0.39 0.01 0.05 1 72.468 55.337 4606.264
200.99 3.18 -0.39 0.01 0.05 1 72.47 55.345 4604.658
201.0 3.18 -0.39 0.01 0.05 1 72.435 55.341 4603.06
201.0 3.18 -0.39 0.01 0.05 1 72.424 55.361 4601.461
201.0 3.18 -0.39 0.01 0.06 1 72.416 55.379 4599.853
201.0 3.18 -0.38 0.0 0.06 1 72.405 55.399 4598.255
201.01 3.17 -0.38 0.0 0.07 1 72.371 55.395 4596.657
201.01 3.17 -0.38 0.0 0.07 1 72.36 55.415 4595.059
201.01 3.17 -0.38 0.0 0.07 1 72.349 55.435 4593.46
201.01 3.17 -0.38 0.0 0.07 1 72.336 55.457 4591.872
201.02 3.17 -0.38 0.0 0.07 1 72.301 55.454 4590.273
201.02 3.16 -0.38 0.0 0.07 1 72.278 55.486 4588.682
201.02 3.16 -0.38 0.0 0.07 1 72.268 55.506 4587.084
