Navio: Aframax
Cenário: Forte
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 20 nós 
Onda: 1.7m 10s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
-158.0 3.08 -0.0 -0.0 -0.02 0 79.876 52.416 2391.913
-158.0 3.08 -0.0 -0.0 -0.02 0 79.833 52.457 2391.614
-158.0 3.08 -0.0 -0.0 -0.02 0 79.783 52.505 2391.303
-158.0 3.08 -0.0 -0.0 -0.02 0 79.741 52.546 2391.005
-158.0 3.08 -0.0 -0.0 -0.02 0 79.69 52.594 2390.694
-158.0 3.08 -0.01 -0.01 -0.02 0 79.65 52.633 2390.385
-158.0 3.08 -0.01 -0.01 -0.02 0 79.598 52.683 2390.084
-158.0 3.08 -0.01 -0.01 -0.02 0 79.557 52.722 2389.776
-158.0 3.08 -0.01 -0.01 -0.02 0 79.507 52.77 2389.465
-158.0 3.08 -0.01 -0.01 -0.02 0 79.465 52.811 2389.166
-158.01 3.08 -0.01 -0.01 -0.02 0 79.435 52.88 2388.855
-158.01 3.08 -0.01 -0.01 -0.02 0 79.393 52.921 2388.556
-158.01 3.08 -0.01 -0.01 -0.02 0 79.352 52.96 2388.248
-158.01 3.08 -0.01 -0.01 -0.02 0 79.302 53.008 2387.937
-158.01 3.08 -0.01 -0.01 -0.02 0 79.259 53.049 2387.638
-158.01 3.08 -0.01 -0.01 -0.02 0 79.209 53.097 2387.327
-158.01 3.08 -0.02 -0.01 -0.02 0 79.169 53.136 2387.019
-158.01 3.08 -0.02 -0.01 -0.02 0 79.126 53.177 2386.72
-158.02 3.08 -0.02 -0.02 -0.02 0 79.097 53.246 2386.409
-158.02 3.08 -0.02 -0.02 -0.02 0 79.057 53.284 2386.101
-158.02 3.08 -0.02 -0.02 -0.02 0 79.004 53.335 2385.8
-158.02 3.08 -0.02 -0.02 -0.02 0 78.964 53.373 2385.491
-158.02 3.08 -0.02 -0.02 -0.02 0 78.923 53.412 2385.183
-158.02 3.08 -0.02 -0.02 -0.02 0 78.871 53.463 2384.882
-158.03 3.08 -0.02 -0.02 -0.02 0 78.851 53.522 2384.573
-158.03 3.08 -0.02 -0.02 -0.02 0 78.811 53.56 2384.265
-158.03 3.08 -0.02 -0.02 -0.02 0 78.759 53.611 2383.964
-158.03 3.08 -0.03 -0.02 -0.61 0 78.718 53.65 2383.655
-158.03 3.08 -0.03 -0.02 -0.61 0 78.678 53.688 2383.347
-158.04 3.08 -0.03 -0.02 -0.61 0 78.656 53.75 2383.048
-158.04 3.08 -0.03 -0.02 -0.61 0 78.606 53.798 2382.737
-158.04 3.08 -0.03 -0.02 -0.61 0 78.565 53.837 2382.429
-158.04 3.08 -0.03 -0.03 -0.61 0 78.523 53.878 2382.13
-158.05 3.08 -0.03 -0.03 -0.61 0 78.503 53.937 2381.822
-158.05 3.08 -0.03 -0.03 -0.61 0 78.453 53.985 2381.511
-158.05 3.08 -0.03 -0.03 -0.61 0 78.41 54.026 2381.212
-158.05 3.08 -0.03 -0.03 -0.61 0 78.37 54.065 2380.904
-158.06 3.08 -0.04 -0.03 -0.61 0 78.35 54.124 2380.595
-158.06 3.08 -0.04 -0.03 -0.61 0 78.31 54.162 2380.287
-158.06 3.08 -0.04 -0.03 -0.61 0 78.257 54.213 2379.986
-158.07 3.08 -0.04 -0.03 -0.61 0 78.238 54.272 2379.677
-158.07 3.08 -0.04 -0.03 -0.61 0 78.197 54.311 2379.369
-158.07 3.08 -0.04 -0.03 -0.61 1 78.155 54.352 2379.07
-158.08 3.08 -0.04 -0.03 -0.61 1 78.135 54.411 2378.762
-158.08 3.08 -0.04 -0.03 -0.61 1 78.094 54.449 2378.453
-158.08 3.08 -0.04 -0.03 -0.61 1 78.054 54.488 2378.145
-158.09 3.08 -0.04 -0.03 -0.61 1 78.022 54.559 2377.844
-158.09 3.08 -0.04 -0.03 -0.61 2 77.982 54.598 2377.535
-158.09 3.08 -0.05 -0.03 -0.61 2 77.942 54.636 2377.227
-158.1 3.08 -0.05 -0.03 -0.61 2 77.922 54.696 2376.919
-158.1 3.08 -0.05 -0.04 -0.61 2 77.879 54.737 2376.62
-158.1 3.08 -0.05 -0.04 -0.61 2 77.839 54.775 2376.312
-158.11 3.08 -0.05 -0.04 -0.61 2 77.819 54.834 2376.003
-158.11 3.08 -0.05 -0.04 -0.61 2 77.779 54.873 2375.695
-158.11 3.08 -0.05 -0.04 -0.61 2 77.736 54.914 2375.396
-158.12 3.08 -0.05 -0.04 -0.61 2 77.716 54.973 2375.088
-158.12 3.08 -0.05 -0.04 -0.61 2 77.676 55.012 2374.779
-158.12 3.08 -0.05 -0.04 -0.61 2 77.636 55.05 2374.471
-158.13 3.08 -0.05 -0.04 -0.61 2 77.616 55.109 2374.163
-158.13 3.08 -0.06 -0.04 -0.61 2 77.573 55.15 2373.864
-158.14 3.08 -0.06 -0.04 -0.61 2 77.553 55.21 2373.555
-158.14 3.08 -0.06 -0.04 -0.61 2 77.513 55.248 2373.247
-158.14 3.08 -0.06 -0.04 -0.61 2 77.473 55.287 2372.939
-158.15 3.08 -0.06 -0.04 -0.61 2 77.453 55.346 2372.63
-158.15 3.08 -0.06 -0.04 -0.61 2 77.413 55.384 2372.322
-158.16 3.08 -0.06 -0.04 -0.61 2 77.391 55.446 2372.023
-158.16 3.08 -0.06 -0.04 -0.61 2 77.36 55.475 2371.717
-158.17 3.08 -0.06 -0.04 -0.61 2 77.34 55.534 2371.409
-158.17 3.08 -0.06 -0.04 -0.61 2 77.3 55.573 2371.101
-158.17 3.08 -0.06 -0.04 -0.61 2 77.26 55.611 2370.792
-158.18 3.08 -0.07 -0.04 -0.61 2 77.24 55.67 2370.484
-158.18 3.08 -0.07 -0.04 -0.61 2 77.199 55.709 2370.176
-158.19 3.08 -0.07 -0.04 -0.61 2 77.177 55.771 2369.877
-158.19 3.08 -0.07 -0.04 -0.61 2 77.147 55.799 2369.571
-158.2 3.08 -0.07 -0.05 -0.61 2 77.127 55.859 2369.263
-158.2 3.08 -0.07 -0.05 -0.61 2 77.087 55.897 2368.954
-158.21 3.08 -0.07 -0.05 -0.61 2 77.067 55.956 2368.646
-158.21 3.08 -0.07 -0.05 -0.61 2 77.027 55.995 2368.338
-158.21 3.08 -0.07 -0.05 -0.61 2 76.996 56.024 2368.032
-158.22 3.08 -0.07 -0.05 -0.61 2 76.976 56.083 2367.723
-158.22 3.08 -0.07 -0.05 -0.61 2 76.933 56.124 2367.425
-158.23 3.08 -0.07 -0.05 -0.61 2 76.914 56.183 2367.116
-158.23 3.08 -0.08 -0.05 -0.61 2 76.883 56.212 2366.81
-158.24 3.08 -0.08 -0.05 -0.61 2 76.863 56.271 2366.502
-158.24 3.08 -0.08 -0.05 -0.61 2 76.823 56.31 2366.194
-158.25 3.08 -0.08 -0.05 -0.61 2 76.803 56.369 2365.885
-158.25 3.08 -0.08 -0.05 -0.61 2 76.773 56.398 2365.58
-158.26 3.08 -0.08 -0.05 -0.61 2 76.753 56.457 2365.271
-158.26 3.08 -0.08 -0.05 -0.61 2 76.713 56.496 2364.963
-158.27 3.08 -0.08 -0.05 -0.61 2 76.703 56.545 2364.657
-158.27 3.08 -0.08 -0.05 -0.61 2 76.662 56.584 2364.349
-158.28 3.08 -0.09 -0.05 -0.61 2 76.642 56.643 2364.04
-158.28 3.08 -0.09 -0.06 -0.61 2 76.612 56.672 2363.734
-158.29 3.08 -0.09 -0.06 -0.61 2 76.592 56.731 2363.426
-158.3 3.09 -0.09 -0.06 -0.61 2 76.582 56.78 2363.12
-158.3 3.09 -0.09 -0.06 -0.61 2 76.542 56.819 2362.812
-158.31 3.09 -0.09 -0.06 -0.61 2 76.532 56.869 2362.506
-158.31 3.09 -0.1 -0.07 -0.61 2 76.491 56.907 2362.198
-158.32 3.09 -0.1 -0.07 -0.61 2 76.481 56.957 2361.892
-158.33 3.09 -0.1 -0.07 -0.61 2 76.462 57.016 2361.583
-158.34 3.09 -0.1 -0.08 -0.61 2 76.452 57.065 2361.278
-158.34 3.09 -0.1 -0.08 -0.61 2 76.411 57.104 2360.969
-158.35 3.09 -0.1 -0.09 -0.61 2 76.401 57.153 2360.663
-158.36 3.09 -0.11 -0.09 -0.61 2 76.381 57.213 2360.355
-158.37 3.09 -0.11 -0.09 -0.61 2 76.371 57.262 2360.049
-158.38 3.08 -0.11 -0.1 -0.61 2 76.361 57.312 2359.743
-158.39 3.08 -0.11 -0.1 -0.61 2 76.342 57.371 2359.435
-158.4 3.08 -0.11 -0.1 -0.61 2 76.332 57.42 2359.129
-158.41 3.08 -0.11 -0.11 -0.61 2 76.322 57.47 2358.823
-158.42 3.08 -0.11 -0.11 -0.61 2 76.302 57.529 2358.515
-158.43 3.08 -0.11 -0.12 -0.61 2 76.294 57.576 2358.199
-158.44 3.08 -0.12 -0.12 -0.61 2 76.284 57.626 2357.894
-158.46 3.08 -0.12 -0.12 -0.61 2 76.295 57.696 2357.588
-158.47 3.08 -0.12 -0.13 -0.61 2 76.275 57.755 2357.279
-158.48 3.08 -0.12 -0.13 -0.61 2 76.265 57.805 2356.974
-158.5 3.08 -0.12 -0.14 -0.61 2 76.276 57.875 2356.668
-158.51 3.08 -0.12 -0.14 -0.61 2 76.266 57.924 2356.362
-158.52 3.08 -0.12 -0.14 -0.61 2 76.256 57.974 2356.056
-158.54 3.07 -0.12 -0.15 -0.61 2 76.266 58.044 2355.75
-158.55 3.07 -0.12 -0.15 -0.61 2 76.247 58.103 2355.442
-158.57 3.07 -0.12 -0.15 -0.61 2 76.257 58.173 2355.136
-158.58 3.07 -0.12 -0.16 -0.61 2 76.247 58.223 2354.83
-158.6 3.07 -0.12 -0.16 -0.61 2 76.258 58.293 2354.524
-158.62 3.07 -0.12 -0.16 -0.61 2 76.269 58.363 2354.219
-158.63 3.07 -0.12 -0.16 -0.61 2 76.259 58.413 2353.913
-158.65 3.07 -0.12 -0.17 -0.61 2 76.269 58.483 2353.607
-158.67 3.06 -0.12 -0.17 -0.61 2 76.28 58.553 2353.301
-158.68 3.06 -0.12 -0.17 -0.61 2 76.27 58.603 2352.995
-158.7 3.06 -0.12 -0.17 -0.61 2 76.281 58.673 2352.689
-158.72 3.06 -0.12 -0.18 -0.61 2 76.291 58.743 2352.384
-158.73 3.06 -0.12 -0.18 -0.61 2 76.281 58.793 2352.078
-158.75 3.06 -0.12 -0.18 -0.61 2 76.292 58.863 2351.772
-158.77 3.06 -0.12 -0.18 -0.61 2 76.303 58.933 2351.466
-158.79 3.05 -0.12 -0.18 -0.61 2 76.313 59.003 2351.16
-158.81 3.05 -0.11 -0.18 -0.61 2 76.324 59.074 2350.854
-158.83 3.05 -0.11 -0.18 -0.61 2 76.335 59.144 2350.549
-158.84 3.05 -0.11 -0.18 -0.61 2 76.322 59.196 2350.252
-158.86 3.05 -0.11 -0.18 -0.61 2 76.333 59.266 2349.947
-158.88 3.05 -0.11 -0.18 -0.61 2 76.344 59.336 2349.641
-158.9 3.05 -0.11 -0.18 -0.61 2 76.355 59.407 2349.335
-158.92 3.05 -0.11 -0.18 -0.61 2 76.365 59.477 2349.029
-158.94 3.05 -0.11 -0.18 -0.61 2 76.376 59.547 2348.723
-158.95 3.05 -0.11 -0.18 -0.61 2 76.364 59.599 2348.427
-158.97 3.04 -0.11 -0.18 -0.61 2 76.374 59.669 2348.121
-158.99 3.04 -0.11 -0.18 -0.61 2 76.385 59.74 2347.815
