Navio: Aframax
Cenário: Médio
Manobra: Entrada
Corrente: N 0.5nó 
Vento: SE 15 nós 
Onda: 1.0m 8s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
-164.54 3.62 -0.31 0.04 -0.17 1 124.633 35.491 4801.889
-164.54 3.63 -0.31 0.04 -0.17 1 124.657 35.467 4801.536
-164.53 3.63 -0.32 0.04 -0.17 1 124.652 35.429 4801.17
-164.53 3.63 -0.32 0.04 -0.17 1 124.679 35.403 4800.806
-164.53 3.63 -0.32 0.04 -0.17 1 124.696 35.386 4800.44
-164.52 3.63 -0.32 0.04 -0.17 1 124.691 35.348 4800.074
-164.52 3.63 -0.32 0.04 -0.17 1 124.715 35.324 4799.72
-164.51 3.63 -0.32 0.05 -0.17 1 124.711 35.286 4799.354
-164.51 3.63 -0.32 0.05 -0.17 1 124.727 35.269 4798.988
-164.5 3.63 -0.32 0.05 -0.17 1 124.733 35.221 4798.624
-164.5 3.63 -0.32 0.05 -0.17 1 124.749 35.204 4798.258
-164.49 3.64 -0.32 0.05 -0.17 1 124.755 35.157 4797.895
-164.49 3.64 -0.32 0.05 -0.17 1 124.771 35.14 4797.529
-164.48 3.64 -0.32 0.05 -0.17 1 124.767 35.102 4797.163
-164.48 3.64 -0.32 0.05 -0.17 1 124.791 35.078 4796.809
-164.48 3.64 -0.33 0.05 -0.17 1 124.808 35.061 4796.443
-164.47 3.64 -0.33 0.05 -0.17 1 124.813 35.013 4796.079
-164.47 3.64 -0.33 0.05 -0.17 1 124.83 34.996 4795.713
-164.46 3.64 -0.33 0.05 -0.17 1 124.825 34.958 4795.347
-164.46 3.64 -0.33 0.05 -0.17 1 124.852 34.932 4794.984
-164.45 3.64 -0.33 0.05 -0.17 1 124.847 34.894 4794.617
-164.45 3.64 -0.33 0.05 -0.17 1 124.873 34.867 4794.254
-164.44 3.64 -0.33 0.05 -0.17 1 124.869 34.829 4793.888
-164.44 3.64 -0.33 0.05 -0.17 1 124.886 34.812 4793.522
-164.43 3.64 -0.33 0.05 -0.17 1 124.891 34.765 4793.158
-164.43 3.64 -0.33 0.05 -0.17 1 124.908 34.748 4792.792
-164.42 3.64 -0.33 0.05 -0.17 1 124.913 34.7 4792.429
-164.42 3.64 -0.33 0.05 -0.17 1 124.93 34.683 4792.063
-164.41 3.64 -0.33 0.05 -0.17 1 124.925 34.645 4791.697
-164.41 3.64 -0.33 0.05 -0.17 1 124.952 34.619 4791.333
-164.4 3.64 -0.33 0.05 -0.17 1 124.947 34.581 4790.967
-164.4 3.64 -0.33 0.05 -0.12 1 124.964 34.564 4790.601
-164.39 3.64 -0.33 0.05 -0.12 1 124.969 34.516 4790.237
-164.39 3.64 -0.33 0.05 -0.12 1 124.986 34.5 4789.871
-164.39 3.64 -0.33 0.05 -0.12 1 125.012 34.473 4789.508
-164.38 3.64 -0.33 0.05 -0.12 1 125.005 34.437 4789.151
-164.38 3.64 -0.33 0.04 -0.02 1 125.022 34.421 4788.785
-164.37 3.64 -0.33 0.04 -0.02 1 125.027 34.373 4788.422
-164.37 3.64 -0.32 0.04 -0.02 1 125.044 34.356 4788.056
-164.36 3.63 -0.32 0.04 -0.02 1 125.04 34.318 4787.69
-164.36 3.63 -0.32 0.04 -0.02 1 125.066 34.292 4787.326
-164.35 3.63 -0.32 0.04 0.01 1 125.062 34.254 4786.96
-164.35 3.63 -0.32 0.04 0.01 1 125.078 34.237 4786.594
-164.35 3.63 -0.32 0.04 0.01 1 125.093 34.222 4786.238
-164.34 3.63 -0.32 0.04 0.01 1 125.098 34.175 4785.874
-164.34 3.63 -0.32 0.04 0.01 1 125.115 34.158 4785.508
-164.33 3.63 -0.32 0.04 0.01 1 125.11 34.12 4785.142
-164.33 3.62 -0.32 0.04 0.01 1 125.137 34.093 4784.779
-164.33 3.62 -0.32 0.04 0.01 1 125.151 34.079 4784.422
-164.32 3.62 -0.32 0.04 0.01 1 125.146 34.041 4784.056
-164.32 3.62 -0.32 0.04 0.01 1 125.163 34.024 4783.69
-164.31 3.62 -0.31 0.04 0.0 1 125.166 33.979 4783.336
-164.31 3.62 -0.31 0.04 0.0 1 125.183 33.962 4782.97
-164.31 3.62 -0.31 0.04 0.0 1 125.2 33.945 4782.604
-164.3 3.62 -0.31 0.04 0.0 1 125.195 33.907 4782.238
-164.3 3.61 -0.31 0.04 0.0 1 125.219 33.883 4781.884
-164.3 3.61 -0.31 0.04 0.0 1 125.236 33.866 4781.518
-164.29 3.61 -0.31 0.04 0.0 1 125.229 33.831 4781.162
-164.29 3.61 -0.31 0.04 0.0 1 125.246 33.814 4780.796
-164.28 3.61 -0.31 0.04 0.0 1 125.241 33.776 4780.43
-164.28 3.61 -0.31 0.04 0.0 1 125.265 33.752 4780.076
-164.28 3.61 -0.31 0.04 0.0 1 125.282 33.735 4779.71
-164.27 3.6 -0.31 0.04 0.0 1 125.275 33.699 4779.353
-164.27 3.6 -0.31 0.04 0.0 1 125.292 33.683 4778.987
-164.27 3.6 -0.31 0.04 0.0 1 125.306 33.668 4778.631
-164.26 3.6 -0.31 0.04 0.0 1 125.312 33.62 4778.268
-164.26 3.6 -0.31 0.04 0.0 1 125.326 33.606 4777.911
-164.25 3.6 -0.3 0.04 0.0 1 125.322 33.568 4777.545
-164.25 3.6 -0.3 0.04 0.0 1 125.336 33.554 4777.189
-164.25 3.6 -0.3 0.04 0.0 1 125.353 33.537 4776.823
-164.24 3.6 -0.3 0.04 0.0 1 125.346 33.501 4776.466
-164.24 3.6 -0.3 0.04 0.0 1 125.37 33.477 4776.112
-164.23 3.6 -0.3 0.04 0.0 1 125.365 33.439 4775.746
-164.23 3.59 -0.3 0.04 0.0 1 125.38 33.424 4775.39
-164.23 3.59 -0.3 0.04 0.0 1 125.397 33.408 4775.024
-164.22 3.59 -0.3 0.04 0.0 1 125.39 33.372 4774.668
-164.22 3.59 -0.3 0.04 0.0 1 125.406 33.355 4774.302
-164.21 3.59 -0.3 0.04 0.0 1 125.4 33.32 4773.945
-164.21 3.59 -0.3 0.04 0.0 1 125.424 33.296 4773.591
-164.21 3.59 -0.31 0.04 0.0 1 125.44 33.279 4773.225
-164.2 3.59 -0.31 0.04 0.0 1 125.434 33.243 4772.869
