Navio: Suezmax T172
Cenário: Forte
Manobra: Entrada PGL3B Atrac. BB
Corrente: N 0.8nó 
Vento: SE 20nós 
Onda: 1.7m 10s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
-162.75 3.95 -0.51 0.11 0.07 3 66.264 78.157 4771.883
-162.74 3.95 -0.51 0.11 0.12 3 66.264 78.109 4771.487
-162.73 3.95 -0.51 0.11 0.12 3 66.273 78.052 4771.094
-162.71 3.95 -0.51 0.11 0.12 3 66.251 77.978 4770.689
-162.7 3.95 -0.51 0.12 0.12 3 66.251 77.93 4770.294
-162.69 3.95 -0.51 0.12 0.13 3 66.251 77.882 4769.898
-162.68 3.95 -0.51 0.12 0.13 3 66.251 77.834 4769.503
-162.67 3.95 -0.51 0.12 0.13 3 66.253 77.784 4769.098
-162.66 3.95 -0.51 0.12 0.13 3 66.253 77.736 4768.702
-162.64 3.95 -0.51 0.12 0.13 3 66.238 77.654 4768.309
-162.63 3.95 -0.51 0.12 0.13 3 66.238 77.607 4767.914
-162.62 3.95 -0.51 0.12 0.13 3 66.238 77.559 4767.519
-162.61 3.95 -0.51 0.12 0.13 3 66.238 77.511 4767.123
-162.6 3.95 -0.51 0.12 0.13 3 66.24 77.461 4766.718
-162.58 3.95 -0.51 0.12 0.13 3 66.216 77.389 4766.323
-162.57 3.95 -0.51 0.12 0.13 3 66.216 77.341 4765.927
-162.56 3.95 -0.51 0.12 0.13 3 66.216 77.293 4765.532
-162.55 3.95 -0.51 0.12 0.1 3 66.215 77.245 4765.137
-162.53 3.95 -0.51 0.13 0.1 3 66.194 77.171 4764.732
-162.52 3.95 -0.51 0.13 0.1 3 66.193 77.123 4764.336
-162.51 3.95 -0.51 0.13 0.1 3 66.193 77.076 4763.941
-162.5 3.95 -0.51 0.13 0.1 3 66.193 77.028 4763.545
-162.48 3.95 -0.51 0.13 0.1 3 66.169 76.956 4763.15
-162.47 3.95 -0.51 0.13 0.1 3 66.171 76.906 4762.745
-162.46 3.96 -0.51 0.13 0.1 3 66.171 76.858 4762.349
-162.45 3.96 -0.51 0.13 0.23 3 66.171 76.81 4761.954
-162.43 3.96 -0.52 0.13 0.23 3 66.149 76.736 4761.549
-162.42 3.96 -0.52 0.13 0.23 3 66.149 76.688 4761.154
-162.41 3.96 -0.52 0.13 0.23 3 66.149 76.64 4760.758
-162.39 3.96 -0.52 0.13 0.29 3 66.125 76.569 4760.363
-162.38 3.97 -0.52 0.13 0.29 3 66.127 76.519 4759.958
-162.37 3.97 -0.52 0.13 0.29 3 66.127 76.471 4759.562
-162.35 3.97 -0.52 0.13 0.29 3 66.105 76.397 4759.157
-162.34 3.97 -0.52 0.13 0.37 3 66.105 76.349 4758.762
-162.33 3.98 -0.52 0.13 0.37 3 66.105 76.301 4758.367
-162.31 3.98 -0.52 0.13 0.37 3 66.083 76.227 4757.961
-162.3 3.98 -0.52 0.14 0.37 3 66.083 76.179 4757.566
-162.29 3.98 -0.52 0.14 0.43 3 66.075 76.139 4757.159
-162.27 3.99 -0.52 0.14 0.43 3 66.053 76.065 4756.753
-162.26 3.99 -0.53 0.14 0.43 3 66.053 76.017 4756.358
-162.25 3.99 -0.53 0.14 0.43 3 66.055 75.967 4755.953
-162.23 3.99 -0.53 0.14 0.51 3 66.031 75.895 4755.558
-162.22 4.0 -0.53 0.14 0.51 3 66.034 75.845 4755.153
-162.2 4.0 -0.53 0.14 0.51 3 66.002 75.78 4754.745
-162.19 4.0 -0.53 0.14 0.51 3 66.002 75.733 4754.35
-162.18 4.01 -0.53 0.14 0.55 3 66.004 75.682 4753.945
-162.16 4.01 -0.53 0.14 0.55 3 65.982 75.608 4753.539
-162.15 4.01 -0.53 0.14 0.55 3 65.985 75.558 4753.134
-162.13 4.01 -0.54 0.14 0.55 3 65.963 75.484 4752.729
-162.12 4.02 -0.54 0.14 0.55 3 65.953 75.446 4752.331
-162.11 4.02 -0.54 0.14 0.55 3 65.955 75.396 4751.926
-162.09 4.02 -0.54 0.14 0.55 3 65.934 75.322 4751.521
