Navio: Suezmax L280B50T17
Cenário: SE - pos2035 - 2
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 20 kn S/SE 
Onda: 1.7m 10s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
201.98 3.17 -0.52 0.03 0.25 1 61.848 60.355 4772.307
201.99 3.18 -0.52 0.03 0.25 1 61.857 60.308 4770.699
202.0 3.19 -0.52 0.03 0.26 1 61.867 60.261 4769.091
202.02 3.2 -0.51 0.03 0.27 1 61.835 60.207 4767.469
202.03 3.21 -0.51 0.03 0.29 1 61.837 60.168 4765.848
202.05 3.22 -0.5 0.03 0.31 1 61.806 60.115 4764.226
202.06 3.22 -0.5 0.03 0.34 1 61.801 60.082 4762.594
202.08 3.23 -0.49 0.03 0.35 1 61.76 60.039 4760.969
202.09 3.23 -0.49 0.03 0.37 1 61.745 60.016 4759.334
202.11 3.23 -0.49 0.03 0.37 1 61.706 59.971 4757.699
202.12 3.23 -0.49 0.03 0.38 1 61.691 59.948 4756.064
202.14 3.23 -0.5 0.03 0.37 1 61.653 59.902 4754.43
202.15 3.22 -0.5 0.03 0.37 1 61.648 59.87 4752.798
202.16 3.21 -0.5 0.03 0.35 1 61.63 59.85 4751.173
202.18 3.21 -0.51 0.03 0.34 1 61.599 59.797 4749.55
202.19 3.2 -0.51 0.03 0.32 1 61.591 59.767 4747.927
202.2 3.2 -0.51 0.03 0.31 1 61.593 59.728 4746.307
202.22 3.19 -0.52 0.03 0.3 1 61.562 59.674 4744.685
202.23 3.19 -0.52 0.03 0.29 1 61.562 59.637 4743.074
202.24 3.19 -0.52 0.03 0.28 1 61.554 59.607 4741.452
202.25 3.19 -0.52 0.03 0.28 1 61.554 59.57 4739.841
202.27 3.19 -0.51 0.03 0.28 1 61.52 59.519 4738.228
202.28 3.19 -0.51 0.03 0.29 1 61.52 59.482 4736.618
202.29 3.19 -0.51 0.03 0.3 1 61.51 59.455 4735.005
202.31 3.19 -0.5 0.03 0.31 1 61.479 59.401 4733.382
202.32 3.19 -0.5 0.03 0.32 1 61.459 59.384 4731.767
202.33 3.19 -0.5 0.03 0.33 1 61.449 59.356 4730.154
202.35 3.19 -0.5 0.03 0.34 1 61.406 59.315 4728.539
202.36 3.19 -0.49 0.03 0.34 1 61.386 59.297 4726.924
202.37 3.18 -0.49 0.03 0.35 1 61.376 59.27 4725.311
202.39 3.18 -0.49 0.03 0.35 1 61.33 59.231 4723.705
202.4 3.17 -0.49 0.03 0.36 1 61.308 59.216 4722.099
202.41 3.17 -0.49 0.02 0.36 1 61.286 59.2 4720.494
202.42 3.16 -0.49 0.02 0.36 1 61.262 59.187 4718.898
202.44 3.16 -0.49 0.02 0.36 1 61.224 59.141 4717.305
202.45 3.15 -0.49 0.02 0.35 1 61.201 59.126 4715.699
202.46 3.15 -0.49 0.02 0.35 1 61.175 59.115 4714.113
202.47 3.15 -0.49 0.02 0.34 1 61.16 59.092 4712.519
202.48 3.15 -0.49 0.02 0.34 1 61.135 59.079 4710.923
202.49 3.16 -0.49 0.02 0.33 1 61.123 59.054 4709.32
202.51 3.16 -0.49 0.02 0.33 1 61.075 59.017 4707.724
202.52 3.17 -0.5 0.02 0.33 1 61.053 59.002 4706.119
202.53 3.17 -0.5 0.02 0.33 1 61.04 58.977 4704.516
202.54 3.18 -0.5 0.02 0.33 1 61.018 58.961 4702.91
202.55 3.19 -0.49 0.02 0.33 1 60.986 58.956 4701.302
202.56 3.19 -0.49 0.02 0.34 1 60.967 58.938 4699.687
202.57 3.2 -0.49 0.02 0.34 1 60.947 58.92 4698.071
202.59 3.2 -0.49 0.02 0.35 1 60.894 58.889 4696.454
202.6 3.2 -0.49 0.02 0.35 1 60.865 58.881 4694.836
202.61 3.2 -0.49 0.02 0.36 1 60.838 58.871 4693.209
202.62 3.2 -0.49 0.02 0.36 1 60.808 58.863 4691.591
202.63 3.2 -0.49 0.02 0.37 1 60.779 58.855 4689.973
202.64 3.19 -0.49 0.02 0.37 1 60.747 58.849 4688.365
202.65 3.19 -0.48 0.02 0.37 1 60.717 58.841 4686.747
202.66 3.18 -0.48 0.02 0.38 1 60.686 58.835 4685.139
202.68 3.18 -0.48 0.02 0.38 1 60.63 58.807 4683.531
202.69 3.17 -0.48 0.02 0.38 1 60.599 58.801 4681.923
202.7 3.16 -0.48 0.02 0.38 1 60.564 58.798 4680.325
202.71 3.15 -0.48 0.02 0.38 1 60.53 58.794 4678.727
202.72 3.15 -0.48 0.02 0.38 1 60.506 58.781 4677.131
202.73 3.14 -0.47 0.02 0.38 1 60.469 58.78 4675.542
202.74 3.14 -0.47 0.02 0.38 1 60.433 58.779 4673.954
202.75 3.13 -0.47 0.02 0.38 1 60.394 58.78 4672.375
202.76 3.13 -0.47 0.02 0.38 1 60.357 58.779 4670.786
202.77 3.13 -0.47 0.02 0.39 1 60.318 58.781 4669.207
202.78 3.13 -0.46 0.02 0.39 1 60.279 58.782 4667.628
202.79 3.13 -0.46 0.02 0.39 1 60.24 58.783 4666.049
202.8 3.13 -0.46 0.02 0.4 1 60.204 58.782 4664.461
202.81 3.14 -0.46 0.02 0.4 1 60.155 58.793 4662.879
202.82 3.14 -0.46 0.02 0.4 1 60.109 58.802 4661.288
202.83 3.14 -0.46 0.02 0.4 1 60.06 58.813 4659.707
202.83 3.15 -0.46 0.02 0.41 1 60.038 58.845 4658.116
202.84 3.15 -0.45 0.02 0.41 1 59.991 58.854 4656.525
202.85 3.16 -0.45 0.02 0.41 1 59.945 58.863 4654.934
202.86 3.16 -0.45 0.02 0.41 1 59.901 58.869 4653.333
202.87 3.16 -0.45 0.02 0.41 1 59.845 58.888 4651.74
202.88 3.17 -0.46 0.02 0.41 1 59.801 58.894 4650.139
202.88 3.17 -0.46 0.02 0.41 1 59.771 58.933 4648.536
202.89 3.17 -0.46 0.02 0.4 1 59.717 58.95 4646.933
202.9 3.18 -0.46 0.01 0.39 1 59.674 58.956 4645.332
202.91 3.18 -0.46 0.01 0.39 1 59.622 58.97 4643.719
