Navio: Suezmax T172
Cenário: Vento NE
Manobra: Entrada PGL3A Atrac. BB
Corrente: N 0.8nó 
Vento: NE 25nós 
Onda: 1.0m 8s NE 

zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
-160.21 4.21 -0.32 -0.01 -0.16 2 73.334 58.969 4775.282
-160.21 4.21 -0.32 -0.01 -0.16 2 73.323 58.98 4774.858
-160.21 4.21 -0.32 -0.01 -0.16 2 73.31 58.992 4774.443
-160.21 4.21 -0.32 -0.01 -0.13 2 73.29 59.012 4774.016
-160.21 4.21 -0.32 -0.01 -0.13 2 73.28 59.023 4773.592
-160.21 4.21 -0.32 -0.01 -0.13 2 73.267 59.035 4773.177
-160.21 4.21 -0.32 -0.0 -0.13 2 73.257 59.046 4772.753
-160.21 4.21 -0.32 -0.0 -0.01 2 73.237 59.066 4772.326
-160.21 4.21 -0.32 -0.0 -0.01 2 73.224 59.078 4771.911
-160.21 4.21 -0.32 -0.0 -0.01 2 73.214 59.089 4771.487
-160.21 4.21 -0.32 -0.0 -0.01 2 73.194 59.109 4771.06
-160.21 4.21 -0.32 -0.0 -0.01 2 73.183 59.119 4770.635
-160.21 4.21 -0.32 -0.0 -0.01 2 73.17 59.132 4770.221
-160.21 4.21 -0.32 -0.0 -0.01 2 73.16 59.142 4769.796
-160.22 4.21 -0.32 -0.0 -0.01 2 73.164 59.186 4769.369
-160.22 4.21 -0.32 -0.0 -0.01 2 73.151 59.198 4768.954
-160.22 4.21 -0.32 -0.0 -0.01 2 73.141 59.209 4768.53
-160.22 4.21 -0.32 -0.0 -0.01 2 73.13 59.219 4768.106
-160.22 4.21 -0.32 -0.0 -0.01 2 73.108 59.241 4767.688
-160.22 4.21 -0.32 -0.0 -0.0 2 73.097 59.252 4767.264
-160.22 4.21 -0.32 -0.0 -0.0 2 73.087 59.262 4766.84
-160.22 4.21 -0.32 -0.0 -0.0 2 73.074 59.275 4766.425
-160.22 4.21 -0.32 -0.0 -0.0 2 73.054 59.295 4765.998
-160.22 4.21 -0.32 -0.0 0.0 2 73.044 59.305 4765.573
-160.22 4.21 -0.32 -0.0 0.0 2 73.031 59.318 4765.159
-160.22 4.21 -0.32 -0.0 0.0 2 73.021 59.328 4764.734
-160.22 4.21 -0.32 -0.0 0.0 2 73.001 59.348 4764.307
-160.22 4.21 -0.32 -0.0 0.0 2 72.988 59.361 4763.893
-160.22 4.21 -0.32 -0.0 0.0 2 72.978 59.371 4763.468
-160.22 4.21 -0.32 -0.0 0.0 2 72.967 59.381 4763.044
-160.22 4.21 -0.32 -0.0 0.0 2 72.945 59.404 4762.627
-160.22 4.21 -0.32 -0.0 0.0 2 72.934 59.414 4762.202
-160.22 4.2 -0.32 -0.0 0.0 2 72.924 59.424 4761.778
-160.22 4.2 -0.32 -0.0 0.0 2 72.911 59.437 4761.363
-160.22 4.2 -0.32 -0.0 0.0 2 72.901 59.447 4760.939
-160.22 4.2 -0.32 -0.0 0.0 2 72.878 59.47 4760.521
-160.22 4.2 -0.32 -0.0 0.0 2 72.868 59.48 4760.097
-160.22 4.2 -0.32 -0.0 0.0 2 72.858 59.49 4759.673
-160.22 4.2 -0.32 -0.0 0.0 2 72.845 59.503 4759.258
-160.22 4.2 -0.32 -0.0 0.0 2 72.825 59.523 4758.831
-160.22 4.2 -0.32 -0.0 0.0 2 72.815 59.533 4758.406
-160.22 4.2 -0.32 -0.0 0.0 2 72.802 59.546 4757.992
-160.22 4.2 -0.32 -0.0 0.0 2 72.791 59.556 4757.567
-160.22 4.2 -0.32 -0.0 0.0 2 72.781 59.567 4757.143
-160.23 4.2 -0.32 -0.0 0.0 2 72.782 59.613 4756.726
-160.23 4.2 -0.32 -0.0 0.0 2 72.772 59.623 4756.301
-160.23 4.2 -0.32 -0.0 0.0 2 72.759 59.636 4755.886
-160.23 4.2 -0.32 -0.0 0.0 2 72.749 59.646 4755.462
-160.23 4.2 -0.32 -0.0 0.0 2 72.729 59.666 4755.035
-160.23 4.2 -0.32 -0.0 0.0 2 72.716 59.679 4754.62
-160.23 4.2 -0.32 -0.0 0.0 2 72.706 59.689 4754.196
-160.23 4.2 -0.32 -0.0 0.0 2 72.693 59.702 4753.781
-160.23 4.2 -0.32 -0.0 0.0 2 72.683 59.712 4753.357
-160.23 4.2 -0.32 -0.0 0.0 2 72.662 59.732 4752.93
-160.23 4.2 -0.32 -0.0 0.0 2 72.65 59.745 4752.515
-160.23 4.2 -0.32 -0.0 0.0 2 72.639 59.755 4752.091
-160.23 4.2 -0.32 -0.0 0.0 2 72.627 59.768 4751.676
-160.23 4.2 -0.32 -0.0 0.0 2 72.616 59.778 4751.252
-160.23 4.2 -0.32 -0.0 0.0 2 72.596 59.798 4750.825
-160.23 4.2 -0.32 -0.0 0.0 2 72.583 59.811 4750.41
-160.23 4.2 -0.32 -0.0 0.0 2 72.573 59.821 4749.986
-160.23 4.2 -0.32 -0.0 0.0 2 72.56 59.834 4749.571
-160.23 4.2 -0.32 -0.0 0.0 2 72.55 59.844 4749.146
-160.23 4.2 -0.32 -0.0 0.0 2 72.53 59.864 4748.719
-160.23 4.2 -0.32 -0.0 0.0 2 72.517 59.877 4748.305
-160.23 4.2 -0.32 -0.0 0.0 2 72.507 59.887 4747.88
-160.23 4.2 -0.32 -0.0 0.0 2 72.494 59.899 4747.466
-160.23 4.2 -0.32 -0.0 0.0 2 72.484 59.91 4747.041
-160.23 4.2 -0.32 -0.0 0.0 2 72.461 59.932 4746.624
