Navio: Aframax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
-158.1 3.08 -0.05 -0.04 -0.09 3 5.637 4387.226
-158.1 3.08 -0.05 -0.04 -0.1 3 5.596 4386.927
-158.11 3.08 -0.05 -0.04 -0.1 3 5.558 4386.618
-158.11 3.08 -0.05 -0.04 -0.1 3 5.519 4386.31
-158.11 3.08 -0.05 -0.04 -0.1 3 5.481 4386.001
-158.12 3.08 -0.05 -0.04 -0.1 3 5.442 4385.693
-158.12 3.08 -0.06 -0.04 -0.16 3 5.401 4385.394
-158.13 3.08 -0.06 -0.04 -0.16 3 5.363 4385.085
-158.13 3.08 -0.06 -0.04 -0.16 3 5.324 4384.777
-158.13 3.08 -0.06 -0.04 -0.16 3 5.295 4384.471
-158.14 3.08 -0.06 -0.04 -0.16 3 5.256 4384.162
-158.14 3.09 -0.06 -0.04 -0.16 3 5.218 4383.854
-158.15 3.09 -0.06 -0.04 -0.16 3 5.179 4383.545
-158.15 3.09 -0.06 -0.04 -0.16 3 5.138 4383.247
-158.15 3.09 -0.06 -0.04 -0.16 3 5.1 4382.938
-158.16 3.09 -0.06 -0.04 -0.16 3 5.061 4382.63
-158.16 3.09 -0.07 -0.04 -0.16 3 5.022 4382.321
-158.17 3.09 -0.07 -0.04 -0.16 3 4.984 4382.012
-158.17 3.09 -0.07 -0.04 -0.16 3 4.945 4381.704
-158.18 3.09 -0.07 -0.04 -0.16 3 4.916 4381.398
-158.18 3.09 -0.07 -0.04 -0.16 3 4.878 4381.09
-158.18 3.09 -0.07 -0.04 -0.18 3 4.839 4380.781
-158.19 3.09 -0.07 -0.04 -0.18 3 4.798 4380.482
-158.19 3.09 -0.07 -0.05 -0.18 3 4.76 4380.174
-158.2 3.09 -0.07 -0.05 -0.18 3 4.721 4379.865
-158.2 3.09 -0.07 -0.05 -0.18 3 4.692 4379.559
-158.21 3.09 -0.07 -0.05 -0.18 3 4.653 4379.251
-158.21 3.09 -0.08 -0.05 -0.18 3 4.615 4378.942
-158.22 3.09 -0.08 -0.05 -0.18 3 4.576 4378.634
-158.22 3.09 -0.08 -0.05 -0.18 3 4.547 4378.328
-158.23 3.09 -0.08 -0.05 -0.18 3 4.509 4378.019
-158.23 3.09 -0.08 -0.05 -0.18 3 4.47 4377.711
-158.24 3.09 -0.08 -0.05 -0.18 3 4.441 4377.405
-158.24 3.09 -0.08 -0.05 -0.18 3 4.403 4377.096
-158.25 3.09 -0.08 -0.05 -0.18 3 4.364 4376.788
-158.25 3.09 -0.09 -0.05 -0.18 3 4.325 4376.479
-158.26 3.09 -0.09 -0.06 -0.18 3 4.297 4376.173
-158.26 3.09 -0.09 -0.06 -0.18 3 4.258 4375.865
-158.27 3.09 -0.09 -0.07 -0.18 3 4.229 4375.559
-158.28 3.09 -0.1 -0.07 -0.18 3 4.191 4375.25
-158.28 3.09 -0.1 -0.08 -0.18 3 4.162 4374.944
-158.29 3.09 -0.1 -0.09 -0.18 3 4.123 4374.636
-158.3 3.09 -0.11 -0.1 -0.18 3 4.094 4374.33
-158.31 3.09 -0.11 -0.11 -0.18 3 4.056 4374.021
-158.32 3.09 -0.12 -0.12 -0.18 3 4.027 4373.715
-158.34 3.09 -0.12 -0.13 -0.18 3 3.998 4373.409
-158.35 3.08 -0.13 -0.14 -0.18 3 3.962 4373.091
-158.37 3.08 -0.13 -0.16 -0.18 3 3.933 4372.785
-158.38 3.08 -0.13 -0.17 -0.18 3 3.904 4372.479
-158.4 3.08 -0.14 -0.18 -0.18 3 3.875 4372.173
-158.42 3.08 -0.14 -0.19 -0.18 3 3.846 4371.868
-158.44 3.08 -0.15 -0.2 -0.23 3 3.817 4371.562
-158.46 3.08 -0.15 -0.22 -0.23 3 3.788 4371.256
-158.48 3.08 -0.15 -0.23 -0.23 3 3.762 4370.94
-158.5 3.08 -0.15 -0.24 -0.23 3 3.733 4370.634
-158.53 3.07 -0.16 -0.25 -0.23 3 3.704 4370.328
-158.55 3.07 -0.16 -0.26 -0.32 3 3.685 4370.025
-158.58 3.07 -0.16 -0.27 -0.32 3 3.656 4369.719
-158.61 3.07 -0.16 -0.28 -0.32 3 3.629 4369.403
-158.64 3.07 -0.17 -0.29 -0.32 3 3.61 4369.1
-158.66 3.07 -0.17 -0.29 -0.32 3 3.581 4368.794
-158.69 3.06 -0.17 -0.3 -0.39 3 3.552 4368.488
-158.72 3.06 -0.17 -0.31 -0.39 3 3.533 4368.185
-158.76 3.06 -0.17 -0.32 -0.39 3 3.504 4367.879
-158.79 3.06 -0.17 -0.32 -0.39 3 3.485 4367.575
-158.82 3.06 -0.17 -0.33 -0.39 3 3.459 4367.26
-158.85 3.05 -0.17 -0.33 -0.39 3 3.439 4366.956
-158.89 3.05 -0.17 -0.34 -0.39 3 3.42 4366.653
-158.92 3.05 -0.17 -0.34 -0.39 3 3.391 4366.347
-158.95 3.05 -0.17 -0.34 -0.39 3 3.372 4366.044
-158.99 3.05 -0.17 -0.35 -0.39 3 3.353 4365.74
-159.02 3.05 -0.17 -0.35 -0.34 3 3.324 4365.434
-159.06 3.05 -0.17 -0.35 -0.34 3 3.305 4365.131
-159.09 3.04 -0.17 -0.35 -0.34 3 3.286 4364.827
-159.13 3.04 -0.17 -0.35 -0.34 3 3.257 4364.521
-159.16 3.04 -0.17 -0.35 -0.34 3 3.238 4364.218
-159.2 3.04 -0.17 -0.35 -0.34 3 3.219 4363.915
-159.23 3.04 -0.17 -0.35 -0.34 3 3.2 4363.611
-159.27 3.04 -0.17 -0.34 -0.34 3 3.18 4363.308
-159.3 3.04 -0.17 -0.34 -0.34 3 3.161 4363.005
-159.34 3.04 -0.17 -0.34 -0.34 3 3.132 4362.699
-159.37 3.03 -0.17 -0.33 -0.34 4 3.113 4362.395
-159.4 3.03 -0.17 -0.33 -0.34 4 3.094 4362.092
-159.44 3.03 -0.17 -0.32 -0.34 4 3.075 4361.789
-159.47 3.03 -0.17 -0.32 -0.34 4 3.056 4361.485
-159.5 3.03 -0.16 -0.31 -0.34 4 3.036 4361.182
-159.53 3.03 -0.16 -0.31 -0.34 4 3.017 4360.878
-159.56 3.03 -0.16 -0.3 -0.34 4 2.998 4360.575
-159.59 3.03 -0.16 -0.29 -0.34 4 2.979 4360.272
-159.62 3.03 -0.16 -0.29 -0.34 4 2.96 4359.968
-159.65 3.03 -0.16 -0.28 -0.34 4 2.931 4359.662
-159.67 3.03 -0.16 -0.27 -0.34 4 2.912 4359.359
-159.7 3.03 -0.16 -0.26 -0.34 4 2.893 4359.056
-159.73 3.03 -0.15 -0.25 -0.34 4 2.873 4358.752
-159.75 3.03 -0.15 -0.24 -0.34 4 2.854 4358.449
-159.78 3.03 -0.15 -0.23 -0.34 4 2.835 4358.145
-159.8 3.03 -0.15 -0.22 -0.34 4 2.816 4357.842
-159.82 3.04 -0.15 -0.22 -0.34 4 2.797 4357.539
-159.84 3.04 -0.15 -0.21 -0.34 4 2.778 4357.235
-159.86 3.04 -0.15 -0.2 -0.34 4 2.758 4356.932
-159.88 3.04 -0.15 -0.19 -0.34 4 2.739 4356.629
-159.9 3.04 -0.15 -0.18 -0.34 4 2.72 4356.325
-159.92 3.04 -0.14 -0.17 -0.34 4 2.701 4356.022
-159.93 3.04 -0.14 -0.16 -0.34 4 2.682 4355.718
-159.95 3.04 -0.14 -0.15 -0.34 4 2.653 4355.412
-159.96 3.04 -0.14 -0.14 -0.34 4 2.634 4355.109
-159.97 3.05 -0.14 -0.13 -0.34 4 2.617 4354.796
-159.99 3.05 -0.14 -0.12 -0.34 4 2.598 4354.493
-160.0 3.05 -0.14 -0.11 -0.34 4 2.579 4354.189
-160.01 3.05 -0.14 -0.1 -0.34 4 2.559 4353.886
-160.02 3.05 -0.14 -0.09 -0.34 4 2.54 4353.582
-160.03 3.05 -0.14 -0.08 -0.34 4 2.521 4353.279
-160.03 3.05 -0.14 -0.07 -0.34 4 2.492 4352.973
-160.04 3.06 -0.13 -0.07 -0.34 4 2.475 4352.66
-160.05 3.06 -0.13 -0.06 -0.34 4 2.456 4352.357
-160.05 3.06 -0.13 -0.05 -0.34 4 2.437 4352.053
-160.06 3.06 -0.13 -0.05 -0.34 4 2.418 4351.75
-160.06 3.06 -0.13 -0.04 -0.34 4 2.389 4351.444
-160.07 3.06 -0.13 -0.03 -0.34 4 2.372 4351.131
-160.07 3.06 -0.13 -0.03 -0.34 4 2.353 4350.828
-160.07 3.07 -0.13 -0.02 -0.34 4 2.334 4350.524
-160.07 3.07 -0.13 -0.02 -0.34 4 2.315 4350.221
-160.08 3.07 -0.13 -0.02 -0.34 4 2.288 4349.905
-160.08 3.07 -0.13 -0.01 -0.34 4 2.269 4349.602
-160.08 3.07 -0.13 -0.01 -0.34 4 2.25 4349.299
-160.08 3.07 -0.13 -0.01 -0.34 4 2.233 4348.985
-160.08 3.07 -0.13 -0.01 -0.34 4 2.204 4348.68
-160.08 3.07 -0.12 -0.01 -0.34 4 2.185 4348.376
-160.08 3.07 -0.12 -0.0 -0.34 4 2.168 4348.063
-160.08 3.07 -0.12 -0.0 -0.34 4 2.139 4347.757
-160.08 3.07 -0.12 -0.01 -0.34 4 2.12 4347.454
-160.08 3.07 -0.12 -0.01 -0.34 4 2.101 4347.15
-160.08 3.07 -0.12 -0.01 -0.34 4 2.074 4346.835
-160.08 3.07 -0.12 -0.01 -0.34 4 2.055 4346.531
-160.09 3.07 -0.12 -0.01 -0.34 4 2.036 4346.228
-160.09 3.07 -0.12 -0.02 -0.34 4 2.01 4345.912
-160.09 3.07 -0.12 -0.02 -0.34 4 1.99 4345.609
-160.09 3.07 -0.11 -0.03 -0.34 4 1.971 4345.306
-160.09 3.07 -0.11 -0.03 -0.34 4 1.945 4344.99
-160.1 3.07 -0.11 -0.04 -0.34 4 1.926 4344.687
-160.1 3.07 -0.11 -0.04 -0.34 4 1.897 4344.381
-160.11 3.07 -0.11 -0.05 -0.34 4 1.877 4344.077
-160.11 3.07 -0.11 -0.06 -0.34 4 1.861 4343.764
-160.12 3.07 -0.11 -0.06 -0.34 4 1.832 4343.458
-160.13 3.06 -0.1 -0.07 -0.34 4 1.813 4343.155
-160.13 3.06 -0.1 -0.08 -0.34 4 1.784 4342.849
-160.14 3.06 -0.1 -0.09 -0.34 4 1.765 4342.546
-160.15 3.06 -0.1 -0.1 -0.34 4 1.736 4342.24
-160.16 3.06 -0.1 -0.11 -0.34 4 1.717 4341.936
-160.17 3.05 -0.09 -0.12 -0.34 4 1.688 4341.63
-160.18 3.05 -0.09 -0.13 -0.34 4 1.668 4341.327
-160.2 3.05 -0.09 -0.13 -0.34 4 1.64 4341.021
-160.21 3.05 -0.09 -0.14 -0.34 4 1.62 4340.718
-160.23 3.04 -0.08 -0.15 -0.34 4 1.592 4340.412
-160.24 3.04 -0.08 -0.16 -0.34 4 1.572 4340.108
-160.26 3.04 -0.08 -0.17 -0.34 4 1.543 4339.803
-160.28 3.04 -0.08 -0.18 -0.34 4 1.524 4339.499
-160.3 3.03 -0.08 -0.19 -0.34 4 1.495 4339.193
-160.31 3.03 -0.07 -0.2 -0.34 4 1.476 4338.89
-160.34 3.03 -0.07 -0.21 -0.34 4 1.445 4338.594
-160.36 3.02 -0.07 -0.22 -0.34 4 1.426 4338.29
-160.38 3.02 -0.06 -0.23 -0.34 4 1.397 4337.984
-160.4 3.02 -0.06 -0.24 -0.34 4 1.375 4337.691
-160.43 3.01 -0.06 -0.25 -0.34 4 1.347 4337.385
-160.45 3.01 -0.06 -0.26 -0.34 4 1.327 4337.081
-160.48 3.01 -0.05 -0.26 -0.34 4 1.296 4336.785
-160.5 3.01 -0.05 -0.27 -0.34 4 1.277 4336.482
-160.53 3.0 -0.05 -0.28 -0.34 4 1.246 4336.185
-160.56 3.0 -0.05 -0.28 -0.34 4 1.217 4335.879
-160.59 3.0 -0.04 -0.29 -0.34 4 1.195 4335.586
-160.62 2.99 -0.04 -0.3 -0.34 4 1.166 4335.28
-160.65 2.99 -0.04 -0.3 -0.34 4 1.145 4334.986
-160.68 2.99 -0.04 -0.31 -0.34 4 1.114 4334.69
-160.71 2.99 -0.04 -0.31 -0.34 4 1.095 4334.386
-160.74 2.98 -0.03 -0.31 -0.34 4 1.063 4334.09
-160.77 2.98 -0.03 -0.32 -0.34 4 1.042 4333.796
-160.8 2.98 -0.03 -0.32 -0.34 4 1.011 4333.5
-160.83 2.98 -0.03 -0.32 -0.34 4 0.991 4333.197
-160.87 2.97 -0.03 -0.32 -0.34 4 0.96 4332.901
-160.9 2.97 -0.02 -0.32 -0.34 4 0.939 4332.607
-160.93 2.97 -0.02 -0.32 -0.34 4 0.907 4332.311
-160.96 2.97 -0.02 -0.32 -0.34 4 0.886 4332.017
-160.99 2.97 -0.02 -0.32 -0.34 4 0.855 4331.721
-161.03 2.97 -0.02 -0.32 -0.34 4 0.833 4331.427
-161.06 2.97 -0.02 -0.31 -0.34 4 0.804 4331.121
-161.09 2.97 -0.02 -0.31 -0.34 4 0.783 4330.827
-161.12 2.97 -0.02 -0.31 -0.34 4 0.751 4330.531
-161.15 2.96 -0.02 -0.3 -0.34 4 0.73 4330.237
-161.18 2.96 -0.02 -0.29 -0.34 4 0.699 4329.941
-161.21 2.96 -0.02 -0.29 -0.34 4 0.677 4329.647
-161.24 2.96 -0.02 -0.28 -0.34 4 0.656 4329.354
-161.27 2.97 -0.02 -0.28 -0.34 4 0.624 4329.057
-161.29 2.97 -0.02 -0.27 -0.34 4 0.605 4328.754
-161.32 2.97 -0.02 -0.26 -0.34 4 0.584 4328.46
-161.34 2.97 -0.02 -0.25 -0.34 4 0.552 4328.164
-161.37 2.97 -0.02 -0.24 -0.34 4 0.531 4327.87
-161.39 2.97 -0.02 -0.23 -0.34 4 0.509 4327.577
-161.42 2.97 -0.02 -0.22 -0.34 4 0.481 4327.271
-161.44 2.97 -0.02 -0.21 -0.34 4 0.459 4326.977
-161.46 2.98 -0.03 -0.2 -0.34 4 0.437 4326.683
-161.48 2.98 -0.03 -0.19 -0.34 4 0.416 4326.389
-161.5 2.98 -0.03 -0.18 -0.34 4 0.397 4326.086
-161.51 2.98 -0.03 -0.16 -0.34 4 0.366 4325.79
-161.53 2.98 -0.03 -0.15 -0.34 4 0.344 4325.496
-161.54 2.99 -0.04 -0.14 -0.34 4 0.325 4325.193
-161.56 2.99 -0.04 -0.13 -0.34 4 0.303 4324.899
-161.57 2.99 -0.04 -0.11 -0.34 4 0.284 4324.596
-161.58 3.0 -0.04 -0.1 -0.34 4 0.263 4324.302
-161.59 3.0 -0.05 -0.09 -0.34 4 0.244 4323.999
-161.6 3.0 -0.05 -0.07 -0.34 4 0.224 4323.695
-161.61 3.01 -0.05 -0.06 -0.34 4 0.203 4323.402
-161.61 3.01 -0.06 -0.05 -0.34 4 0.184 4323.098
-161.62 3.02 -0.06 -0.03 -0.34 4 0.164 4322.795
-161.62 3.02 -0.06 -0.02 -0.34 4 0.145 4322.491
-161.62 3.02 -0.07 -0.01 -0.34 4 0.124 4322.198
-161.62 3.03 -0.07 0.0 -0.34 4 0.105 4321.894
-161.62 3.03 -0.07 0.02 -0.34 4 0.085 4321.591
-161.62 3.04 -0.08 0.03 -0.34 4 0.066 4321.288
-161.61 3.04 -0.08 0.04 -0.34 4 0.047 4320.984
-161.61 3.04 -0.09 0.06 -0.34 4 0.04 4320.674
-161.6 3.05 -0.09 0.07 -0.34 4 0.021 4320.37
-161.59 3.05 -0.09 0.08 -0.34 4 0.002 4320.067
-161.59 3.06 -0.1 0.09 -0.34 4 -0.017 4319.764
-161.58 3.06 -0.1 0.1 -0.34 4 -0.025 4319.453
-161.57 3.07 -0.11 0.11 -0.34 4 -0.044 4319.15
-161.55 3.07 -0.11 0.12 -0.34 4 -0.061 4318.837
-161.54 3.08 -0.12 0.13 -0.34 4 -0.07 4318.536
-161.53 3.08 -0.12 0.14 -0.34 4 -0.087 4318.223
-161.51 3.09 -0.13 0.15 -0.34 4 -0.106 4317.919
-161.49 3.09 -0.13 0.16 -0.34 4 -0.113 4317.609
-161.48 3.1 -0.14 0.17 -0.34 4 -0.13 4317.296
-161.46 3.1 -0.14 0.18 -0.34 4 -0.137 4316.985
-161.44 3.11 -0.15 0.19 -0.34 4 -0.154 4316.672
-161.42 3.11 -0.16 0.19 -0.34 4 -0.161 4316.362
-161.4 3.12 -0.16 0.2 -0.34 4 -0.168 4316.051
-161.38 3.12 -0.17 0.2 -0.34 4 -0.185 4315.738
-161.36 3.13 -0.17 0.21 -0.34 4 -0.192 4315.428
-161.34 3.13 -0.18 0.21 -0.34 4 -0.209 4315.115
-161.32 3.13 -0.19 0.22 -0.34 4 -0.216 4314.804
-161.3 3.14 -0.19 0.22 -0.34 4 -0.22 4314.484
-161.28 3.14 -0.2 0.22 -0.34 4 -0.228 4314.174
-161.25 3.15 -0.2 0.22 -0.34 4 -0.232 4313.854
-161.23 3.15 -0.21 0.22 -0.34 4 -0.249 4313.541
-161.21 3.16 -0.22 0.22 -0.34 4 -0.254 4313.22
-161.19 3.16 -0.22 0.22 -0.34 4 -0.261 4312.91
-161.16 3.16 -0.23 0.22 -0.34 4 -0.266 4312.59
-161.14 3.17 -0.24 0.22 -0.34 4 -0.27 4312.27
-161.12 3.17 -0.24 0.22 -0.34 4 -0.278 4311.959
-161.1 3.17 -0.25 0.22 -0.34 4 -0.282 4311.639
-161.08 3.18 -0.26 0.21 -0.34 4 -0.287 4311.319
-161.05 3.18 -0.26 0.21 -0.34 4 -0.292 4310.999
-161.03 3.18 -0.27 0.2 -0.34 4 -0.287 4310.681
-161.01 3.19 -0.28 0.2 -0.34 4 -0.291 4310.361
-160.99 3.19 -0.28 0.19 -0.34 4 -0.296 4310.041
-160.98 3.19 -0.29 0.19 -0.34 4 -0.301 4309.721
-160.96 3.19 -0.3 0.18 -0.34 4 -0.296 4309.403
-160.94 3.2 -0.3 0.17 -0.34 4 -0.301 4309.083
-160.92 3.2 -0.31 0.16 -0.34 4 -0.293 4308.756
-160.91 3.2 -0.32 0.15 -0.34 4 -0.298 4308.436
-160.89 3.2 -0.32 0.14 -0.34 4 -0.293 4308.118
-160.88 3.2 -0.33 0.13 -0.34 4 -0.296 4307.788
-160.87 3.21 -0.33 0.12 -0.34 4 -0.291 4307.471
-160.86 3.21 -0.34 0.11 -0.34 4 -0.286 4307.153
-160.85 3.21 -0.34 0.1 -0.34 4 -0.288 4306.823
-160.84 3.21 -0.35 0.09 -0.34 4 -0.283 4306.506
-160.83 3.21 -0.36 0.08 -0.34 4 -0.276 4306.178
-160.82 3.21 -0.36 0.06 -0.61 4 -0.271 4305.861
-160.82 3.21 -0.37 0.05 -0.61 4 -0.263 4305.533
-160.82 3.21 -0.37 0.04 -0.61 4 -0.258 4305.216
-160.81 3.21 -0.38 0.02 -0.61 4 -0.251 4304.889
-160.81 3.21 -0.38 0.01 -0.61 4 -0.246 4304.571
-160.81 3.21 -0.38 -0.01 -0.61 4 -0.239 4304.244
-160.81 3.2 -0.39 -0.02 -0.61 4 -0.234 4303.926
-160.82 3.2 -0.39 -0.03 -0.61 4 -0.226 4303.599
-160.82 3.2 -0.4 -0.05 -0.61 4 -0.221 4303.281
-160.83 3.2 -0.4 -0.06 -0.61 4 -0.214 4302.954
-160.84 3.2 -0.4 -0.08 -0.61 4 -0.199 4302.639
-160.85 3.2 -0.4 -0.09 -0.61 4 -0.192 4302.312
-160.86 3.19 -0.41 -0.11 -0.61 4 -0.187 4301.994
-160.87 3.19 -0.41 -0.13 -0.61 4 -0.17 4301.669
-160.88 3.19 -0.41 -0.14 -0.61 4 -0.165 4301.352
-160.9 3.18 -0.41 -0.15 -0.61 4 -0.148 4301.027
-160.91 3.18 -0.42 -0.17 -0.61 4 -0.143 4300.71
-160.93 3.18 -0.42 -0.18 -0.61 4 -0.126 4300.385
-160.95 3.17 -0.42 -0.2 -0.61 4 -0.121 4300.067
-160.97 3.17 -0.42 -0.21 -0.61 4 -0.106 4299.752
-160.99 3.17 -0.42 -0.23 -0.61 4 -0.099 4299.425
-161.02 3.16 -0.42 -0.24 -0.61 4 -0.084 4299.11
-161.04 3.16 -0.42 -0.25 -0.61 4 -0.069 4298.795
-161.07 3.15 -0.42 -0.27 -0.61 4 -0.062 4298.468
-161.1 3.15 -0.42 -0.28 -0.61 4 -0.047 4298.153
-161.13 3.15 -0.42 -0.29 -0.61 4 -0.033 4297.838
-161.16 3.14 -0.41 -0.3 -0.61 4 -0.018 4297.523
-161.19 3.14 -0.41 -0.31 -0.61 4 -0.013 4297.205
-161.22 3.13 -0.41 -0.33 -0.61 4 0.002 4296.89
-161.25 3.13 -0.41 -0.34 -0.61 4 0.016 4296.575
-161.29 3.12 -0.41 -0.35 -0.61 4 0.031 4296.26
-161.32 3.12 -0.4 -0.35 -0.61 4 0.046 4295.945
-161.36 3.11 -0.4 -0.36 -0.61 4 0.048 4295.637
-161.39 3.1 -0.4 -0.37 -0.61 4 0.063 4295.322
-161.43 3.1 -0.39 -0.38 -0.61 4 0.078 4295.007
-161.47 3.09 -0.39 -0.39 -0.61 4 0.09 4294.701
-161.51 3.09 -0.38 -0.39 -0.61 4 0.105 4294.386
-161.55 3.08 -0.38 -0.4 -0.61 4 0.117 4294.081
-161.59 3.08 -0.37 -0.4 -0.61 4 0.122 4293.763
-161.63 3.07 -0.37 -0.41 -0.61 4 0.135 4293.458
-161.67 3.07 -0.36 -0.41 -0.61 4 0.147 4293.153
-161.71 3.06 -0.36 -0.41 -0.61 4 0.162 4292.838
-161.75 3.05 -0.35 -0.42 -0.61 4 0.174 4292.532
-161.79 3.05 -0.35 -0.42 -0.61 4 0.177 4292.224
-161.84 3.04 -0.34 -0.42 -0.61 4 0.189 4291.919
-161.88 3.04 -0.33 -0.42 -0.61 4 0.201 4291.614
-161.92 3.03 -0.33 -0.42 -0.61 4 0.214 4291.308
-161.96 3.03 -0.32 -0.42 -0.61 4 0.214 4291.01
-162.0 3.02 -0.31 -0.42 -0.61 4 0.226 4290.705
-162.04 3.02 -0.31 -0.41 -0.61 4 0.229 4290.397
-162.09 3.01 -0.3 -0.41 -0.61 4 0.239 4290.101
-162.13 3.01 -0.29 -0.41 -0.61 4 0.251 4289.796
-162.17 3.0 -0.28 -0.4 -0.61 4 0.251 4289.497
-162.21 3.0 -0.28 -0.4 -0.61 4 0.264 4289.192
-162.25 2.99 -0.27 -0.39 -0.61 4 0.264 4288.894
-162.29 2.99 -0.26 -0.39 -0.61 4 0.264 4288.596
-162.33 2.98 -0.25 -0.38 -0.61 4 0.274 4288.3
-162.36 2.98 -0.24 -0.37 -0.61 4 0.277 4287.992
-162.4 2.97 -0.23 -0.36 -0.61 4 0.277 4287.694
-162.44 2.97 -0.23 -0.36 -0.61 4 0.287 4287.398
-162.47 2.96 -0.22 -0.35 -0.61 4 0.287 4287.1
-162.51 2.96 -0.21 -0.34 -0.61 4 0.288 4286.801
-162.54 2.96 -0.2 -0.33 -0.61 4 0.286 4286.513
-162.57 2.95 -0.19 -0.32 -0.61 4 0.286 4286.215
-162.61 2.95 -0.18 -0.3 -0.61 4 0.286 4285.916
-162.64 2.95 -0.18 -0.29 -0.61 4 0.286 4285.618
-162.67 2.95 -0.17 -0.28 -0.61 4 0.284 4285.33
-162.69 2.94 -0.16 -0.27 -0.61 4 0.275 4285.029
-162.72 2.94 -0.15 -0.26 -0.61 4 0.273 4284.74
-162.75 2.94 -0.14 -0.24 -0.61 4 0.273 4284.442
-162.77 2.94 -0.14 -0.23 -0.61 4 0.261 4284.151
-162.79 2.94 -0.13 -0.21 -0.61 4 0.262 4283.852
-162.81 2.93 -0.12 -0.2 -0.61 4 0.26 4283.564
-162.83 2.93 -0.11 -0.19 -0.61 4 0.25 4283.263
-162.85 2.93 -0.11 -0.17 -0.61 4 0.238 4282.972
-162.87 2.93 -0.1 -0.16 -0.61 4 0.236 4282.683
