Navio: Aframax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

time_stamp zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target
0.1 -158.0 3.08 -0.0 -0.0 0.61 1 7.79 4402.844
0.2 -158.0 3.08 -0.0 -0.0 0.61 1 7.749 4402.546
0.3 -158.0 3.08 -0.0 -0.0 0.61 1 7.7 4402.234
0.4 -158.0 3.08 -0.0 -0.0 0.61 1 7.659 4401.936
0.5 -158.0 3.08 -0.0 -0.0 0.61 1 7.611 4401.624
0.6 -158.0 3.08 -0.01 -0.01 0.61 1 7.573 4401.316
0.7 -158.0 3.08 -0.01 -0.01 0.61 1 7.522 4401.015
0.8 -158.0 3.08 -0.01 -0.01 0.61 1 7.483 4400.706
0.9 -158.0 3.08 -0.01 -0.01 0.61 1 7.435 4400.395
1.0 -158.0 3.08 -0.01 -0.01 0.61 1 7.394 4400.096
1.1 -158.01 3.08 -0.01 -0.01 0.61 1 7.346 4399.785
1.2 -158.01 3.08 -0.01 -0.01 0.61 1 7.305 4399.486
1.3 -158.01 3.08 -0.01 -0.01 0.61 1 7.266 4399.178
1.4 -158.01 3.08 -0.01 -0.01 0.61 1 7.218 4398.866
1.5 -158.01 3.08 -0.01 -0.01 0.61 1 7.177 4398.568
1.6 -158.01 3.08 -0.02 -0.01 0.61 1 7.128 4398.256
1.7 -158.01 3.08 -0.02 -0.01 0.61 1 7.09 4397.948
1.8 -158.01 3.08 -0.02 -0.02 0.61 1 7.049 4397.649
1.9 -158.02 3.08 -0.02 -0.02 0.61 1 7.001 4397.338
2.0 -158.02 3.08 -0.02 -0.02 0.61 1 6.962 4397.029
2.1 -158.02 3.08 -0.02 -0.02 0.61 1 6.911 4396.728
2.2 -158.02 3.08 -0.02 -0.02 0.61 1 6.873 4396.419
2.3 -158.02 3.08 -0.02 -0.02 0.61 1 6.834 4396.111
2.4 -158.02 3.08 -0.02 -0.02 0.61 0 6.783 4395.81
2.5 -158.03 3.08 -0.02 -0.02 0.61 0 6.745 4395.501
2.6 -158.03 3.08 -0.02 -0.02 0.61 0 6.706 4395.192
2.7 -158.03 3.08 -0.02 -0.02 0.61 0 6.656 4394.891
2.8 -158.03 3.08 -0.03 -0.02 0.61 0 6.617 4394.583
2.9 -158.04 3.08 -0.03 -0.02 0.61 1 6.578 4394.274
3.0 -158.04 3.08 -0.03 -0.02 0.61 1 6.537 4393.975
3.1 -158.04 3.08 -0.03 -0.03 0.61 1 6.489 4393.664
3.2 -158.04 3.08 -0.03 -0.03 0.61 1 6.45 4393.356
3.3 -158.05 3.08 -0.03 -0.03 0.61 1 6.409 4393.057
3.4 -158.05 3.08 -0.03 -0.03 0.61 1 6.371 4392.748
3.5 -158.05 3.08 -0.03 -0.03 0.61 1 6.323 4392.437
3.6 -158.05 3.08 -0.03 -0.03 0.61 1 6.282 4392.138
3.7 -158.06 3.08 -0.03 -0.03 0.61 1 6.243 4391.83
3.8 -158.06 3.08 -0.03 -0.03 0.61 1 6.204 4391.521
3.9 -158.06 3.08 -0.04 -0.03 0.61 0 6.166 4391.213
4.0 -158.07 3.08 -0.04 -0.03 0.61 0 6.115 4390.911
4.1 -158.07 3.08 -0.04 -0.03 0.61 0 6.077 4390.603
4.2 -158.07 3.08 -0.04 -0.03 0.61 0 6.038 4390.294
4.3 -158.08 3.08 -0.04 -0.03 0.61 0 5.997 4389.995
4.4 -158.08 3.08 -0.04 -0.04 0.61 0 5.958 4389.687
4.5 -158.08 3.08 -0.04 -0.04 0.61 0 5.92 4389.378
4.6 -158.09 3.08 -0.04 -0.04 0.61 0 5.871 4389.067
4.7 -158.09 3.08 -0.04 -0.04 0.61 0 5.83 4388.768
4.8 -158.09 3.08 -0.04 -0.04 0.61 0 5.792 4388.46
4.9 -158.1 3.08 -0.04 -0.04 0.61 1 5.753 4388.151
5.0 -158.1 3.08 -0.05 -0.04 0.61 1 5.715 4387.843
5.1 -158.11 3.08 -0.05 -0.04 0.61 1 5.676 4387.534
5.2 -158.11 3.08 -0.05 -0.04 0.61 1 5.635 4387.235
5.3 -158.11 3.08 -0.05 -0.04 0.61 1 5.596 4386.927
5.4 -158.12 3.08 -0.05 -0.04 0.61 1 5.558 4386.618
5.5 -158.12 3.08 -0.05 -0.04 0.61 1 5.519 4386.31
5.6 -158.13 3.08 -0.05 -0.04 0.61 1 5.481 4386.001
5.7 -158.13 3.08 -0.05 -0.05 0.61 1 5.44 4385.702
5.8 -158.14 3.08 -0.05 -0.05 0.61 1 5.401 4385.394
5.9 -158.14 3.08 -0.05 -0.05 0.61 1 5.363 4385.085
6.0 -158.15 3.08 -0.05 -0.05 0.61 1 5.324 4384.777
6.1 -158.15 3.08 -0.05 -0.05 0.61 1 5.285 4384.468
6.2 -158.16 3.08 -0.05 -0.05 0.61 1 5.244 4384.17
6.3 -158.16 3.08 -0.05 -0.05 0.61 1 5.206 4383.861
6.4 -158.17 3.08 -0.06 -0.05 0.61 1 5.167 4383.552
6.5 -158.17 3.08 -0.06 -0.05 0.61 1 5.129 4383.244
6.6 -158.18 3.08 -0.06 -0.05 0.61 1 5.09 4382.935
6.7 -158.18 3.08 -0.06 -0.05 0.61 1 5.051 4382.627
6.8 -158.19 3.08 -0.06 -0.05 0.61 1 5.01 4382.328
6.9 -158.19 3.09 -0.06 -0.05 0.61 1 4.972 4382.02
7.0 -158.2 3.09 -0.06 -0.06 0.61 1 4.933 4381.711
7.1 -158.2 3.09 -0.06 -0.06 0.61 1 4.895 4381.403
7.2 -158.21 3.09 -0.06 -0.06 0.61 1 4.856 4381.094
7.3 -158.21 3.09 -0.06 -0.06 0.61 1 4.827 4380.788
7.4 -158.22 3.09 -0.06 -0.06 0.61 1 4.788 4380.48
7.5 -158.23 3.09 -0.06 -0.06 0.61 1 4.75 4380.171
7.6 -158.23 3.09 -0.06 -0.06 0.61 1 4.709 4379.872
7.7 -158.24 3.09 -0.06 -0.06 0.61 1 4.67 4379.564
7.8 -158.24 3.09 -0.06 -0.06 0.61 1 4.632 4379.255
7.9 -158.25 3.09 -0.07 -0.06 0.61 0 4.593 4378.947
8.0 -158.26 3.09 -0.07 -0.06 0.61 0 4.564 4378.641
8.1 -158.26 3.09 -0.07 -0.06 0.61 0 4.526 4378.332
8.2 -158.27 3.09 -0.07 -0.06 0.61 0 4.487 4378.024
8.3 -158.28 3.09 -0.07 -0.07 0.61 0 4.448 4377.715
8.4 -158.28 3.09 -0.07 -0.07 0.61 0 4.41 4377.407
8.5 -158.29 3.09 -0.07 -0.07 0.61 0 4.381 4377.101
8.6 -158.3 3.09 -0.07 -0.07 0.61 0 4.342 4376.792
8.7 -158.3 3.09 -0.07 -0.07 0.61 0 4.301 4376.493
8.8 -158.31 3.09 -0.07 -0.08 0.61 0 4.263 4376.185
8.9 -158.32 3.09 -0.08 -0.08 0.61 0 4.234 4375.879
9.0 -158.33 3.09 -0.08 -0.09 0.61 0 4.195 4375.57
9.1 -158.34 3.09 -0.08 -0.1 0.61 0 4.157 4375.262
9.2 -158.35 3.09 -0.09 -0.1 0.61 0 4.128 4374.956
9.3 -158.36 3.09 -0.09 -0.11 0.61 0 4.089 4374.647
9.4 -158.37 3.09 -0.09 -0.12 0.61 1 4.06 4374.341
9.5 -158.38 3.09 -0.1 -0.13 0.61 1 4.022 4374.033
9.6 -158.4 3.08 -0.1 -0.14 0.61 1 3.993 4373.727
9.7 -158.41 3.08 -0.1 -0.16 0.61 1 3.957 4373.409
9.8 -158.43 3.08 -0.11 -0.17 0.61 1 3.928 4373.103
9.9 -158.44 3.08 -0.11 -0.18 0.61 1 3.899 4372.797
10.0 -158.46 3.08 -0.12 -0.19 0.61 1 3.86 4372.488
10.1 -158.48 3.08 -0.12 -0.21 0.61 1 3.831 4372.183
10.2 -158.5 3.08 -0.12 -0.22 0.61 1 3.802 4371.877
10.3 -158.53 3.08 -0.13 -0.23 0.61 1 3.774 4371.571
10.4 -158.55 3.08 -0.13 -0.24 0.61 1 3.745 4371.265
10.5 -158.58 3.07 -0.13 -0.25 0.61 1 3.716 4370.959
10.6 -158.6 3.07 -0.14 -0.27 0.61 1 3.687 4370.653
10.7 -158.63 3.07 -0.14 -0.28 0.61 1 3.658 4370.347
10.8 -158.66 3.07 -0.14 -0.29 0.61 1 3.631 4370.031
10.9 -158.69 3.07 -0.14 -0.3 0.61 1 3.603 4369.725
11.0 -158.72 3.07 -0.14 -0.31 0.61 1 3.574 4369.419
11.1 -158.75 3.07 -0.14 -0.32 0.61 1 3.555 4369.116
11.2 -158.78 3.06 -0.15 -0.33 0.61 1 3.526 4368.81
11.3 -158.81 3.06 -0.15 -0.33 0.61 1 3.497 4368.504
11.4 -158.85 3.06 -0.15 -0.34 0.61 1 3.468 4368.198
11.5 -158.88 3.06 -0.15 -0.35 0.61 1 3.449 4367.895
11.6 -158.92 3.06 -0.15 -0.35 0.61 1 3.42 4367.589
11.7 -158.95 3.05 -0.15 -0.36 0.61 1 3.401 4367.285
11.8 -158.99 3.05 -0.15 -0.37 0.61 1 3.372 4366.98
11.9 -159.03 3.05 -0.15 -0.37 0.61 1 3.343 4366.674
12.0 -159.06 3.05 -0.15 -0.38 0.61 1 3.324 4366.37
12.1 -159.1 3.05 -0.15 -0.38 0.61 1 3.295 4366.064
12.2 -159.14 3.05 -0.15 -0.38 0.61 1 3.276 4365.761
12.3 -159.18 3.04 -0.15 -0.38 0.61 1 3.247 4365.455
12.4 -159.22 3.04 -0.15 -0.39 0.5 1 3.228 4365.152
12.5 -159.25 3.04 -0.15 -0.39 0.5 1 3.208 4364.848
12.6 -159.29 3.04 -0.15 -0.39 0.5 1 3.18 4364.542
12.7 -159.33 3.04 -0.15 -0.39 0.5 1 3.16 4364.239
12.8 -159.37 3.04 -0.14 -0.39 0.5 1 3.132 4363.933
12.9 -159.41 3.04 -0.14 -0.39 0.43 1 3.112 4363.63
13.0 -159.45 3.03 -0.14 -0.38 0.43 1 3.093 4363.326
13.1 -159.49 3.03 -0.14 -0.38 0.43 1 3.064 4363.02
13.2 -159.52 3.03 -0.14 -0.38 0.43 1 3.045 4362.717
13.3 -159.56 3.03 -0.14 -0.38 0.43 1 3.026 4362.413
13.4 -159.6 3.03 -0.14 -0.37 -0.3 1 3.004 4362.12
13.5 -159.64 3.03 -0.14 -0.37 -0.3 1 2.976 4361.814
13.6 -159.67 3.03 -0.13 -0.36 -0.3 1 2.956 4361.51
13.7 -159.71 3.03 -0.13 -0.36 -0.3 1 2.937 4361.207
13.8 -159.74 3.03 -0.13 -0.35 -0.3 1 2.908 4360.901
13.9 -159.78 3.03 -0.13 -0.35 -0.61 1 2.889 4360.598
14.0 -159.81 3.03 -0.13 -0.34 -0.61 1 2.87 4360.294
14.1 -159.85 3.03 -0.13 -0.33 -0.61 1 2.851 4359.991
14.2 -159.88 3.03 -0.13 -0.32 -0.61 1 2.82 4359.695
14.3 -159.91 3.03 -0.12 -0.32 -0.61 1 2.8 4359.391
14.4 -159.94 3.03 -0.12 -0.31 -0.5 1 2.781 4359.088
14.5 -159.97 3.03 -0.12 -0.3 -0.5 1 2.762 4358.785
14.6 -160.0 3.03 -0.12 -0.29 -0.5 1 2.733 4358.479
14.7 -160.03 3.03 -0.12 -0.28 -0.5 1 2.714 4358.175
14.8 -160.06 3.03 -0.12 -0.27 -0.5 1 2.695 4357.872
14.9 -160.09 3.03 -0.11 -0.27 -0.45 1 2.676 4357.568
15.0 -160.11 3.03 -0.11 -0.26 -0.45 1 2.647 4357.263
15.1 -160.14 3.03 -0.11 -0.25 -0.45 1 2.625 4356.969
15.2 -160.16 3.03 -0.11 -0.24 -0.45 1 2.606 4356.665
15.3 -160.18 3.04 -0.11 -0.23 -0.45 1 2.587 4356.362
15.4 -160.21 3.04 -0.11 -0.22 -0.36 1 2.558 4356.056
15.5 -160.23 3.04 -0.1 -0.21 -0.36 1 2.539 4355.753
15.6 -160.25 3.04 -0.1 -0.2 -0.36 1 2.52 4355.449
15.7 -160.27 3.04 -0.1 -0.19 -0.36 1 2.491 4355.143
15.8 -160.29 3.04 -0.1 -0.18 -0.36 1 2.472 4354.84
15.9 -160.31 3.04 -0.1 -0.17 -0.35 1 2.453 4354.537
16.0 -160.32 3.04 -0.1 -0.17 -0.35 1 2.424 4354.231
16.1 -160.34 3.05 -0.1 -0.16 -0.35 1 2.404 4353.927
16.2 -160.35 3.05 -0.09 -0.15 -0.35 1 2.385 4353.624
