Navio: Aframax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_0 distance_port distance_starboard distance_target original_propeller discrete_propeller
2.4 10038.33 5074.27 -158.02 3.08 -0.02 -0.02 -0.03 0 73.052 59.504 4395.81 0.28 0.0
2.5 10038.04 5074.16 -158.02 3.08 -0.02 -0.02 -0.03 0 73.014 59.543 4395.501 0.28 0.0
2.6 10037.75 5074.05 -158.03 3.08 -0.03 -0.02 -0.03 0 72.996 59.602 4395.192 0.16 0.0
2.7 10037.47 5073.94 -158.03 3.08 -0.03 -0.02 -0.03 0 72.955 59.643 4394.894 0.16 0.0
2.8 10037.18 5073.82 -158.03 3.08 -0.03 -0.02 -0.03 0 72.906 59.691 4394.583 0.16 0.0
2.9 10036.89 5073.71 -158.03 3.08 -0.03 -0.02 -0.03 0 72.868 59.73 4394.274 0.16 0.0
3.0 10036.61 5073.6 -158.03 3.08 -0.03 -0.02 -0.03 0 72.827 59.771 4393.975 0.16 0.0
3.1 10036.32 5073.48 -158.04 3.08 -0.03 -0.02 -0.03 0 72.799 59.84 4393.664 0.28 0.0
3.2 10036.03 5073.37 -158.04 3.08 -0.03 -0.02 -0.03 0 72.76 59.878 4393.356 0.28 0.0
3.3 10035.75 5073.26 -158.04 3.08 -0.03 -0.02 -0.03 0 72.719 59.919 4393.057 0.28 0.0
3.4 10035.46 5073.15 -158.04 3.08 -0.03 -0.02 -0.03 0 72.681 59.958 4392.748 0.28 0.0
3.5 10035.17 5073.04 -158.05 3.08 -0.03 -0.02 -0.03 0 72.663 60.017 4392.44 0.28 0.0
3.6 10034.88 5072.92 -158.05 3.08 -0.04 -0.03 0.04 0 72.614 60.065 4392.129 0.07 0.0
3.7 10034.6 5072.81 -158.05 3.08 -0.04 -0.03 0.04 0 72.573 60.106 4391.83 0.07 0.0
3.8 10034.31 5072.7 -158.05 3.08 -0.04 -0.03 0.04 0 72.535 60.145 4391.521 0.07 0.0
3.9 10034.02 5072.59 -158.06 3.08 -0.04 -0.03 0.04 0 72.517 60.204 4391.213 0.07 0.0
4.0 10033.74 5072.48 -158.06 3.08 -0.04 -0.03 0.04 0 72.476 60.245 4390.914 0.07 0.0
4.1 10033.45 5072.37 -158.06 3.08 -0.04 -0.03 0.07 1 72.437 60.283 4390.605 16.95 19.2
4.2 10033.16 5072.25 -158.06 3.08 -0.04 -0.03 0.07 1 72.389 60.332 4390.294 16.95 19.2
4.3 10032.87 5072.14 -158.07 3.08 -0.04 -0.03 0.07 1 72.371 60.391 4389.986 16.95 19.2
4.4 10032.59 5072.03 -158.07 3.08 -0.04 -0.03 0.07 1 72.33 60.432 4389.687 16.95 19.2
4.5 10032.3 5071.92 -158.07 3.08 -0.04 -0.03 0.07 1 72.291 60.47 4389.378 16.95 19.2
4.6 10032.01 5071.81 -158.08 3.08 -0.05 -0.03 0.05 4 72.273 60.53 4389.07 97.94 76.8
4.7 10031.72 5071.7 -158.08 3.08 -0.05 -0.03 0.05 4 72.234 60.568 4388.761 97.94 76.8
4.8 10031.43 5071.59 -158.08 3.08 -0.05 -0.03 0.05 4 72.196 60.607 4388.453 97.94 76.8
4.9 10031.15 5071.48 -158.09 3.08 -0.05 -0.03 0.05 4 72.175 60.668 4388.154 97.94 76.8
5.0 10030.86 5071.37 -158.09 3.08 -0.05 -0.03 0.05 4 72.137 60.707 4387.845 97.94 76.8
5.1 10030.57 5071.26 -158.09 3.08 -0.05 -0.03 -0.04 4 72.098 60.745 4387.537 100.57 76.8
5.2 10030.28 5071.15 -158.1 3.08 -0.05 -0.03 -0.04 4 72.08 60.805 4387.228 100.57 76.8
5.3 10030.0 5071.04 -158.1 3.08 -0.05 -0.04 -0.04 4 72.039 60.846 4386.929 100.57 76.8
5.4 10029.71 5070.93 -158.1 3.08 -0.05 -0.04 -0.04 4 72.001 60.884 4386.621 100.57 76.8
5.5 10029.42 5070.82 -158.11 3.08 -0.05 -0.04 -0.04 4 71.983 60.943 4386.312 100.57 76.8
5.6 10029.13 5070.71 -158.11 3.08 -0.05 -0.04 -0.04 4 71.944 60.982 4386.004 92.79 76.8
5.7 10028.84 5070.6 -158.11 3.08 -0.06 -0.04 -0.04 4 71.905 61.02 4385.695 92.79 76.8
5.8 10028.55 5070.49 -158.12 3.08 -0.06 -0.04 -0.04 4 71.887 61.08 4385.387 92.79 76.8
5.9 10028.27 5070.38 -158.12 3.08 -0.06 -0.04 -0.04 4 71.846 61.121 4385.088 92.79 76.8
6.0 10027.98 5070.27 -158.13 3.08 -0.06 -0.04 -0.04 4 71.828 61.18 4384.779 92.79 76.8
6.1 10027.69 5070.16 -158.13 3.08 -0.06 -0.04 -0.03 4 71.79 61.218 4384.471 97.94 76.8
6.2 10027.4 5070.05 -158.13 3.08 -0.06 -0.04 -0.03 4 71.751 61.257 4384.162 97.94 76.8
6.3 10027.11 5069.94 -158.14 3.09 -0.06 -0.04 -0.03 4 71.733 61.316 4383.854 97.94 76.8
6.4 10026.82 5069.83 -158.14 3.09 -0.06 -0.04 -0.03 4 71.694 61.355 4383.545 97.94 76.8
6.5 10026.53 5069.72 -158.15 3.09 -0.06 -0.04 -0.03 4 71.676 61.414 4383.237 97.94 76.8
6.6 10026.25 5069.61 -158.15 3.09 -0.06 -0.04 -0.02 4 71.635 61.455 4382.938 100.57 76.8
6.7 10025.96 5069.5 -158.15 3.09 -0.06 -0.04 -0.02 4 71.597 61.493 4382.63 100.57 76.8
6.8 10025.67 5069.39 -158.16 3.09 -0.07 -0.04 -0.02 4 71.579 61.553 4382.321 100.57 76.8
6.9 10025.38 5069.28 -158.16 3.09 -0.07 -0.04 -0.02 4 71.54 61.591 4382.012 100.57 76.8
7.0 10025.09 5069.18 -158.17 3.09 -0.07 -0.04 -0.02 4 71.532 61.641 4381.707 100.57 76.8
7.1 10024.8 5069.07 -158.17 3.09 -0.07 -0.04 -0.02 4 71.493 61.679 4381.398 97.94 76.8
7.2 10024.51 5068.96 -158.18 3.09 -0.07 -0.04 -0.02 4 71.475 61.738 4381.09 97.94 76.8
7.3 10024.22 5068.85 -158.18 3.09 -0.07 -0.04 -0.02 4 71.437 61.777 4380.781 97.94 76.8
7.4 10023.93 5068.74 -158.18 3.09 -0.07 -0.05 -0.02 4 71.398 61.816 4380.472 97.94 76.8
7.5 10023.65 5068.63 -158.19 3.09 -0.07 -0.05 -0.02 4 71.378 61.877 4380.174 97.94 76.8
7.6 10023.36 5068.53 -158.19 3.09 -0.07 -0.05 -0.15 4 71.349 61.906 4379.868 97.94 76.8
7.7 10023.07 5068.42 -158.2 3.09 -0.07 -0.05 -0.15 4 71.331 61.965 4379.559 97.94 76.8
7.8 10022.78 5068.31 -158.2 3.09 -0.07 -0.05 -0.15 4 71.292 62.004 4379.251 97.94 76.8
7.9 10022.49 5068.2 -158.21 3.09 -0.07 -0.05 -0.15 4 71.274 62.063 4378.942 97.94 76.8
8.0 10022.2 5068.1 -158.21 3.09 -0.08 -0.05 -0.15 4 71.245 62.092 4378.636 97.94 76.8
8.1 10021.91 5067.99 -158.22 3.09 -0.08 -0.05 -0.21 4 71.227 62.151 4378.328 97.94 76.8
8.2 10021.62 5067.88 -158.22 3.09 -0.08 -0.05 -0.21 4 71.188 62.19 4378.019 97.94 76.8
8.3 10021.33 5067.77 -158.23 3.09 -0.08 -0.05 -0.21 4 71.17 62.249 4377.711 97.94 76.8
8.4 10021.04 5067.67 -158.23 3.09 -0.08 -0.05 -0.21 4 71.142 62.278 4377.405 97.94 76.8
8.5 10020.75 5067.56 -158.24 3.09 -0.08 -0.05 -0.21 4 71.124 62.337 4377.096 97.94 76.8
8.6 10020.46 5067.45 -158.24 3.09 -0.08 -0.05 -0.25 4 71.085 62.375 4376.788 97.94 76.8
8.7 10020.17 5067.35 -158.25 3.09 -0.08 -0.06 -0.25 4 71.077 62.425 4376.482 97.94 76.8
8.8 10019.88 5067.24 -158.25 3.09 -0.09 -0.06 -0.25 4 71.038 62.464 4376.173 97.94 76.8
8.9 10019.59 5067.13 -158.26 3.09 -0.09 -0.06 -0.25 4 71.02 62.523 4375.865 97.94 76.8
9.0 10019.3 5067.03 -158.27 3.09 -0.09 -0.07 -0.25 4 71.012 62.572 4375.559 97.94 76.8
9.1 10019.01 5066.92 -158.27 3.09 -0.1 -0.08 -0.25 4 70.973 62.611 4375.25 97.94 76.8
9.2 10018.72 5066.82 -158.28 3.09 -0.1 -0.08 -0.25 4 70.965 62.66 4374.944 97.94 76.8
9.3 10018.43 5066.71 -158.29 3.09 -0.1 -0.09 -0.25 4 70.947 62.72 4374.636 97.94 76.8
9.4 10018.14 5066.61 -158.3 3.09 -0.11 -0.1 -0.25 4 70.939 62.769 4374.33 97.94 76.8
9.5 10017.85 5066.5 -158.31 3.09 -0.11 -0.11 -0.25 4 70.921 62.828 4374.021 97.94 76.8
9.6 10017.56 5066.4 -158.32 3.09 -0.12 -0.12 -0.27 4 70.912 62.878 4373.715 100.57 76.8
9.7 10017.27 5066.3 -158.34 3.09 -0.12 -0.13 -0.27 4 70.925 62.948 4373.409 100.57 76.8
9.8 10016.97 5066.19 -158.35 3.08 -0.12 -0.15 -0.27 4 70.909 63.005 4373.091 100.57 76.8
9.9 10016.68 5066.09 -158.37 3.08 -0.13 -0.16 -0.27 4 70.921 63.075 4372.785 100.57 76.8
10.0 10016.39 5065.99 -158.38 3.08 -0.13 -0.17 -0.27 4 70.913 63.124 4372.479 100.57 76.8
10.1 10016.1 5065.89 -158.4 3.08 -0.14 -0.18 -0.32 4 70.925 63.194 4372.173 97.94 76.8
10.2 10015.81 5065.79 -158.42 3.08 -0.14 -0.2 -0.32 4 70.938 63.265 4371.868 97.94 76.8
10.3 10015.52 5065.69 -158.44 3.08 -0.14 -0.21 -0.32 4 70.95 63.335 4371.562 97.94 76.8
10.4 10015.23 5065.59 -158.46 3.08 -0.15 -0.22 -0.32 4 70.963 63.405 4371.256 97.94 76.8
10.5 10014.93 5065.49 -158.48 3.08 -0.15 -0.23 -0.32 4 70.977 63.473 4370.94 97.94 76.8
10.6 10014.64 5065.39 -158.51 3.08 -0.15 -0.24 -0.35 4 71.01 63.564 4370.634 100.57 76.8
10.7 10014.35 5065.29 -158.53 3.07 -0.16 -0.25 -0.35 4 71.023 63.634 4370.328 100.57 76.8
10.8 10014.06 5065.19 -158.56 3.07 -0.16 -0.26 -0.35 4 71.056 63.725 4370.022 100.57 76.8
10.9 10013.77 5065.1 -158.58 3.07 -0.16 -0.27 -0.35 4 71.078 63.785 4369.719 100.57 76.8
11.0 10013.48 5065.0 -158.61 3.07 -0.16 -0.28 -0.35 4 71.111 63.876 4369.413 100.57 76.8
11.1 10013.18 5064.9 -158.64 3.07 -0.16 -0.29 -0.42 4 71.147 63.964 4369.097 97.94 76.8
11.2 10012.89 5064.81 -158.67 3.07 -0.17 -0.3 -0.42 4 71.189 64.046 4368.794 97.94 76.8
11.3 10012.6 5064.71 -158.7 3.06 -0.17 -0.31 -0.42 4 71.222 64.136 4368.488 97.94 76.8
11.4 10012.31 5064.62 -158.73 3.06 -0.17 -0.31 -0.42 4 71.265 64.218 4368.185 97.94 76.8
11.5 10012.02 5064.52 -158.76 3.06 -0.17 -0.32 -0.42 4 71.298 64.309 4367.879 97.94 76.8
11.6 10011.73 5064.42 -158.79 3.06 -0.17 -0.33 -0.61 4 71.332 64.399 4367.573 100.57 76.8
11.7 10011.43 5064.33 -158.83 3.06 -0.17 -0.33 -0.61 4 71.397 64.499 4367.26 100.57 76.8
11.8 10011.14 5064.24 -158.86 3.06 -0.17 -0.34 -0.61 4 71.44 64.58 4366.956 100.57 76.8
11.9 10010.85 5064.14 -158.89 3.05 -0.17 -0.34 -0.61 4 71.474 64.671 4366.65 100.57 76.8
12.0 10010.56 5064.05 -158.93 3.05 -0.17 -0.34 -0.61 4 71.537 64.773 4366.347 100.57 76.8
12.1 10010.27 5063.95 -158.96 3.05 -0.17 -0.35 -0.61 4 71.57 64.864 4366.041 100.57 76.8
12.2 10009.98 5063.86 -159.0 3.05 -0.17 -0.35 -0.61 4 71.634 64.966 4365.738 100.57 76.8
12.3 10009.69 5063.77 -159.03 3.05 -0.17 -0.35 -0.61 4 71.677 65.047 4365.434 100.57 76.8
12.4 10009.4 5063.67 -159.07 3.05 -0.17 -0.35 -0.61 4 71.731 65.159 4365.128 100.57 76.8
12.5 10009.11 5063.58 -159.1 3.04 -0.17 -0.35 -0.61 4 71.774 65.24 4364.825 100.57 76.8
12.6 10008.82 5063.49 -159.14 3.04 -0.17 -0.35 -0.61 4 71.838 65.342 4364.521 97.94 76.8
12.7 10008.53 5063.4 -159.17 3.04 -0.17 -0.35 -0.61 4 71.881 65.424 4364.218 97.94 76.8
12.8 10008.24 5063.31 -159.21 3.04 -0.17 -0.35 -0.61 4 71.944 65.526 4363.915 97.94 76.8
12.9 10007.95 5063.21 -159.24 3.04 -0.17 -0.35 -0.61 4 71.978 65.617 4363.609 97.94 76.8
13.0 10007.66 5063.12 -159.28 3.04 -0.17 -0.35 -0.61 4 72.041 65.719 4363.305 97.94 76.8
13.1 10007.37 5063.03 -159.31 3.04 -0.17 -0.35 -0.61 4 72.084 65.8 4363.002 97.94 76.8
13.2 10007.08 5062.94 -159.35 3.04 -0.17 -0.34 -0.61 4 72.148 65.903 4362.699 97.94 76.8
13.3 10006.79 5062.85 -159.38 3.04 -0.17 -0.34 -0.61 4 72.191 65.984 4362.395 97.94 76.8
13.4 10006.5 5062.75 -159.41 3.03 -0.16 -0.33 -0.61 4 72.225 66.075 4362.089 97.94 76.8
13.5 10006.21 5062.66 -159.45 3.03 -0.16 -0.33 -0.61 4 72.288 66.177 4361.786 97.94 76.8
13.6 10005.92 5062.57 -159.48 3.03 -0.16 -0.32 -0.61 4 72.332 66.259 4361.483 97.94 76.8
13.7 10005.63 5062.48 -159.51 3.03 -0.16 -0.32 -0.61 4 72.375 66.34 4361.179 97.94 76.8
13.8 10005.34 5062.39 -159.54 3.03 -0.16 -0.31 -0.61 4 72.418 66.422 4360.876 97.94 76.8
13.9 10005.05 5062.3 -159.57 3.03 -0.16 -0.3 -0.61 4 72.461 66.503 4360.572 97.94 76.8
14.0 10004.76 5062.21 -159.6 3.03 -0.16 -0.3 -0.61 4 72.504 66.584 4360.269 97.94 76.8
14.1 10004.47 5062.12 -159.63 3.03 -0.16 -0.29 -0.61 4 72.547 66.666 4359.966 97.94 76.8
14.2 10004.18 5062.03 -159.66 3.03 -0.16 -0.28 -0.61 4 72.59 66.747 4359.662 97.94 76.8
14.3 10003.89 5061.94 -159.69 3.03 -0.15 -0.27 -0.61 4 72.633 66.829 4359.359 97.94 76.8
14.4 10003.6 5061.84 -159.72 3.03 -0.15 -0.27 -0.61 4 72.667 66.92 4359.053 97.94 76.8
14.5 10003.31 5061.75 -159.74 3.03 -0.15 -0.26 -0.61 4 72.689 66.981 4358.75 97.94 76.8
14.6 10003.02 5061.66 -159.77 3.03 -0.15 -0.25 -0.61 4 72.733 67.062 4358.446 97.94 76.8
14.7 10002.73 5061.57 -159.79 3.03 -0.15 -0.24 -0.61 4 72.755 67.123 4358.143 97.94 76.8
14.8 10002.44 5061.48 -159.82 3.04 -0.15 -0.23 -0.61 4 72.798 67.205 4357.839 97.94 76.8
14.9 10002.15 5061.39 -159.84 3.04 -0.15 -0.22 -0.61 4 72.821 67.265 4357.536 97.94 76.8
15.0 10001.86 5061.3 -159.86 3.04 -0.15 -0.21 -0.61 4 72.843 67.326 4357.233 97.94 76.8
15.1 10001.57 5061.21 -159.88 3.04 -0.14 -0.2 -0.61 4 72.865 67.387 4356.929 97.94 76.8
15.2 10001.28 5061.12 -159.9 3.04 -0.14 -0.19 -0.61 4 72.888 67.448 4356.626 97.94 76.8
15.3 10000.99 5061.03 -159.92 3.04 -0.14 -0.18 -0.61 4 72.91 67.508 4356.323 97.94 76.8
15.4 10000.7 5060.94 -159.94 3.04 -0.14 -0.17 -0.61 4 72.933 67.569 4356.019 97.94 76.8
15.5 10000.41 5060.84 -159.95 3.04 -0.14 -0.16 -0.61 4 72.925 67.619 4355.713 97.94 76.8
15.6 10000.12 5060.75 -159.97 3.04 -0.14 -0.15 -0.61 4 72.947 67.68 4355.41 97.94 76.8
15.7 9999.83 5060.66 -159.98 3.04 -0.14 -0.14 -0.61 4 72.949 67.72 4355.106 97.94 76.8
15.8 9999.54 5060.57 -160.0 3.05 -0.14 -0.13 -0.61 4 72.971 67.78 4354.803 97.94 76.8
15.9 9999.25 5060.48 -160.01 3.05 -0.14 -0.12 -0.61 4 72.973 67.82 4354.5 97.94 76.8
16.0 9998.95 5060.39 -160.02 3.05 -0.14 -0.11 -0.61 4 72.977 67.858 4354.187 97.94 76.8
16.1 9998.66 5060.3 -160.03 3.05 -0.13 -0.1 -0.61 4 72.978 67.898 4353.883 106.48 76.8
16.2 9998.37 5060.2 -160.04 3.05 -0.13 -0.1 -0.61 4 72.97 67.948 4353.577 106.48 76.8
16.3 9998.08 5060.11 -160.05 3.05 -0.13 -0.09 -0.61 4 72.972 67.988 4353.274 106.48 76.8
16.4 9997.79 5060.02 -160.06 3.05 -0.13 -0.08 -0.61 4 72.973 68.028 4352.971 106.48 76.8
16.5 9997.5 5059.93 -160.07 3.06 -0.13 -0.07 -0.61 4 72.975 68.067 4352.667 106.48 76.8
16.6 9997.21 5059.84 -160.07 3.06 -0.13 -0.06 -0.61 4 72.956 68.087 4352.364 366.08 76.8
16.7 9996.91 5059.75 -160.08 3.06 -0.13 -0.06 -0.61 4 72.96 68.124 4352.051 366.08 76.8
16.8 9996.62 5059.65 -160.08 3.06 -0.13 -0.05 -0.61 4 72.931 68.153 4351.745 366.08 76.8
16.9 9996.33 5059.56 -160.09 3.06 -0.13 -0.05 -0.61 4 72.933 68.193 4351.441 366.08 76.8
17.0 9996.04 5059.47 -160.09 3.06 -0.13 -0.04 -0.61 4 72.913 68.212 4351.138 366.08 76.8
17.1 9995.74 5059.38 -160.1 3.06 -0.13 -0.03 -0.61 4 72.917 68.25 4350.825 366.08 76.8
17.2 9995.45 5059.28 -160.1 3.07 -0.13 -0.03 -0.61 4 72.889 68.279 4350.519 366.08 76.8
17.3 9995.16 5059.19 -160.1 3.07 -0.12 -0.03 -0.61 4 72.869 68.298 4350.216 366.08 76.8
17.4 9994.87 5059.1 -160.11 3.07 -0.12 -0.02 -0.61 4 72.871 68.338 4349.912 366.08 76.8
17.5 9994.57 5059.01 -160.11 3.07 -0.12 -0.02 -0.61 4 72.854 68.355 4349.599 366.08 76.8
17.6 9994.28 5058.91 -160.11 3.07 -0.12 -0.02 -0.61 4 72.825 68.383 4349.293 371.15 76.8
17.7 9993.99 5058.82 -160.11 3.07 -0.12 -0.01 -0.61 4 72.806 68.403 4348.99 371.15 76.8
17.8 9993.7 5058.73 -160.11 3.07 -0.12 -0.01 -0.61 4 72.787 68.422 4348.687 371.15 76.8
17.9 9993.4 5058.63 -160.11 3.07 -0.12 -0.01 -0.61 4 72.76 68.448 4348.371 371.15 76.8
18.0 9993.11 5058.54 -160.11 3.07 -0.12 -0.01 -0.61 4 72.741 68.467 4348.068 371.15 76.8
18.1 9992.82 5058.45 -160.12 3.07 -0.12 -0.01 -0.61 4 72.743 68.507 4347.764 371.15 76.8
18.2 9992.52 5058.35 -160.12 3.07 -0.12 -0.01 -0.61 4 72.716 68.534 4347.449 371.15 76.8
18.3 9992.23 5058.26 -160.12 3.07 -0.12 -0.01 -0.61 4 72.697 68.553 4347.145 371.15 76.8
18.4 9991.94 5058.17 -160.12 3.07 -0.11 -0.02 -0.61 4 72.678 68.572 4346.842 371.15 76.8
18.5 9991.64 5058.07 -160.12 3.07 -0.11 -0.02 -0.61 4 72.651 68.599 4346.526 371.15 76.8
18.6 9991.35 5057.98 -160.12 3.07 -0.11 -0.02 -0.61 4 72.632 68.618 4346.223 371.15 76.8
18.7 9991.06 5057.88 -160.13 3.07 -0.11 -0.03 -0.61 4 72.624 68.667 4345.917 371.15 76.8
18.8 9990.77 5057.79 -160.13 3.07 -0.11 -0.03 -0.61 4 72.605 68.687 4345.614 371.15 76.8
18.9 9990.47 5057.7 -160.13 3.07 -0.11 -0.04 -0.61 4 72.588 68.703 4345.301 371.15 76.8
19.0 9990.18 5057.6 -160.14 3.07 -0.11 -0.04 -0.61 4 72.58 68.753 4344.995 371.15 76.8
19.1 9989.89 5057.51 -160.14 3.07 -0.11 -0.05 -0.6 4 72.561 68.772 4344.691 371.15 76.8
19.2 9989.6 5057.41 -160.15 3.07 -0.1 -0.05 -0.6 4 72.553 68.822 4344.385 371.15 76.8
19.3 9989.31 5057.32 -160.15 3.07 -0.1 -0.06 -0.6 4 72.533 68.841 4344.082 371.15 76.8
19.4 9989.01 5057.22 -160.16 3.06 -0.1 -0.07 -0.6 4 72.528 68.888 4343.766 371.15 76.8
19.5 9988.72 5057.13 -160.16 3.06 -0.1 -0.07 -0.6 4 72.509 68.908 4343.463 371.15 76.8
19.6 9988.43 5057.04 -160.17 3.06 -0.1 -0.08 -0.6 4 72.51 68.948 4343.16 371.15 76.8
19.7 9988.14 5056.94 -160.18 3.06 -0.09 -0.09 -0.6 4 72.502 68.997 4342.854 371.15 76.8
19.8 9987.85 5056.85 -160.19 3.06 -0.09 -0.1 -0.6 4 72.504 69.037 4342.55 371.15 76.8
19.9 9987.56 5056.75 -160.2 3.06 -0.09 -0.11 -0.6 4 72.496 69.087 4342.244 371.15 76.8
20.0 9987.27 5056.66 -160.21 3.05 -0.09 -0.12 -0.6 4 72.497 69.127 4341.941 371.15 76.8
20.1 9986.98 5056.56 -160.22 3.05 -0.09 -0.13 -0.6 4 72.489 69.177 4341.635 371.15 76.8
20.2 9986.69 5056.47 -160.24 3.05 -0.08 -0.14 -0.6 4 72.512 69.237 4341.332 371.15 76.8
20.3 9986.4 5056.37 -160.25 3.05 -0.08 -0.15 -0.6 4 72.504 69.287 4341.026 371.15 76.8
20.4 9986.11 5056.27 -160.27 3.04 -0.08 -0.16 -0.6 4 72.516 69.358 4340.72 371.15 76.8
20.5 9985.82 5056.18 -160.28 3.04 -0.08 -0.17 -0.6 4 72.518 69.398 4340.416 371.15 76.8
20.6 9985.53 5056.08 -160.3 3.04 -0.07 -0.18 -0.6 4 72.531 69.468 4340.11 371.15 76.8
20.7 9985.24 5055.99 -160.32 3.03 -0.07 -0.19 -0.6 4 72.553 69.529 4339.807 371.15 76.8
20.8 9984.95 5055.89 -160.34 3.03 -0.07 -0.2 -0.6 4 72.566 69.6 4339.501 371.15 76.8
20.9 9984.67 5055.8 -160.36 3.03 -0.07 -0.21 -0.6 4 72.586 69.663 4339.207 371.15 76.8
21.0 9984.38 5055.7 -160.38 3.02 -0.06 -0.22 -0.6 4 72.599 69.733 4338.901 371.15 76.8
21.1 9984.09 5055.61 -160.4 3.02 -0.06 -0.22 -0.6 4 72.622 69.794 4338.598 371.15 76.8
21.2 9983.81 5055.51 -160.42 3.02 -0.06 -0.23 -0.6 4 72.632 69.867 4338.302 371.15 76.8
21.3 9983.52 5055.41 -160.45 3.02 -0.05 -0.24 -0.6 4 72.666 69.959 4337.996 371.15 76.8
21.4 9983.23 5055.32 -160.47 3.01 -0.05 -0.25 -0.6 4 72.688 70.02 4337.693 371.15 76.8
21.5 9982.95 5055.22 -160.5 3.01 -0.05 -0.26 -0.6 4 72.72 70.113 4337.396 371.15 76.8
21.6 9982.66 5055.13 -160.52 3.01 -0.05 -0.27 -0.6 4 72.742 70.174 4337.093 371.15 76.8
21.7 9982.38 5055.03 -160.55 3.0 -0.04 -0.28 -0.6 4 72.774 70.268 4336.797 371.15 76.8
21.8 9982.1 5054.93 -160.58 3.0 -0.04 -0.29 -0.6 4 72.805 70.362 4336.5 371.15 76.8
21.9 9981.81 5054.84 -160.61 3.0 -0.04 -0.29 -0.6 4 72.848 70.444 4336.197 371.15 76.8
22.0 9981.53 5054.74 -160.64 2.99 -0.04 -0.3 -0.6 4 72.88 70.538 4335.901 371.15 76.8
22.1 9981.24 5054.65 -160.67 2.99 -0.03 -0.31 -0.6 4 72.923 70.619 4335.597 371.15 76.8
22.2 9980.96 5054.55 -160.7 2.99 -0.03 -0.31 -0.6 4 72.955 70.713 4335.301 371.15 76.8
22.3 9980.68 5054.46 -160.73 2.98 -0.03 -0.32 -0.6 4 72.996 70.797 4335.007 371.15 76.8
22.4 9980.4 5054.36 -160.76 2.98 -0.03 -0.32 -0.6 4 73.027 70.891 4334.711 371.15 76.8
22.5 9980.11 5054.26 -160.79 2.98 -0.02 -0.33 -0.6 4 73.061 70.983 4334.405 371.15 76.8
