Navio: Capesize L300B50T10.3
Cenário: SE Forte - sem molhe
Manobra: Entrada, Giro e Atracação Cocaia
Corrente: 0.8 kn N 
Vento: 20 kn SSE 
Onda: 1.7m 10s SE 

time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_rpm_0 distance_port distance_starboard distance_target original_propeller discrete_propeller
0.0 8254.41 4614.46 -159.95 3.6 -0.0 -0.0 -0.0 1 69.082 56.75 1066.677 17.82 27.18
0.1 8254.08 4614.34 -159.95 3.6 -0.0 -0.0 -0.0 1 69.042 56.789 1066.328 17.82 27.18
0.2 8253.74 4614.21 -159.95 3.6 -0.0 -0.0 -0.0 1 68.995 56.836 1065.968 17.82 27.18
0.3 8253.4 4614.09 -159.95 3.6 -0.0 -0.0 -0.0 1 68.957 56.872 1065.61 17.82 27.18
0.4 8253.06 4613.97 -159.95 3.6 -0.0 -0.0 -0.0 1 68.919 56.909 1065.252 17.82 27.18
0.5 8252.72 4613.84 -159.95 3.59 -0.0 -0.0 -0.0 1 68.872 56.956 1064.892 17.82 27.18
0.6 8252.39 4613.72 -159.95 3.59 -0.0 -0.0 -0.0 1 68.832 56.995 1064.544 17.82 27.18
0.7 8252.05 4613.6 -159.95 3.59 -0.0 -0.0 -0.0 1 68.794 57.031 1064.186 17.82 27.18
0.8 8251.71 4613.48 -159.95 3.59 -0.01 -0.0 -0.0 1 68.756 57.068 1063.828 17.82 27.18
0.9 8251.37 4613.35 -159.95 3.59 -0.01 -0.0 -0.0 1 68.709 57.114 1063.467 17.82 27.18
1.0 8251.04 4613.23 -159.95 3.59 -0.01 -0.0 -0.0 1 68.669 57.153 1063.119 17.82 27.18
1.1 8250.7 4613.11 -159.95 3.59 -0.01 -0.01 -0.0 1 68.631 57.19 1062.761 17.82 27.18
1.2 8250.36 4612.99 -159.95 3.59 -0.01 -0.01 -0.0 1 68.594 57.227 1062.403 17.82 27.18
1.3 8250.02 4612.86 -159.95 3.59 -0.01 -0.01 -0.0 1 68.546 57.273 1062.043 17.82 27.18
1.4 8249.69 4612.74 -159.95 3.58 -0.01 -0.01 -0.0 1 68.506 57.312 1061.695 17.82 27.18
1.5 8249.35 4612.62 -159.95 3.58 -0.01 -0.01 -0.0 1 68.468 57.349 1061.337 17.82 27.18
1.6 8249.01 4612.5 -159.95 3.58 -0.01 -0.01 -0.0 1 68.431 57.385 1060.979 17.82 27.18
1.7 8248.68 4612.38 -159.95 3.58 -0.01 -0.01 -0.0 1 68.391 57.424 1060.63 27.18 27.18
1.8 8248.34 4612.25 -159.95 3.58 -0.01 -0.01 -0.0 1 68.343 57.471 1060.27 27.18 27.18
1.9 8248.0 4612.13 -159.95 3.58 -0.01 -0.01 -0.0 1 68.306 57.507 1059.912 27.18 27.18
2.0 8247.67 4612.01 -159.95 3.58 -0.01 -0.01 -0.0 1 68.266 57.546 1059.564 27.18 27.18
2.1 8247.33 4611.89 -159.96 3.58 -0.01 -0.01 -0.0 1 68.254 57.609 1059.206 27.18 27.18
2.2 8246.99 4611.77 -159.96 3.57 -0.01 -0.01 -0.0 1 68.216 57.645 1058.848 27.18 27.18
2.3 8246.66 4611.65 -159.96 3.57 -0.01 -0.01 -0.0 1 68.176 57.684 1058.5 27.18 27.18
2.4 8246.32 4611.53 -159.96 3.57 -0.01 -0.01 -0.0 1 68.138 57.721 1058.142 27.18 27.18
2.5 8245.98 4611.41 -159.96 3.57 -0.01 -0.01 -0.0 1 68.101 57.758 1057.784 27.18 27.18
2.6 8245.65 4611.28 -159.96 3.57 -0.02 -0.01 -0.0 1 68.051 57.806 1057.433 27.18 27.18
2.7 8245.31 4611.16 -159.96 3.57 -0.02 -0.01 -0.0 1 68.013 57.843 1057.075 27.18 27.18
2.8 8244.98 4611.04 -159.96 3.57 -0.02 -0.01 -0.0 1 67.973 57.882 1056.727 27.18 27.18
2.9 8244.64 4610.92 -159.96 3.57 -0.02 -0.01 -0.0 1 67.935 57.919 1056.369 27.18 27.18
3.0 8244.31 4610.8 -159.97 3.57 -0.02 -0.01 -0.0 1 67.921 57.983 1056.021 27.18 27.18
3.1 8243.97 4610.68 -159.97 3.57 -0.02 -0.01 -0.0 1 67.883 58.02 1055.663 27.18 27.18
3.2 8243.63 4610.56 -159.97 3.57 -0.02 -0.01 -0.0 1 67.846 58.057 1055.305 27.18 27.18
3.3 8243.3 4610.44 -159.97 3.57 -0.02 -0.01 -0.0 1 67.806 58.096 1054.957 27.18 27.18
3.4 8242.96 4610.32 -159.97 3.56 -0.02 -0.01 -0.0 1 67.768 58.132 1054.599 27.18 27.18
3.5 8242.63 4610.2 -159.97 3.56 -0.02 -0.01 -0.0 1 67.728 58.171 1054.25 27.18 27.18
3.6 8242.29 4610.08 -159.97 3.56 -0.02 -0.02 -0.0 1 67.69 58.208 1053.892 27.18 27.18
3.7 8241.96 4609.96 -159.98 3.56 -0.02 -0.02 -0.0 1 67.676 58.273 1053.544 27.18 27.18
3.8 8241.62 4609.84 -159.98 3.56 -0.02 -0.02 -0.0 1 67.638 58.309 1053.186 27.18 27.18
3.9 8241.29 4609.72 -159.98 3.56 -0.02 -0.02 -0.0 1 67.598 58.348 1052.838 27.18 27.18
4.0 8240.95 4609.6 -159.98 3.56 -0.02 -0.02 -0.0 1 67.56 58.385 1052.48 27.18 27.18
4.1 8240.61 4609.48 -159.98 3.56 -0.02 -0.02 -0.0 1 67.523 58.422 1052.122 27.18 27.18
4.2 8240.28 4609.36 -159.98 3.56 -0.02 -0.02 -0.0 1 67.483 58.461 1051.774 27.18 27.18
4.3 8239.94 4609.24 -159.99 3.56 -0.02 -0.02 -0.0 1 67.471 58.523 1051.416 27.18 27.18
4.4 8239.61 4609.12 -159.99 3.56 -0.03 -0.02 -0.0 1 67.431 58.562 1051.068 27.18 27.18
4.5 8239.27 4609.0 -159.99 3.56 -0.03 -0.02 -0.0 1 67.393 58.599 1050.71 27.18 27.18
4.6 8238.94 4608.88 -159.99 3.56 -0.03 -0.02 -0.0 1 67.353 58.638 1050.362 27.18 27.18
4.7 8238.6 4608.76 -159.99 3.56 -0.03 -0.02 -0.0 1 67.315 58.674 1050.004 27.18 27.18
4.8 8238.26 4608.64 -159.99 3.56 -0.03 -0.02 -0.0 1 67.278 58.711 1049.646 27.18 27.18
4.9 8237.93 4608.52 -160.0 3.56 -0.03 -0.02 -0.0 1 67.263 58.775 1049.297 27.18 27.18
5.0 8237.59 4608.4 -160.0 3.56 -0.03 -0.02 -0.0 1 67.225 58.812 1048.94 27.18 27.18
5.1 8237.26 4608.29 -160.0 3.57 -0.03 -0.02 -0.0 1 67.195 58.841 1048.594 27.18 27.18
5.2 8236.92 4608.17 -160.0 3.57 -0.03 -0.02 -0.0 1 67.157 58.878 1048.236 27.18 27.18
5.3 8236.58 4608.05 -160.01 3.57 -0.03 -0.02 -0.0 1 67.145 58.94 1047.878 27.18 27.18
5.4 8236.25 4607.93 -160.01 3.57 -0.03 -0.02 -0.0 1 67.105 58.979 1047.529 27.18 27.18
5.5 8235.91 4607.81 -160.01 3.57 -0.03 -0.02 -0.0 1 67.068 59.016 1047.171 27.18 27.18
5.6 8235.58 4607.69 -160.01 3.57 -0.03 -0.02 -0.0 1 67.028 59.055 1046.823 27.18 27.18
5.7 8235.24 4607.57 -160.01 3.57 -0.03 -0.02 -0.0 1 66.99 59.092 1046.465 27.18 27.18
5.8 8234.9 4607.45 -160.02 3.57 -0.03 -0.02 -0.0 1 66.978 59.154 1046.107 27.18 27.18
5.9 8234.57 4607.33 -160.02 3.57 -0.03 -0.02 -0.0 1 66.938 59.193 1045.759 27.18 27.18
6.0 8234.23 4607.21 -160.02 3.57 -0.03 -0.02 -0.0 1 66.9 59.23 1045.401 27.18 27.18
6.1 8233.89 4607.1 -160.02 3.57 -0.03 -0.02 -0.0 1 66.872 59.257 1045.046 27.18 27.18
6.2 8233.56 4606.98 -160.03 3.57 -0.03 -0.02 -0.0 1 66.858 59.321 1044.697 27.18 27.18
6.3 8233.22 4606.86 -160.03 3.57 -0.04 -0.02 -0.0 1 66.82 59.358 1044.339 27.18 27.18
6.4 8232.88 4606.74 -160.03 3.57 -0.04 -0.03 -0.0 1 66.782 59.395 1043.982 27.18 27.18
6.5 8232.55 4606.62 -160.03 3.57 -0.04 -0.03 -0.0 1 66.742 59.434 1043.633 27.18 27.18
6.6 8232.21 4606.5 -160.04 3.57 -0.04 -0.03 -0.0 1 66.73 59.496 1043.275 27.18 27.18
6.7 8231.87 4606.38 -160.04 3.57 -0.04 -0.03 -0.0 1 66.693 59.532 1042.918 27.18 27.18
6.8 8231.53 4606.27 -160.04 3.57 -0.04 -0.03 -0.0 1 66.665 59.559 1042.562 27.18 27.18
6.9 8231.2 4606.15 -160.04 3.58 -0.04 -0.03 -0.0 1 66.625 59.598 1042.214 27.18 27.18
7.0 8230.86 4606.03 -160.05 3.58 -0.04 -0.03 -0.0 1 66.613 59.661 1041.856 27.18 27.18
7.1 8230.52 4605.91 -160.05 3.58 -0.04 -0.03 -0.0 1 66.575 59.697 1041.498 27.18 27.18
7.2 8230.18 4605.79 -160.05 3.58 -0.04 -0.03 -0.0 1 66.537 59.734 1041.14 27.18 27.18
