Navio: Suezmax
Cenário: Severo
Manobra: Entrada
Corrente: N 1nó 
Vento: SE 25 nós 
Onda: 2.25m 12s SE 

time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_0 distance_port distance_starboard distance_target original_propeller discrete_propeller
0.1 8154.9 4610.91 -160.0 3.08 -0.0 -0.0 -0.31 0 58.574 66.976 2456.818 1.17 0.0
0.2 8154.61 4610.81 -160.0 3.08 -0.0 -0.0 -0.31 0 58.544 67.005 2456.512 1.17 0.0
0.3 8154.32 4610.7 -160.0 3.08 -0.0 -0.0 -0.31 0 58.503 67.044 2456.203 1.17 0.0
0.4 8154.03 4610.6 -160.0 3.08 -0.0 -0.0 -0.31 0 58.473 67.074 2455.897 1.17 0.0
0.5 8153.74 4610.49 -160.0 3.08 -0.0 -0.0 -0.1 0 58.432 67.113 2455.588 0.87 0.0
0.6 8153.45 4610.39 -160.0 3.08 -0.01 -0.0 -0.1 0 58.402 67.142 2455.282 0.87 0.0
0.7 8153.16 4610.28 -160.0 3.08 -0.01 -0.0 -0.1 0 58.361 67.181 2454.973 0.87 0.0
0.8 8152.87 4610.18 -160.0 3.08 -0.01 -0.0 -0.1 0 58.331 67.211 2454.666 0.87 0.0
0.9 8152.58 4610.07 -160.0 3.08 -0.01 -0.01 -0.1 0 58.29 67.25 2454.358 0.87 0.0
1.0 8152.29 4609.97 -160.0 3.08 -0.01 -0.01 -0.04 0 58.26 67.279 2454.051 1.17 0.0
1.1 8152.0 4609.86 -160.0 3.08 -0.01 -0.01 -0.04 0 58.22 67.318 2453.742 1.17 0.0
1.2 8151.71 4609.76 -160.0 3.08 -0.01 -0.01 -0.04 0 58.189 67.348 2453.436 1.17 0.0
1.3 8151.42 4609.66 -160.01 3.08 -0.01 -0.01 -0.04 0 58.182 67.401 2453.13 1.17 0.0
1.4 8151.13 4609.55 -160.01 3.08 -0.01 -0.01 -0.04 0 58.142 67.44 2452.821 1.17 0.0
1.5 8150.84 4609.45 -160.01 3.08 -0.01 -0.01 -0.31 0 58.111 67.469 2452.515 0.87 0.0
1.6 8150.55 4609.34 -160.01 3.08 -0.01 -0.01 -0.31 0 58.071 67.508 2452.206 0.87 0.0
1.7 8150.26 4609.24 -160.01 3.08 -0.02 -0.01 -0.31 0 58.04 67.538 2451.899 0.87 0.0
1.8 8149.97 4609.13 -160.01 3.08 -0.02 -0.01 -0.31 0 58.0 67.577 2451.59 0.87 0.0
1.9 8149.68 4609.03 -160.01 3.08 -0.02 -0.01 -0.31 0 57.969 67.606 2451.284 0.87 0.0
2.0 8149.39 4608.93 -160.01 3.08 -0.02 -0.01 -0.53 0 57.938 67.636 2450.978 0.61 0.0
2.1 8149.1 4608.82 -160.01 3.08 -0.02 -0.01 -0.53 0 57.898 67.675 2450.669 0.61 0.0
2.2 8148.81 4608.72 -160.01 3.08 -0.02 -0.01 -0.53 0 57.867 67.704 2450.363 0.61 0.0
2.3 8148.52 4608.62 -160.02 3.08 -0.02 -0.01 -0.53 0 57.861 67.757 2450.057 0.61 0.0
2.4 8148.22 4608.51 -160.02 3.08 -0.02 -0.01 -0.53 0 57.822 67.794 2449.738 0.61 0.0
2.5 8147.93 4608.41 -160.02 3.08 -0.02 -0.01 -0.58 0 57.792 67.823 2449.432 1.17 0.0
2.6 8147.64 4608.31 -160.02 3.08 -0.02 -0.01 -0.58 0 57.761 67.853 2449.125 1.17 0.0
2.7 8147.35 4608.2 -160.02 3.08 -0.02 -0.02 -0.58 0 57.721 67.892 2448.816 1.17 0.0
2.8 8147.06 4608.1 -160.02 3.08 -0.02 -0.02 -0.58 0 57.69 67.921 2448.51 1.17 0.0
2.9 8146.77 4608.0 -160.02 3.08 -0.03 -0.02 -0.58 0 57.66 67.951 2448.204 1.17 0.0
3.0 8146.48 4607.89 -160.03 3.08 -0.03 -0.02 -0.61 0 57.643 68.014 2447.895 1.17 0.0
3.1 8146.19 4607.79 -160.03 3.08 -0.03 -0.02 -0.61 0 57.612 68.043 2447.589 1.17 0.0
3.2 8145.9 4607.69 -160.03 3.08 -0.03 -0.02 -0.61 0 57.582 68.072 2447.283 1.17 0.0
3.3 8145.61 4607.59 -160.03 3.08 -0.03 -0.02 -0.61 0 57.551 68.102 2446.976 1.17 0.0
3.4 8145.32 4607.48 -160.03 3.08 -0.03 -0.02 -0.61 0 57.511 68.141 2446.667 1.17 0.0
3.5 8145.03 4607.38 -160.03 3.08 -0.03 -0.02 -0.61 0 57.48 68.17 2446.361 1.17 0.0
3.6 8144.74 4607.28 -160.04 3.08 -0.03 -0.02 -0.61 0 57.473 68.223 2446.055 1.17 0.0
3.7 8144.44 4607.18 -160.04 3.08 -0.03 -0.02 -0.61 0 57.445 68.25 2445.739 1.17 0.0
3.8 8144.15 4607.07 -160.04 3.08 -0.03 -0.02 -0.61 0 57.405 68.289 2445.43 1.17 0.0
3.9 8143.86 4606.97 -160.04 3.08 -0.03 -0.02 -0.61 0 57.374 68.319 2445.124 1.17 0.0
4.0 8143.57 4606.87 -160.04 3.08 -0.04 -0.02 -0.59 0 57.343 68.348 2444.818 28.25 0.0
4.1 8143.28 4606.77 -160.05 3.08 -0.04 -0.02 -0.59 0 57.336 68.401 2444.511 28.25 0.0
4.2 8142.99 4606.67 -160.05 3.08 -0.04 -0.02 -0.59 0 57.306 68.431 2444.205 28.25 0.0
4.3 8142.7 4606.56 -160.05 3.08 -0.04 -0.02 -0.59 0 57.265 68.47 2443.896 28.25 0.0
4.4 8142.41 4606.46 -160.05 3.08 -0.04 -0.02 -0.59 0 57.235 68.499 2443.59 28.25 0.0
4.5 8142.12 4606.36 -160.06 3.08 -0.04 -0.02 -0.59 2 57.228 68.552 2443.284 480.54 564.14
4.6 8141.83 4606.26 -160.06 3.08 -0.04 -0.02 -0.59 2 57.197 68.582 2442.977 480.54 564.14
4.7 8141.53 4606.16 -160.06 3.08 -0.04 -0.02 -0.59 2 57.169 68.609 2442.662 480.54 564.14
4.8 8141.24 4606.06 -160.06 3.08 -0.04 -0.02 -0.59 2 57.138 68.638 2442.355 480.54 564.14
4.9 8140.95 4605.96 -160.07 3.08 -0.04 -0.02 -0.59 2 57.131 68.691 2442.049 480.54 564.14
5.0 8140.66 4605.86 -160.07 3.08 -0.04 -0.03 -0.59 2 57.101 68.721 2441.743 508.58 564.14
5.1 8140.37 4605.76 -160.07 3.08 -0.05 -0.03 -0.59 2 57.07 68.75 2441.437 508.58 564.14
5.2 8140.08 4605.65 -160.07 3.08 -0.05 -0.03 -0.59 2 57.03 68.789 2441.128 508.58 564.14
5.3 8139.79 4605.55 -160.08 3.08 -0.05 -0.03 -0.59 2 57.023 68.842 2440.821 508.58 564.14
5.4 8139.49 4605.45 -160.08 3.08 -0.05 -0.03 -0.59 2 56.995 68.869 2440.506 508.58 564.14
5.5 8139.2 4605.35 -160.08 3.08 -0.05 -0.03 -0.59 2 56.964 68.899 2440.199 515.38 564.14
5.6 8138.91 4605.25 -160.08 3.08 -0.05 -0.03 -0.59 2 56.933 68.928 2439.893 515.38 564.14
5.7 8138.62 4605.15 -160.09 3.08 -0.05 -0.03 -0.59 2 56.926 68.981 2439.587 515.38 564.14
5.8 8138.33 4605.05 -160.09 3.08 -0.05 -0.03 -0.59 2 56.896 69.01 2439.281 515.38 564.14
5.9 8138.04 4604.95 -160.09 3.08 -0.05 -0.03 -0.59 2 56.865 69.04 2438.974 515.38 564.14
6.0 8137.75 4604.85 -160.09 3.08 -0.05 -0.03 -0.59 2 56.835 69.069 2438.668 515.38 564.14
6.1 8137.45 4604.75 -160.1 3.08 -0.05 -0.03 -0.59 2 56.83 69.12 2438.352 515.38 564.14
6.2 8137.16 4604.65 -160.1 3.08 -0.06 -0.03 -0.59 2 56.799 69.149 2438.046 515.38 564.14
6.3 8136.87 4604.55 -160.1 3.08 -0.06 -0.03 -0.59 2 56.769 69.179 2437.74 515.38 564.14
6.4 8136.58 4604.45 -160.11 3.08 -0.06 -0.03 -0.59 2 56.762 69.232 2437.433 515.38 564.14
6.5 8136.29 4604.35 -160.11 3.08 -0.06 -0.03 -0.59 2 56.731 69.261 2437.127 515.38 564.14
6.6 8136.0 4604.26 -160.11 3.08 -0.06 -0.03 -0.59 2 56.71 69.281 2436.824 515.38 564.14
6.7 8135.7 4604.16 -160.12 3.08 -0.06 -0.03 -0.59 2 56.706 69.332 2436.508 515.38 564.14
6.8 8135.41 4604.06 -160.12 3.08 -0.06 -0.03 -0.59 2 56.675 69.361 2436.202 515.38 564.14
6.9 8135.12 4603.96 -160.12 3.08 -0.06 -0.03 -0.59 2 56.644 69.39 2435.895 515.38 564.14
7.0 8134.83 4603.86 -160.13 3.08 -0.06 -0.03 -0.59 2 56.637 69.443 2435.589 508.58 564.14
7.1 8134.54 4603.76 -160.13 3.08 -0.06 -0.03 -0.59 2 56.607 69.473 2435.283 508.58 564.14
7.2 8134.24 4603.66 -160.13 3.08 -0.06 -0.03 -0.59 2 56.578 69.5 2434.967 508.58 564.14
7.3 8133.95 4603.56 -160.14 3.08 -0.07 -0.03 -0.59 2 56.572 69.553 2434.661 508.58 564.14
7.4 8133.66 4603.46 -160.14 3.08 -0.07 -0.03 -0.59 2 56.541 69.582 2434.355 508.58 564.14
7.5 8133.37 4603.37 -160.14 3.08 -0.07 -0.03 -0.59 2 56.52 69.602 2434.051 522.22 564.14
7.6 8133.08 4603.27 -160.15 3.08 -0.07 -0.03 -0.59 2 56.513 69.655 2433.745 522.22 564.14
7.7 8132.78 4603.17 -160.15 3.08 -0.07 -0.03 -0.59 2 56.485 69.682 2433.429 522.22 564.14
7.8 8132.49 4603.07 -160.15 3.08 -0.07 -0.03 -0.59 2 56.454 69.712 2433.123 522.22 564.14
7.9 8132.2 4602.97 -160.16 3.08 -0.07 -0.03 -0.59 2 56.447 69.765 2432.816 522.22 564.14
8.0 8131.91 4602.87 -160.16 3.08 -0.07 -0.04 -0.59 2 56.417 69.794 2432.51 522.22 564.14
8.1 8131.62 4602.78 -160.16 3.08 -0.07 -0.04 -0.59 2 56.396 69.814 2432.207 522.22 564.14
8.2 8131.32 4602.68 -160.17 3.08 -0.07 -0.04 -0.59 2 56.391 69.864 2431.891 522.22 564.14
8.3 8131.03 4602.58 -160.17 3.08 -0.07 -0.04 -0.59 2 56.36 69.894 2431.585 522.22 564.14
8.4 8130.74 4602.48 -160.17 3.08 -0.07 -0.04 -0.59 2 56.33 69.923 2431.278 522.22 564.14
8.5 8130.45 4602.39 -160.18 3.08 -0.07 -0.04 -0.59 2 56.333 69.967 2430.975 522.22 564.14
8.6 8130.15 4602.29 -160.18 3.08 -0.08 -0.04 -0.59 2 56.304 69.994 2430.659 522.22 564.14
8.7 8129.86 4602.19 -160.18 3.08 -0.08 -0.04 -0.59 2 56.274 70.023 2430.353 522.22 564.14
8.8 8129.57 4602.09 -160.19 3.08 -0.08 -0.04 -0.59 2 56.267 70.076 2430.046 522.22 564.14
8.9 8129.28 4602.0 -160.19 3.08 -0.08 -0.04 -0.59 2 56.246 70.096 2429.743 522.22 564.14
9.0 8128.98 4601.9 -160.2 3.08 -0.08 -0.04 -0.59 2 56.241 70.146 2429.427 508.58 564.14
9.1 8128.69 4601.8 -160.2 3.08 -0.07 -0.04 -0.59 2 56.211 70.176 2429.121 508.58 564.14
9.2 8128.4 4601.71 -160.21 3.08 -0.07 -0.04 -0.59 2 56.213 70.219 2428.817 508.58 564.14
9.3 8128.11 4601.61 -160.21 3.08 -0.07 -0.05 -0.59 2 56.183 70.249 2428.511 508.58 564.14
9.4 8127.82 4601.51 -160.21 3.08 -0.07 -0.05 -0.59 2 56.152 70.278 2428.205 508.58 564.14
9.5 8127.52 4601.41 -160.22 3.08 -0.07 -0.05 -0.59 2 56.148 70.329 2427.889 515.38 564.14
9.6 8127.23 4601.32 -160.22 3.08 -0.07 -0.05 -0.59 2 56.127 70.348 2427.585 515.38 564.14
9.7 8126.94 4601.22 -160.23 3.08 -0.07 -0.05 -0.59 2 56.12 70.402 2427.279 515.38 564.14
9.8 8126.65 4601.12 -160.23 3.08 -0.07 -0.05 -0.59 2 56.089 70.431 2426.973 515.38 564.14
9.9 8126.36 4601.02 -160.24 3.08 -0.07 -0.05 -0.59 2 56.082 70.484 2426.667 515.38 564.14
10.0 8126.06 4600.92 -160.24 3.08 -0.06 -0.05 -0.61 2 56.054 70.511 2426.351 508.58 564.14
10.1 8125.77 4600.83 -160.25 3.08 -0.06 -0.05 -0.61 2 56.057 70.554 2426.047 508.58 564.14
10.2 8125.48 4600.73 -160.25 3.08 -0.06 -0.05 -0.61 2 56.026 70.584 2425.741 508.58 564.14
10.3 8125.19 4600.63 -160.26 3.08 -0.06 -0.05 -0.61 2 56.019 70.637 2425.435 508.58 564.14
10.4 8124.9 4600.53 -160.26 3.08 -0.06 -0.05 -0.61 2 55.989 70.666 2425.129 508.58 564.14
10.5 8124.61 4600.43 -160.27 3.08 -0.06 -0.05 -0.61 2 55.982 70.719 2424.822 515.38 564.14
10.6 8124.32 4600.34 -160.27 3.08 -0.06 -0.05 -0.61 2 55.961 70.739 2424.519 515.38 564.14
10.7 8124.02 4600.24 -160.28 3.08 -0.06 -0.04 -0.61 2 55.956 70.79 2424.203 515.38 564.14
10.8 8123.73 4600.14 -160.28 3.08 -0.06 -0.04 -0.61 2 55.925 70.819 2423.897 515.38 564.14
10.9 8123.44 4600.04 -160.29 3.08 -0.06 -0.04 -0.61 2 55.919 70.872 2423.59 515.38 564.14
11.0 8123.15 4599.94 -160.29 3.08 -0.05 -0.04 -0.61 2 55.888 70.902 2423.284 508.58 564.14
11.1 8122.86 4599.84 -160.29 3.08 -0.05 -0.04 -0.61 2 55.857 70.931 2422.978 508.58 564.14
11.2 8122.57 4599.74 -160.3 3.08 -0.05 -0.03 -0.61 2 55.85 70.984 2422.672 508.58 564.14
11.3 8122.27 4599.65 -160.3 3.08 -0.05 -0.03 -0.61 2 55.832 71.001 2422.359 508.58 564.14
11.4 8121.98 4599.55 -160.3 3.08 -0.05 -0.03 -0.61 2 55.801 71.031 2422.052 508.58 564.14
11.5 8121.69 4599.45 -160.31 3.08 -0.05 -0.02 -0.61 2 55.794 71.084 2421.746 508.58 564.14
11.6 8121.4 4599.35 -160.31 3.08 -0.05 -0.02 -0.61 2 55.764 71.113 2421.44 508.58 564.14
11.7 8121.11 4599.25 -160.31 3.08 -0.05 -0.01 -0.61 2 55.733 71.143 2421.134 508.58 564.14
11.8 8120.81 4599.15 -160.31 3.09 -0.05 -0.01 -0.61 2 55.705 71.17 2420.818 508.58 564.14
11.9 8120.52 4599.05 -160.31 3.09 -0.05 -0.01 -0.61 2 55.674 71.199 2420.512 508.58 564.14
12.0 8120.23 4598.95 -160.31 3.09 -0.05 -0.0 -0.61 2 55.643 71.229 2420.205 493.79 564.14
12.1 8119.94 4598.85 -160.31 3.09 -0.05 0.0 -0.61 2 55.613 71.258 2419.899 493.79 564.14
12.2 8119.64 4598.76 -160.31 3.09 -0.06 0.01 -0.61 2 55.594 71.275 2419.586 493.79 564.14
12.3 8119.35 4598.66 -160.31 3.09 -0.06 0.01 -0.61 2 55.564 71.305 2419.28 493.79 564.14
12.4 8119.06 4598.56 -160.31 3.09 -0.06 0.02 -0.61 2 55.533 71.334 2418.974 493.79 564.14
12.5 8118.76 4598.46 -160.31 3.1 -0.06 0.03 -0.61 2 55.505 71.361 2418.658 508.58 564.14
12.6 8118.47 4598.36 -160.3 3.1 -0.06 0.03 -0.61 2 55.45 71.367 2418.351 508.58 564.14
12.7 8118.18 4598.26 -160.3 3.1 -0.06 0.04 -0.61 2 55.42 71.396 2418.045 508.58 564.14
12.8 8117.88 4598.16 -160.29 3.1 -0.06 0.04 -0.61 2 55.368 71.4 2417.729 508.58 564.14
12.9 8117.59 4598.06 -160.29 3.1 -0.06 0.05 -0.61 2 55.337 71.429 2417.423 508.58 564.14
13.0 8117.29 4597.97 -160.28 3.11 -0.06 0.06 -0.61 2 55.295 71.423 2417.11 515.38 564.14
13.1 8117.0 4597.87 -160.28 3.11 -0.07 0.06 -0.61 2 55.264 71.452 2416.804 515.38 564.14
13.2 8116.71 4597.77 -160.27 3.11 -0.07 0.07 -0.61 2 55.21 71.458 2416.497 515.38 564.14
13.3 8116.41 4597.67 -160.27 3.11 -0.07 0.08 -0.61 2 55.182 71.485 2416.182 515.38 564.14
13.4 8116.11 4597.57 -160.26 3.11 -0.07 0.08 -0.61 2 55.13 71.488 2415.866 515.38 564.14
13.5 8115.82 4597.47 -160.25 3.12 -0.07 0.09 -0.61 2 55.075 71.494 2415.56 501.83 564.14
13.6 8115.52 4597.37 -160.24 3.12 -0.07 0.09 -0.61 2 55.023 71.497 2415.244 501.83 564.14
13.7 8115.23 4597.28 -160.23 3.12 -0.08 0.1 -0.61 2 54.979 71.493 2414.94 501.83 564.14
13.8 8114.93 4597.18 -160.22 3.12 -0.08 0.11 -0.61 2 54.927 71.496 2414.624 501.83 564.14
13.9 8114.63 4597.08 -160.21 3.12 -0.08 0.11 -0.61 2 54.875 71.5 2414.308 501.83 564.14
14.0 8114.34 4596.98 -160.2 3.13 -0.08 0.12 -0.61 2 54.821 71.505 2414.002 522.22 564.14
14.1 8114.04 4596.88 -160.18 3.13 -0.09 0.13 -0.61 2 54.745 71.485 2413.686 522.22 564.14
14.2 8113.74 4596.79 -160.17 3.13 -0.09 0.13 -0.61 2 54.703 71.479 2413.373 522.22 564.14
14.3 8113.44 4596.69 -160.16 3.13 -0.09 0.14 -0.61 2 54.651 71.482 2413.057 522.22 564.14
14.4 8113.15 4596.59 -160.14 3.14 -0.09 0.15 -0.61 2 54.573 71.464 2412.751 522.22 564.14
14.5 8112.85 4596.49 -160.13 3.14 -0.1 0.15 -0.61 2 54.521 71.467 2412.435 515.38 564.14
14.6 8112.55 4596.39 -160.11 3.14 -0.1 0.16 -0.61 2 54.445 71.447 2412.119 515.38 564.14
14.7 8112.25 4596.3 -160.1 3.14 -0.1 0.17 -0.61 2 54.403 71.441 2411.806 515.38 564.14
14.8 8111.95 4596.2 -160.08 3.15 -0.1 0.17 -0.61 2 54.327 71.42 2411.49 515.38 564.14
14.9 8111.65 4596.1 -160.06 3.15 -0.11 0.18 -0.61 2 54.252 71.4 2411.174 515.38 564.14
15.0 8111.35 4596.0 -160.04 3.15 -0.11 0.18 -0.61 2 54.176 71.38 2410.859 515.38 564.14
15.1 8111.05 4595.91 -160.02 3.15 -0.11 0.19 -0.61 2 54.11 71.35 2410.545 515.38 564.14
15.2 8110.75 4595.81 -160.01 3.15 -0.11 0.19 -0.61 2 54.058 71.353 2410.23 515.38 564.14
15.3 8110.45 4595.71 -159.99 3.16 -0.12 0.2 -0.61 2 53.983 71.333 2409.914 515.38 564.14
15.4 8110.15 4595.62 -159.97 3.16 -0.12 0.2 -0.61 2 53.917 71.303 2409.601 515.38 564.14
15.5 8109.85 4595.52 -159.95 3.16 -0.12 0.21 -0.53 2 53.841 71.282 2409.285 508.58 564.14
15.6 8109.55 4595.42 -159.92 3.16 -0.13 0.21 -0.53 2 53.742 71.238 2408.969 508.58 564.14
15.7 8109.25 4595.33 -159.9 3.16 -0.13 0.22 -0.53 2 53.676 71.208 2408.656 508.58 564.14
15.8 8108.95 4595.23 -159.88 3.17 -0.13 0.22 -0.53 2 53.6 71.188 2408.34 508.58 564.14
15.9 8108.64 4595.13 -159.86 3.17 -0.14 0.22 -0.53 2 53.527 71.166 2408.014 508.58 564.14
16.0 8108.34 4595.04 -159.84 3.17 -0.14 0.23 -0.08 2 53.461 71.136 2407.701 515.38 564.14
16.1 8108.04 4594.94 -159.81 3.17 -0.14 0.23 -0.08 2 53.362 71.092 2407.385 515.38 564.14
16.2 8107.74 4594.85 -159.79 3.17 -0.14 0.23 -0.08 2 53.296 71.062 2407.072 515.38 564.14
16.3 8107.43 4594.75 -159.77 3.18 -0.15 0.23 -0.08 2 53.223 71.039 2406.747 515.38 564.14
16.4 8107.13 4594.65 -159.74 3.18 -0.15 0.24 -0.08 2 53.124 70.995 2406.431 515.38 564.14
16.5 8106.83 4594.56 -159.72 3.18 -0.15 0.24 0.31 2 53.058 70.965 2406.118 508.58 564.14
16.6 8106.52 4594.46 -159.7 3.18 -0.16 0.24 0.31 2 52.985 70.943 2405.792 508.58 564.14
16.7 8106.22 4594.37 -159.67 3.18 -0.16 0.24 0.41 2 52.895 70.889 2405.479 515.38 564.14
16.8 8105.92 4594.27 -159.65 3.18 -0.16 0.24 0.43 2 52.82 70.869 2405.163 515.38 564.14
16.9 8105.61 4594.18 -159.62 3.18 -0.17 0.24 0.5 2 52.733 70.813 2404.84 515.38 564.14
17.0 8105.31 4594.08 -159.6 3.19 -0.17 0.24 0.53 2 52.657 70.793 2404.525 515.38 564.14
17.1 8105.0 4593.99 -159.58 3.19 -0.17 0.24 0.53 2 52.594 70.76 2404.202 515.38 564.14
17.2 8104.7 4593.89 -159.55 3.19 -0.18 0.24 0.53 2 52.495 70.717 2403.886 515.38 564.14
17.3 8104.39 4593.8 -159.53 3.19 -0.18 0.24 0.53 2 52.431 70.684 2403.563 515.38 564.14
17.4 8104.09 4593.7 -159.5 3.19 -0.18 0.24 0.53 2 52.332 70.641 2403.247 515.38 564.14
17.5 8103.78 4593.61 -159.48 3.19 -0.19 0.23 0.58 2 52.269 70.608 2402.924 515.38 564.14
17.6 8103.48 4593.51 -159.46 3.19 -0.19 0.23 0.58 2 52.193 70.588 2402.609 515.38 564.14
17.7 8103.17 4593.42 -159.44 3.19 -0.19 0.23 0.58 2 52.13 70.556 2402.286 515.38 564.14
17.8 8102.87 4593.32 -159.41 3.19 -0.19 0.23 0.58 2 52.031 70.512 2401.97 515.38 564.14
17.9 8102.56 4593.23 -159.39 3.19 -0.2 0.22 0.58 2 51.967 70.48 2401.647 515.38 564.14
18.0 8102.25 4593.14 -159.37 3.19 -0.2 0.22 0.58 2 51.904 70.448 2401.324 508.58 564.14
18.1 8101.95 4593.04 -159.35 3.19 -0.2 0.21 0.58 2 51.828 70.428 2401.009 508.58 564.14
18.2 8101.64 4592.95 -159.33 3.19 -0.21 0.21 0.58 2 51.765 70.395 2400.686 508.58 564.14
18.3 8101.34 4592.86 -159.3 3.19 -0.21 0.21 0.58 2 51.676 70.342 2400.373 508.58 564.14
18.4 8101.03 4592.76 -159.28 3.19 -0.21 0.2 0.58 2 51.603 70.319 2400.047 508.58 564.14
18.5 8100.72 4592.67 -159.26 3.19 -0.22 0.2 0.61 2 51.539 70.287 2399.724 508.58 564.14
18.6 8100.42 4592.58 -159.25 3.19 -0.22 0.19 0.61 2 51.497 70.281 2399.411 508.58 564.14
18.7 8100.11 4592.49 -159.23 3.19 -0.22 0.18 0.61 2 51.434 70.249 2399.088 508.58 564.14
18.8 8099.8 4592.39 -159.21 3.19 -0.22 0.18 0.61 2 51.361 70.226 2398.763 508.58 564.14
18.9 8099.5 4592.3 -159.19 3.19 -0.23 0.17 0.61 2 51.295 70.197 2398.45 508.58 564.14
19.0 8099.19 4592.21 -159.17 3.19 -0.23 0.16 0.61 2 51.232 70.164 2398.127 508.58 564.14
19.1 8098.88 4592.12 -159.16 3.19 -0.23 0.16 0.61 2 51.192 70.156 2397.804 508.58 564.14
19.2 8098.58 4592.03 -159.14 3.19 -0.24 0.15 0.61 2 51.126 70.126 2397.491 508.58 564.14
19.3 8098.27 4591.93 -159.13 3.19 -0.24 0.14 0.61 2 51.077 70.127 2397.166 508.58 564.14
19.4 8097.97 4591.84 -159.11 3.19 -0.24 0.13 0.61 2 51.011 70.097 2396.852 508.58 564.14
19.5 8097.66 4591.75 -159.1 3.19 -0.24 0.13 0.61 2 50.971 70.089 2396.53 515.38 564.14
19.6 8097.35 4591.66 -159.09 3.19 -0.24 0.12 0.61 2 50.931 70.08 2396.207 515.38 564.14
19.7 8097.05 4591.57 -159.08 3.18 -0.25 0.11 0.61 2 50.889 70.074 2395.894 515.38 564.14
19.8 8096.74 4591.48 -159.07 3.18 -0.25 0.1 0.61 2 50.849 70.065 2395.571 515.38 564.14
19.9 8096.43 4591.39 -159.06 3.18 -0.25 0.09 0.61 2 50.809 70.057 2395.248 515.38 564.14
20.0 8096.13 4591.3 -159.05 3.18 -0.25 0.08 0.61 2 50.767 70.051 2394.935 508.58 564.14
20.1 8095.82 4591.21 -159.04 3.18 -0.26 0.08 0.61 2 50.728 70.042 2394.612 508.58 564.14
20.2 8095.52 4591.12 -159.03 3.18 -0.26 0.07 0.61 2 50.685 70.036 2394.299 508.58 564.14
20.3 8095.21 4591.03 -159.03 3.17 -0.26 0.06 0.61 2 50.669 70.051 2393.976 508.58 564.14
20.4 8094.91 4590.94 -159.02 3.17 -0.26 0.05 0.61 2 50.627 70.044 2393.663 508.58 564.14
20.5 8094.6 4590.85 -159.02 3.17 -0.26 0.04 0.61 2 50.611 70.059 2393.34 515.38 564.14
20.6 8094.29 4590.76 -159.01 3.17 -0.26 0.03 0.61 2 50.571 70.051 2393.017 515.38 564.14
20.7 8093.99 4590.67 -159.01 3.16 -0.27 0.02 0.61 2 50.552 70.068 2392.704 515.38 564.14
20.8 8093.68 4590.59 -159.01 3.16 -0.27 0.01 0.61 2 50.546 70.073 2392.384 515.38 564.14
20.9 8093.38 4590.5 -159.01 3.16 -0.27 0.0 0.61 2 50.527 70.091 2392.071 515.38 564.14
21.0 8093.08 4590.41 -159.01 3.16 -0.27 -0.01 0.61 2 50.509 70.108 2391.758 508.58 564.14
21.1 8092.77 4590.32 -159.01 3.15 -0.27 -0.02 0.61 2 50.492 70.123 2391.435 508.58 564.14
21.2 8092.47 4590.23 -159.01 3.15 -0.27 -0.02 0.61 2 50.474 70.14 2391.122 508.58 564.14
21.3 8092.16 4590.15 -159.02 3.15 -0.27 -0.03 0.61 2 50.491 70.169 2390.802 508.58 564.14
21.4 8091.86 4590.06 -159.02 3.15 -0.27 -0.04 0.61 2 50.472 70.187 2390.489 508.58 564.14
21.5 8091.56 4589.97 -159.02 3.14 -0.27 -0.05 0.61 2 50.454 70.204 2390.176 501.83 564.14
21.6 8091.25 4589.89 -159.03 3.14 -0.27 -0.06 0.61 2 50.471 70.233 2389.855 501.83 564.14
21.7 8090.95 4589.8 -159.04 3.14 -0.27 -0.07 0.61 2 50.476 70.274 2389.542 501.83 564.14
21.8 8090.65 4589.71 -159.04 3.13 -0.28 -0.08 0.61 2 50.457 70.291 2389.229 501.83 564.14
21.9 8090.35 4589.63 -159.05 3.13 -0.28 -0.08 0.61 2 50.472 70.322 2388.919 501.83 564.14
22.0 8090.04 4589.54 -159.06 3.13 -0.28 -0.09 0.61 2 50.479 70.361 2388.596 515.38 564.14
22.1 8089.74 4589.45 -159.07 3.12 -0.28 -0.1 0.61 2 50.484 70.402 2388.283 515.38 564.14
22.2 8089.44 4589.37 -159.08 3.12 -0.28 -0.11 0.61 2 50.499 70.433 2387.972 515.38 564.14
22.3 8089.14 4589.28 -159.09 3.12 -0.28 -0.11 0.61 2 50.503 70.474 2387.659 515.38 564.14
22.4 8088.84 4589.2 -159.1 3.12 -0.28 -0.12 0.61 2 50.518 70.505 2387.349 515.38 564.14
22.5 8088.54 4589.11 -159.11 3.11 -0.28 -0.13 0.61 2 50.523 70.546 2387.036 515.38 564.14
22.6 8088.24 4589.03 -159.13 3.11 -0.28 -0.13 0.61 2 50.561 70.6 2386.725 515.38 564.14
22.7 8087.94 4588.94 -159.14 3.11 -0.28 -0.14 0.61 2 50.566 70.641 2386.412 515.38 564.14
22.8 8087.64 4588.86 -159.15 3.1 -0.28 -0.14 0.61 2 50.581 70.672 2386.101 515.38 564.14
22.9 8087.34 4588.77 -159.17 3.1 -0.27 -0.15 0.61 2 50.61 70.737 2385.788 515.38 564.14
